Kill #,Timestamp,Bot,Weapon,TTK,Shots,Hits,Accuracy,Damage Done,Damage Possible,Efficiency,Cheated
1,12:35:21:474,TileFrenzyStrafing Cube,LG,1.101s,25,17,0.68,102,150,0.68,false
2,12:35:21:536,TileFrenzyStrafing Cube,LG,0s,1,1,1,6,6,1,false
3,12:35:22:578,TileFrenzyStrafing Cube,LG,0.783s,18,10,0.556,60,108,0.556,false
4,12:35:23:191,TileFrenzyStrafing Cube,LG,0.367s,9,9,1,54,54,1,false
5,12:35:23:866,TileFrenzyStrafing Cube,LG,0.505s,12,10,0.833,60,72,0.833,false
6,12:35:24:388,TileFrenzyStrafing Cube,LG,0.275s,7,7,1,42,42,1,false
7,12:35:26:135,TileFrenzyStrafing Cube,LG,1.471s,33,22,0.667,132,198,0.667,false
8,12:35:26:623,TileFrenzyStrafing Cube,LG,0.367s,9,9,1,54,54,1,false
9,12:35:27:785,TileFrenzyStrafing Cube,LG,0.78s,18,9,0.5,54,108,0.5,false
10,12:35:27:986,TileFrenzyStrafing Cube,LG,0.137s,4,4,1,24,24,1,false
11,12:35:29:043,TileFrenzyStrafing Cube,LG,0.782s,18,9,0.5,54,108,0.5,false
12,12:35:29:872,TileFrenzyStrafing Cube,LG,0.55s,13,9,0.692,54,78,0.692,false
13,12:35:30:868,TileFrenzyStrafing Cube,LG,0.784s,18,9,0.5,54,108,0.5,false
14,12:35:31:481,TileFrenzyStrafing Cube,LG,0.368s,9,9,1,54,54,1,false
15,12:35:32:017,TileFrenzyStrafing Cube,LG,0.414s,10,9,0.9,54,60,0.9,false
16,12:35:32:479,TileFrenzyStrafing Cube,LG,0.371s,9,9,1,54,54,1,false
17,12:35:33:167,TileFrenzyStrafing Cube,LG,0.458s,11,9,0.818,54,66,0.818,false
18,12:35:34:640,TileFrenzyStrafing Cube,LG,1.244s,28,17,0.607,102,168,0.607,false
19,12:35:34:657,TileFrenzyStrafing Cube,LG,0s,1,1,1,6,6,1,false
20,12:35:35:762,TileFrenzyStrafing Cube,LG,0.83s,19,9,0.474,54,114,0.474,false
21,12:35:36:588,TileFrenzyStrafing Cube,LG,0.55s,13,9,0.692,54,78,0.692,false
22,12:35:37:234,TileFrenzyStrafing Cube,LG,0.371s,9,9,1,54,54,1,false
23,12:35:38:289,TileFrenzyStrafing Cube,LG,0.779s,18,9,0.5,54,108,0.5,false
24,12:35:39:010,TileFrenzyStrafing Cube,LG,0.596s,14,9,0.643,54,84,0.643,false
25,12:35:39:715,TileFrenzyStrafing Cube,LG,0.46s,11,9,0.818,54,66,0.818,false
26,12:35:39:990,TileFrenzyStrafing Cube,LG,0s,1,1,1,6,6,1,false
27,12:35:40:774,TileFrenzyStrafing Cube,LG,0.505s,12,9,0.75,54,72,0.75,false
28,12:35:41:463,TileFrenzyStrafing Cube,LG,0.413s,10,9,0.9,54,60,0.9,false
29,12:35:42:202,TileFrenzyStrafing Cube,LG,0.459s,11,9,0.818,54,66,0.818,false
30,12:35:43:073,TileFrenzyStrafing Cube,LG,0.596s,14,9,0.643,54,84,0.643,false
31,12:35:43:857,TileFrenzyStrafing Cube,LG,0.504s,12,9,0.75,54,72,0.75,false
