Kill #,Timestamp,Bot,Weapon,TTK,Shots,Hits,Accuracy,Damage Done,Damage Possible,Efficiency,Cheated
1,13:06:55:975,Quaker Bot Fast Strafes,LG,12.541s,260,67,0.258,402,1560,0.258,false
2,13:07:08:391,Quaker Bot Fast Strafes,LG,10.983s,236,67,0.284,402,1416,0.284,false
3,13:07:21:503,Quaker Bot Fast Strafes,LG,11.938s,248,67,0.27,402,1488,0.27,false
4,13:07:37:342,Quaker Bot Fast Strafes,LG,14.14s,277,67,0.242,402,1662,0.242,false

Weapon,Shots,Hits,Damage Done,Damage Possible,,Sens Scale,Horiz Sens,Vert Sens,FOV,Hide Gun,Crosshair,Crosshair Scale,Crosshair Color,ADS Sens,ADS Zoom Scale
LG,1104,287,1722.0,6624.0,

Kills:,4
Deaths:,0
Fight Time:,49.602001
Avg TTK:,12.401
Damage Done:,1722.0
Damage Taken:,0.0
Midairs:,0
Midaired:,0
Directs:,0
Directed:,0
Distance Traveled:,59532.195313
Score:,10115.202148
Scenario:,Close FS Easy Dodge
Hash:,7cba877273be94b0f315bd1e8a79eb68
Game Version:,2.0.0.2

Input Lag:,0
Max FPS (config):,300.0
Sens Scale:,Quake/Source
Horiz Sens:,1.92
Vert Sens:,1.92
FOV:,103.0
Hide Gun:,false
Crosshair:,plus.png
Crosshair Scale:,1.0
Crosshair Color:,FFFFFF
