Kill #,Timestamp,Bot,Weapon,TTK,Shots,Hits,Accuracy,Damage Done,Damage Possible,Efficiency,Cheated
1,15:35:10:504,Quaker Bot Long Strafes,MG,0.269s,50,40,0.8,70,100,0.7,false
2,15:35:11:638,Quaker Bot Long Strafes,MG,0.192s,40,40,1,80,80,1,false
3,15:35:12:506,Quaker Bot Long Strafes,MG,0.278s,50,40,0.8,80,100,0.8,false
4,15:35:13:234,Quaker Bot Long Strafes,MG,0.206s,40,40,1,80,80,1,false
5,15:35:14:297,Quaker Bot Long Strafes,MG,0.206s,40,40,1,80,80,1,false
6,15:35:15:071,Quaker Bot Long Strafes,MG,0.207s,40,40,1,80,80,1,false
7,15:35:15:870,Quaker Bot Long Strafes,MG,0.206s,40,40,1,80,80,1,false
8,15:35:17:070,Quaker Bot Long Strafes,MG,0.664s,70,40,0.571,80,140,0.571,false
9,15:35:18:521,Quaker Bot Long Strafes,MG,0.89s,80,70,0.875,140,160,0.875,false
10,15:35:19:102,Quaker Bot Long Strafes,MG,0s,10,10,1,20,20,1,false
11,15:35:20:055,Quaker Bot Long Strafes,MG,0.206s,40,40,1,80,80,1,false
12,15:35:20:891,Quaker Bot Long Strafes,MG,0.49s,80,40,0.5,80,160,0.5,false
13,15:35:21:879,Quaker Bot Long Strafes,MG,0.278s,50,50,1,80,100,0.8,false
14,15:35:22:757,Quaker Bot Long Strafes,MG,0.207s,40,40,1,80,80,1,false
15,15:35:24:329,Quaker Bot Long Strafes,MG,1.005s,100,70,0.7,140,200,0.7,false
16,15:35:25:199,Quaker Bot Long Strafes,MG,0.349s,60,40,0.667,80,120,0.667,false
17,15:35:25:851,Quaker Bot Long Strafes,MG,0.351s,60,40,0.667,80,120,0.667,false
18,15:35:26:292,Quaker Bot Long Strafes,MG,0s,10,10,1,20,20,1,false
19,15:35:27:150,Quaker Bot Long Strafes,MG,0.207s,40,40,1,80,80,1,false
20,15:35:28:286,Quaker Bot Long Strafes,MG,0.35s,60,40,0.667,80,120,0.667,false
21,15:35:29:042,Quaker Bot Long Strafes,MG,0.208s,40,40,1,80,80,1,false
22,15:35:30:977,Quaker Bot Long Strafes,MG,1.382s,110,70,0.636,140,220,0.636,false
23,15:35:31:858,Quaker Bot Long Strafes,MG,0.207s,40,40,1,80,80,1,false
24,15:35:32:739,Quaker Bot Long Strafes,MG,0.35s,60,40,0.667,80,120,0.667,false
25,15:35:33:512,Quaker Bot Long Strafes,MG,0.206s,40,40,1,80,80,1,false
26,15:35:34:663,Quaker Bot Long Strafes,MG,0.418s,70,40,0.571,80,140,0.571,false
27,15:35:36:298,Quaker Bot Long Strafes,MG,1.185s,80,40,0.5,70,160,0.438,false
28,15:35:38:247,Quaker Bot Long Strafes,MG,0.776s,60,40,0.667,70,120,0.583,false
29,15:35:39:420,Quaker Bot Long Strafes,MG,0.351s,60,40,0.667,80,120,0.667,false
30,15:35:40:329,Quaker Bot Long Strafes,MG,0.345s,60,60,1,80,120,0.667,false
31,15:35:41:102,Quaker Bot Long Strafes,MG,0.35s,60,40,0.667,80,120,0.667,false
32,15:35:41:992,Quaker Bot Long Strafes,MG,0s,10,10,1,20,20,1,false
33,15:35:42:850,Quaker Bot Long Strafes,MG,0.206s,40,40,1,70,80,0.875,false
34,15:35:44:559,Quaker Bot Long Strafes,MG,1.259s,120,70,0.583,140,240,0.583,false
35,15:35:45:928,Quaker Bot Long Strafes,MG,0.489s,80,40,0.5,80,160,0.5,false
36,15:35:46:835,Quaker Bot Long Strafes,MG,0s,10,10,1,20,20,1,false
37,15:35:47:918,Quaker Bot Long Strafes,MG,0.207s,40,40,1,70,80,0.875,false
38,15:35:49:495,Quaker Bot Long Strafes,MG,0.556s,90,40,0.444,80,180,0.444,false
39,15:35:50:181,Quaker Bot Long Strafes,MG,0.207s,40,40,1,80,80,1,false
40,15:35:51:041,Quaker Bot Long Strafes,MG,0.347s,60,40,0.667,80,120,0.667,false
41,15:35:52:386,Quaker Bot Long Strafes,MG,0.67s,80,40,0.5,80,160,0.5,false
42,15:35:53:610,Quaker Bot Long Strafes,MG,0.559s,90,40,0.444,80,180,0.444,false
43,15:35:54:590,Quaker Bot Long Strafes,MG,0.417s,70,60,0.857,80,140,0.571,false
44,15:35:55:882,Quaker Bot Long Strafes,MG,0.349s,60,40,0.667,70,120,0.583,false
45,15:35:56:657,Quaker Bot Long Strafes,MG,0.206s,40,40,1,70,80,0.875,false
46,15:35:57:416,Quaker Bot Long Strafes,MG,0.206s,40,40,1,80,80,1,false
47,15:35:58:360,Quaker Bot Long Strafes,MG,0.35s,60,40,0.667,80,120,0.667,false
48,15:35:59:775,Quaker Bot Long Strafes,MG,0.516s,70,40,0.571,80,140,0.571,false
49,15:36:00:611,Quaker Bot Long Strafes,MG,0.206s,40,40,1,80,80,1,false
50,15:36:01:379,Quaker Bot Long Strafes,MG,0.278s,50,40,0.8,80,100,0.8,false
51,15:36:02:465,Quaker Bot Long Strafes,MG,0.209s,40,40,1,80,80,1,false
52,15:36:03:121,Quaker Bot Long Strafes,MG,0.206s,40,40,1,80,80,1,false
53,15:36:05:065,Quaker Bot Long Strafes,MG,1.337s,90,40,0.444,80,180,0.444,false
54,15:36:06:148,Quaker Bot Long Strafes,MG,0.208s,40,40,1,80,80,1,false
55,15:36:07:262,Quaker Bot Long Strafes,MG,0.418s,70,50,0.714,80,140,0.571,false
56,15:36:08:349,Quaker Bot Long Strafes,MG,0.929s,70,40,0.571,80,140,0.571,false

Weapon,Shots,Hits,Damage Done,Damage Possible,,Sens Scale,Horiz Sens,Vert Sens,FOV,Hide Gun,Crosshair,Crosshair Scale,Crosshair Color,ADS Sens,ADS Zoom Scale
MG,3120,2300,4410.0,6240.0,

Kills:,56
Deaths:,0
Fight Time:,22.674
Avg TTK:,0.405
Damage Done:,4410.0
Damage Taken:,0.0
Midairs:,0
Midaired:,0
Directs:,0
Directed:,0
Distance Traveled:,4.125
Score:,4410.0
Scenario:,patTargetSwitch
Hash:,138da03b852e8501f54ae0187816ee28
Game Version:,1.0.8.0

Input Lag:,0
Max FPS (config):,223.0
Sens Scale:,Quake/Source
Horiz Sens:,1.94425
Vert Sens:,1.94425
FOV:,80.0
Hide Gun:,false
Crosshair:,plus.png
Crosshair Scale:,1.0
Crosshair Color:,FFFFFF
