Kill #,Timestamp,Bot,Weapon,TTK,Shots,Hits,Accuracy,Damage Done,Damage Possible,Efficiency,Cheated
1,12:09:31:825,Quaker Bot Long Strafes,LG,4.512s,96,50,0.521,300,576,0.521,false
2,12:09:37:455,Quaker Bot Long Strafes,LG,3.575s,77,50,0.649,300,462,0.649,false
3,12:09:44:960,Quaker Bot Long Strafes,LG,5.541s,119,50,0.42,300,714,0.42,false
4,12:09:51:186,Quaker Bot Long Strafes,LG,6.001s,92,50,0.543,300,552,0.543,false
5,12:09:59:741,Quaker Bot Long Strafes,LG,6.155s,127,50,0.394,300,762,0.394,false
6,12:10:06:735,Quaker Bot Long Strafes,LG,5.027s,105,50,0.476,300,630,0.476,false
7,12:10:13:384,Quaker Bot Long Strafes,LG,4.274s,94,50,0.532,300,564,0.532,false
8,12:10:20:735,Quaker Bot Long Strafes,LG,5.013s,107,50,0.467,300,642,0.467,false

Weapon,Shots,Hits,Damage Done,Damage Possible,,Sens Scale,Horiz Sens,Vert Sens,FOV,Hide Gun,Crosshair,Crosshair Scale,Crosshair Color,ADS Sens,ADS Zoom Scale
LG,883,438,2628.0,5298.0,

Kills:,8
Deaths:,0
Fight Time:,40.098
Avg TTK:,5.012
Damage Done:,2628.0
Damage Taken:,0.0
Midairs:,0
Midaired:,0
Directs:,0
Directed:,0
Distance Traveled:,827.381836
Score:,3910.749756
Scenario:,Cata IC Long Strafes
Hash:,9bcb93b2f0c30298e66553395dca1bca
Game Version:,1.0.8.0

Input Lag:,0
Max FPS (config):,240.0
Sens Scale:,Quake/Source
Horiz Sens:,2.252
Vert Sens:,2.252
FOV:,80.0
Hide Gun:,false
Crosshair:,plus.png
Crosshair Scale:,1.0
Crosshair Color:,FFFFFF
