Kill #,Timestamp,Bot,Weapon,TTK,Shots,Hits,Accuracy,Damage Done,Damage Possible,Efficiency,Cheated
1,17:52:27:013,Quaker Bot Fast Strafes,Shotgun,10.247s,120,36,0.3,504,1680,0.3,false
2,17:52:44:525,Quaker Bot Fast Strafes,Shotgun,15.494s,170,39,0.229,546,2380,0.229,false
3,17:53:02:281,Quaker Bot Fast Strafes,Shotgun,15.459s,150,36,0.24,504,2100,0.24,false

Weapon,Shots,Hits,Damage Done,Damage Possible,,Sens Scale,Horiz Sens,Vert Sens,FOV,Hide Gun,Crosshair,Crosshair Scale,Crosshair Color,ADS Sens,ADS Zoom Scale
Shotgun,530,134,1876.0,7420.0,

Kills:,3
Deaths:,0
Fight Time:,41.200001
Avg TTK:,13.733
Damage Done:,1876.0
Damage Taken:,0.0
Midairs:,0
Midaired:,0
Directs:,0
Directed:,0
Distance Traveled:,0.0
Score:,5628.0
Scenario:,Close Fast Strafes Shotgun
Hash:,b4e87b148bd666920306dac2f3014069
Game Version:,1.0.8.0

Input Lag:,0
Max FPS (config):,300.0
Sens Scale:,Quake/Source
Horiz Sens:,1.8
Vert Sens:,1.8
FOV:,80.0
Hide Gun:,false
Crosshair:,plus.png
Crosshair Scale:,1.0
Crosshair Color:,FFFFFF
