Kill #,Timestamp,Bot,Weapon,TTK,Shots,Hits,Accuracy,Damage Done,Damage Possible,Efficiency,Cheated
1,20:50:46:642,Quaker Bot Long Strafes,shotgun,0s,10,10,1,125,125,1,false
2,20:50:47:234,Quaker Bot Long Strafes,shotgun,0s,10,10,1,125,125,1,false
3,20:50:48:023,Quaker Bot Long Strafes,shotgun,0s,10,10,1,125,125,1,false
4,20:50:48:414,Quaker Bot Long Strafes,shotgun,0.001s,10,10,1,125,125,1,false
5,20:50:48:895,Quaker Bot Long Strafes,shotgun,0.001s,10,10,1,125,125,1,false
6,20:50:49:557,Quaker Bot Long Strafes,shotgun,0s,10,10,1,125,125,1,false
7,20:50:50:103,Quaker Bot Long Strafes,shotgun,0s,10,10,1,125,125,1,false
8,20:50:50:579,Quaker Bot Long Strafes,shotgun,0.001s,10,10,1,125,125,1,false
9,20:50:50:893,Quaker Bot Long Strafes,shotgun,0.001s,10,10,1,125,125,1,false
10,20:50:51:822,Quaker Bot Long Strafes,shotgun,0.001s,10,10,1,125,125,1,false
11,20:50:52:035,Quaker Bot Long Strafes,shotgun,0s,10,10,1,125,125,1,false
12,20:50:52:722,Quaker Bot Long Strafes,shotgun,0.001s,10,10,1,125,125,1,false
13,20:50:53:370,Quaker Bot Long Strafes,shotgun,0s,10,8,0.8,100,125,0.8,false
14,20:50:54:559,Quaker Bot Long Strafes,shotgun,0.936s,30,12,0.4,150,375,0.4,false
15,20:50:55:113,Quaker Bot Long Strafes,shotgun,0.001s,10,10,1,125,125,1,false
16,20:50:56:087,Quaker Bot Long Strafes,shotgun,0s,10,10,1,125,125,1,false
17,20:50:56:742,Quaker Bot Long Strafes,shotgun,0.001s,10,10,1,125,125,1,false
18,20:50:57:443,Quaker Bot Long Strafes,shotgun,0s,10,10,1,125,125,1,false
19,20:50:57:783,Quaker Bot Long Strafes,shotgun,0.001s,10,8,0.8,88.5,125,0.708,false
20,20:50:58:837,Quaker Bot Long Strafes,shotgun,0.369s,20,8,0.4,100,250,0.4,false
21,20:50:59:525,Quaker Bot Long Strafes,shotgun,0.001s,10,10,1,102,125,0.816,false
22,20:51:00:161,Quaker Bot Long Strafes,shotgun,0s,10,10,1,125,125,1,false
23,20:51:00:376,Quaker Bot Long Strafes,shotgun,0.001s,10,9,0.9,89.5,125,0.716,false
24,20:51:01:196,Quaker Bot Long Strafes,shotgun,0s,10,10,1,125,125,1,false
25,20:51:01:948,Quaker Bot Long Strafes,shotgun,0.381s,20,11,0.55,137.5,250,0.55,false
26,20:51:02:385,Quaker Bot Long Strafes,shotgun,0s,10,10,1,125,125,1,false
27,20:51:03:277,Quaker Bot Long Strafes,shotgun,0.001s,10,9,0.9,112.5,125,0.9,false
28,20:51:04:515,Quaker Bot Long Strafes,shotgun,0.564s,20,13,0.65,162.5,250,0.65,false
29,20:51:04:949,Quaker Bot Long Strafes,shotgun,0.001s,10,10,1,125,125,1,false
30,20:51:05:479,Quaker Bot Long Strafes,shotgun,0s,10,10,1,125,125,1,false
31,20:51:06:874,Quaker Bot Long Strafes,shotgun,0.673s,20,14,0.7,163.5,250,0.654,false
32,20:51:08:257,Quaker Bot Long Strafes,shotgun,0s,10,10,1,125,125,1,false
33,20:51:08:979,Quaker Bot Long Strafes,shotgun,0.001s,10,10,1,125,125,1,false
34,20:51:09:560,Quaker Bot Long Strafes,shotgun,0.001s,10,10,1,125,125,1,false
35,20:51:10:516,Quaker Bot Long Strafes,shotgun,0.001s,10,10,1,125,125,1,false
36,20:51:11:237,Quaker Bot Long Strafes,shotgun,0.27s,20,8,0.4,100,250,0.4,false
37,20:51:11:673,Quaker Bot Long Strafes,shotgun,0.001s,10,10,1,125,125,1,false
38,20:51:12:050,Quaker Bot Long Strafes,shotgun,0.001s,10,10,1,125,125,1,false
39,20:51:12:694,Quaker Bot Long Strafes,shotgun,0.001s,10,10,1,125,125,1,false
40,20:51:13:435,Quaker Bot Long Strafes,shotgun,0.001s,10,8,0.8,100,125,0.8,false
41,20:51:14:493,Quaker Bot Long Strafes,shotgun,0.001s,10,10,1,125,125,1,false
42,20:51:15:785,Quaker Bot Long Strafes,shotgun,0.939s,30,11,0.367,137.5,375,0.367,false
43,20:51:17:307,Quaker Bot Long Strafes,shotgun,0.714s,20,11,0.55,137.5,250,0.55,false
44,20:51:17:961,Quaker Bot Long Strafes,shotgun,0s,10,10,1,125,125,1,false
45,20:51:18:462,Quaker Bot Long Strafes,shotgun,0.001s,10,10,1,125,125,1,false
46,20:51:19:138,Quaker Bot Long Strafes,shotgun,0s,10,10,1,125,125,1,false
47,20:51:19:704,Quaker Bot Long Strafes,shotgun,0.001s,10,6,0.6,75,125,0.6,false
48,20:51:20:669,Quaker Bot Long Strafes,shotgun,0.001s,10,10,1,125,125,1,false
49,20:51:21:515,Quaker Bot Long Strafes,shotgun,0.389s,20,10,0.5,125,250,0.5,false
50,20:51:22:515,Quaker Bot Long Strafes,shotgun,0s,10,6,0.6,75,125,0.6,false
51,20:51:22:875,Quaker Bot Long Strafes,shotgun,0.001s,10,10,1,125,125,1,false
52,20:51:23:686,Quaker Bot Long Strafes,shotgun,0s,10,10,1,125,125,1,false
53,20:51:24:610,Quaker Bot Long Strafes,shotgun,0s,10,10,1,113.5,125,0.908,false
