Kill #,Timestamp,Bot,Weapon,TTK,Shots,Hits,Accuracy,Damage Done,Damage Possible,Efficiency,Cheated
1,19:00:15:944,target,pistol,0s,1,1,1,25,50,0.5,false
2,19:00:16:535,target,pistol,0s,1,1,1,25,50,0.5,false
3,19:00:17:137,target,pistol,0s,1,1,1,25,50,0.5,false
4,19:00:17:952,target,pistol,0s,1,1,1,25,50,0.5,false
5,19:00:18:686,target,pistol,0s,1,1,1,25,50,0.5,false
6,19:00:19:231,target,pistol,0s,1,1,1,25,50,0.5,false
7,19:00:20:138,target,pistol,0s,1,1,1,25,50,0.5,false
8,19:00:20:930,target,pistol,0s,1,1,1,25,50,0.5,false
9,19:00:21:659,target,pistol,0s,1,1,1,25,50,0.5,false
10,19:00:22:490,target,pistol,0.001s,1,1,1,25,50,0.5,false
11,19:00:23:250,target,pistol,0s,1,1,1,25,50,0.5,false
12,19:00:24:874,target,pistol,0.751s,2,1,0.5,25,100,0.25,false
13,19:00:25:641,target,pistol,0s,1,1,1,25,50,0.5,false
14,19:00:26:444,target,pistol,0s,1,1,1,25,50,0.5,false
15,19:00:28:276,target,pistol,0.948s,2,1,0.5,25,100,0.25,false
16,19:00:29:212,target,pistol,0s,1,1,1,25,50,0.5,false
17,19:00:30:595,target,pistol,0.002s,1,1,1,25,50,0.5,false
18,19:00:31:683,target,pistol,0.385s,2,1,0.5,25,100,0.25,false
19,19:00:32:610,target,pistol,0s,1,1,1,25,50,0.5,false
20,19:00:33:523,target,pistol,0s,1,1,1,25,50,0.5,false
21,19:00:34:108,target,pistol,0s,1,1,1,25,50,0.5,false
22,19:00:35:583,target,pistol,0.664s,2,1,0.5,25,100,0.25,false
23,19:00:36:238,target,pistol,0s,1,1,1,25,50,0.5,false
24,19:00:37:054,target,pistol,0s,1,1,1,25,50,0.5,false
25,19:00:37:651,target,pistol,0s,1,1,1,25,50,0.5,false
26,19:00:38:365,target,pistol,0s,1,1,1,25,50,0.5,false
27,19:00:39:039,target,pistol,0s,1,1,1,25,50,0.5,false
28,19:00:39:852,target,pistol,0s,1,1,1,25,50,0.5,false
29,19:00:40:658,target,pistol,0s,1,1,1,25,50,0.5,false
30,19:00:41:406,target,pistol,0s,1,1,1,25,50,0.5,false
31,19:00:41:930,target,pistol,0.001s,1,1,1,25,50,0.5,false
32,19:00:42:533,target,pistol,0s,1,1,1,25,50,0.5,false
33,19:00:43:362,target,pistol,0s,1,1,1,25,50,0.5,false
34,19:00:44:638,target,pistol,0.631s,2,1,0.5,25,100,0.25,false
35,19:00:45:260,target,pistol,0s,1,1,1,25,50,0.5,false
36,19:00:46:100,target,pistol,0s,1,1,1,25,50,0.5,false
37,19:00:47:553,target,pistol,0.734s,2,1,0.5,25,100,0.25,false
38,19:00:48:338,target,pistol,0.001s,1,1,1,25,50,0.5,false
39,19:00:49:254,target,pistol,0s,1,1,1,25,50,0.5,false
40,19:00:49:817,target,pistol,0s,1,1,1,25,50,0.5,false
41,19:00:51:200,target,pistol,0s,1,1,1,25,50,0.5,false
42,19:00:52:613,target,pistol,0.78s,2,1,0.5,25,100,0.25,false
43,19:00:53:240,target,pistol,0.001s,1,1,1,25,50,0.5,false
44,19:00:54:028,target,pistol,0s,1,1,1,25,50,0.5,false
45,19:00:56:491,target,pistol,1.735s,3,1,0.333,25,150,0.167,false
46,19:00:57:471,target,pistol,0s,1,1,1,25,50,0.5,false
47,19:00:58:238,target,pistol,0s,1,1,1,25,50,0.5,false
48,19:00:59:103,target,pistol,0s,1,1,1,25,50,0.5,false
49,19:00:59:949,target,pistol,0s,1,1,1,25,50,0.5,false
50,19:01:01:530,target,pistol,0.674s,2,1,0.5,25,100,0.25,false
51,19:01:02:584,target,pistol,0s,1,1,1,25,50,0.5,false
52,19:01:03:657,target,pistol,0s,1,1,1,25,50,0.5,false
53,19:01:04:565,target,pistol,0s,1,1,1,25,50,0.5,false
54,19:01:07:175,target,pistol,1.403s,2,1,0.5,25,100,0.25,false
55,19:01:07:781,target,pistol,0s,1,1,1,25,50,0.5,false
56,19:01:08:814,target,pistol,0.001s,1,1,1,25,50,0.5,false
57,19:01:09:605,target,pistol,0.001s,1,1,1,25,50,0.5,false
58,19:01:10:426,target,pistol,0s,1,1,1,25,50,0.5,false
59,19:01:11:158,target,pistol,0.001s,1,1,1,25,50,0.5,false
60,19:01:11:976,target,pistol,0s,1,1,1,25,50,0.5,false
61,19:01:12:651,target,pistol,0s,1,1,1,25,50,0.5,false
62,19:01:13:576,target,pistol,0s,1,1,1,25,50,0.5,false
63,19:01:14:366,target,pistol,0s,1,1,1,25,50,0.5,false

Weapon,Shots,Hits,Damage Done,Damage Possible,,Sens Scale,Horiz Sens,Vert Sens,FOV,Hide Gun,Crosshair,Crosshair Scale,Crosshair Color,ADS Sens,ADS Zoom Scale
pistol,74,63,1575.0,3700.0,

Kills:,63
Deaths:,0
Fight Time:,8.714
Avg TTK:,0.138
Damage Done:,1575.0
Damage Taken:,0.0
Midairs:,0
Midaired:,0
Directs:,0
Directed:,0
Distance Traveled:,0.0
Score:,536.351379
Scenario:,Weekly Comp 71 - 1wall 6targets extra small
Hash:,36a1ce71eea96ce00162183d466619d5
Game Version:,2.0.0.1

Input Lag:,0
Max FPS (config):,300.0
Sens Scale:,Quake/Source
Horiz Sens:,2.02
Vert Sens:,2.02
FOV:,80.0
Hide Gun:,false
Crosshair:,plus.png
Crosshair Scale:,1.0
Crosshair Color:,FFFFFF
