Kill #,Timestamp,Bot,Weapon,TTK,Shots,Hits,Accuracy,Damage Done,Damage Possible,Efficiency,Cheated
1,18:45:08:062,Pigeon,pistol,0s,1,1,1,100,200,0.5,false
2,18:45:08:946,Pigeon,pistol,0s,1,1,1,100,200,0.5,false
3,18:45:10:496,Pigeon,pistol,1.045s,3,1,0.333,100,600,0.167,false
4,18:45:11:811,Pigeon,pistol,0.589s,2,1,0.5,100,400,0.25,false
5,18:45:13:448,Pigeon,pistol,0.987s,3,1,0.333,100,600,0.167,false
6,18:45:14:850,Pigeon,pistol,0.869s,3,1,0.333,100,600,0.167,false
7,18:45:16:172,Pigeon,pistol,0.868s,3,1,0.333,100,600,0.167,false
8,18:45:17:047,Pigeon,pistol,0.36s,2,1,0.5,100,400,0.25,false
9,18:45:17:890,Pigeon,pistol,0s,1,1,1,100,200,0.5,false
10,18:45:19:121,Pigeon,pistol,0.265s,2,1,0.5,100,400,0.25,false
11,18:45:21:622,Pigeon,pistol,2.173s,6,1,0.167,100,1200,0.083,false
12,18:45:24:135,Pigeon,pistol,1.491s,4,1,0.25,100,800,0.125,false
13,18:45:25:134,Pigeon,pistol,0.469s,2,1,0.5,100,400,0.25,false
14,18:45:25:834,Pigeon,pistol,0s,1,1,1,100,200,0.5,false
15,18:45:26:454,Pigeon,pistol,0s,1,1,1,100,200,0.5,false
16,18:45:26:800,Pigeon,pistol,0s,1,1,1,100,200,0.5,false
17,18:45:27:506,Pigeon,pistol,0s,1,1,1,100,200,0.5,false
18,18:45:28:607,Pigeon,pistol,0.654s,2,1,0.5,100,400,0.25,false
19,18:45:30:761,Pigeon,pistol,1.813s,5,1,0.2,100,1000,0.1,false
20,18:45:31:475,Pigeon,pistol,0.245s,2,1,0.5,100,400,0.25,false
21,18:45:33:103,Pigeon,pistol,0.813s,3,1,0.333,100,600,0.167,false
22,18:45:33:840,Pigeon,pistol,0.278s,2,1,0.5,100,400,0.25,false
23,18:45:35:634,Pigeon,pistol,1.184s,4,1,0.25,100,800,0.125,false
24,18:45:36:220,Pigeon,pistol,0s,1,1,1,100,200,0.5,false
25,18:45:37:353,Pigeon,pistol,0.267s,2,1,0.5,100,400,0.25,false
26,18:45:38:474,Pigeon,pistol,0.538s,2,1,0.5,100,400,0.25,false
27,18:45:38:980,Pigeon,pistol,0s,1,1,1,100,200,0.5,false
28,18:45:39:925,Pigeon,pistol,0.292s,2,1,0.5,100,400,0.25,false
29,18:45:40:874,Pigeon,pistol,0.322s,2,1,0.5,100,400,0.25,false
30,18:45:41:880,Pigeon,pistol,0.279s,2,1,0.5,100,400,0.25,false
31,18:45:42:206,Pigeon,pistol,0s,1,1,1,100,200,0.5,false
32,18:45:43:579,Pigeon,pistol,0.938s,3,1,0.333,100,600,0.167,false
33,18:45:44:101,Pigeon,pistol,0.001s,1,1,1,100,200,0.5,false
34,18:45:46:760,Pigeon,pistol,1.797s,6,1,0.167,100,1200,0.083,false
35,18:45:47:974,Pigeon,pistol,0s,1,1,1,100,200,0.5,false
36,18:45:49:975,Pigeon,pistol,1.337s,3,1,0.333,100,600,0.167,false
37,18:45:51:525,Pigeon,pistol,0.69s,2,1,0.5,100,400,0.25,false
38,18:45:52:961,Pigeon,pistol,0.877s,2,1,0.5,100,400,0.25,false
39,18:45:53:861,Pigeon,pistol,0.296s,2,1,0.5,100,400,0.25,false
40,18:45:55:614,Pigeon,pistol,0.32s,2,1,0.5,100,400,0.25,false
41,18:45:57:240,Pigeon,pistol,1.136s,4,1,0.25,100,800,0.125,false
42,18:45:57:946,Pigeon,pistol,0s,1,1,1,100,200,0.5,false
43,18:46:01:188,Pigeon,pistol,1.545s,4,1,0.25,100,800,0.125,false
44,18:46:01:591,Pigeon,pistol,0s,1,1,1,100,200,0.5,false
45,18:46:02:969,Pigeon,pistol,0.997s,3,1,0.333,100,600,0.167,false
46,18:46:03:749,Pigeon,pistol,0s,1,1,1,100,200,0.5,false
47,18:46:04:070,Pigeon,pistol,0s,1,1,1,100,200,0.5,false
48,18:46:05:499,Pigeon,pistol,0.345s,2,1,0.5,100,400,0.25,false

Weapon,Shots,Hits,Damage Done,Damage Possible,,Sens Scale,Horiz Sens,Vert Sens,FOV,Hide Gun,Crosshair,Crosshair Scale,Crosshair Color,ADS Sens,ADS Zoom Scale
pistol,108,48,4800.0,21600.0,
LG,0,0,0.0,0.0,

Kills:,48
Deaths:,0
Fight Time:,26.08
Avg TTK:,0.543
Damage Done:,4800.0
Damage Taken:,0.0
Midairs:,0
Midaired:,0
Directs:,0
Directed:,0
Distance Traveled:,0.0
Score:,2346.666748
Scenario:,Vertical Hand Warmup
Hash:,76c652e6b4fd65891e77cfdfe78933a9
Game Version:,2.0.0.1

Input Lag:,0
Max FPS (config):,300.0
Sens Scale:,Quake/Source
Horiz Sens:,2.02
Vert Sens:,2.02
FOV:,80.0
Hide Gun:,false
Crosshair:,plus.png
Crosshair Scale:,1.0
Crosshair Color:,FFFFFF
