Kill #,Timestamp,Bot,Weapon,TTK,Shots,Hits,Accuracy,Damage Done,Damage Possible,Efficiency,Cheated
1,17:24:07:096,TileFrenzyStrafing Cube,LG,0.366s,9,9,1,54,54,1,false
2,17:24:07:706,TileFrenzyStrafing Cube,LG,0.367s,9,9,1,54,54,1,false
3,17:24:08:535,TileFrenzyStrafing Cube,LG,0.368s,9,9,1,54,54,1,false
4,17:24:09:114,TileFrenzyStrafing Cube,LG,0.365s,9,9,1,54,54,1,false
5,17:24:09:712,TileFrenzyStrafing Cube,LG,0.364s,9,9,1,54,54,1,false
6,17:24:10:469,TileFrenzyStrafing Cube,LG,0.411s,10,9,0.9,54,60,0.9,false
7,17:24:11:212,TileFrenzyStrafing Cube,LG,0.367s,9,9,1,54,54,1,false
8,17:24:12:022,TileFrenzyStrafing Cube,LG,0.505s,12,9,0.75,54,72,0.75,false
9,17:24:12:839,TileFrenzyStrafing Cube,LG,0.364s,9,9,1,54,54,1,false
10,17:24:13:998,TileFrenzyStrafing Cube,LG,1.113s,19,17,0.895,102,114,0.895,false
11,17:24:15:451,TileFrenzyStrafing Cube,LG,1.102s,20,17,0.85,102,120,0.85,false
12,17:24:15:880,TileFrenzyStrafing Cube,LG,0s,1,1,1,6,6,1,false
13,17:24:16:576,TileFrenzyStrafing Cube,LG,0.368s,9,9,1,54,54,1,false
14,17:24:17:319,TileFrenzyStrafing Cube,LG,0s,1,1,1,6,6,1,false
15,17:24:18:464,TileFrenzyStrafing Cube,LG,1.049s,13,9,0.692,54,78,0.692,false
16,17:24:19:037,TileFrenzyStrafing Cube,LG,0.365s,9,9,1,54,54,1,false
17,17:24:20:278,TileFrenzyStrafing Cube,LG,0.365s,9,9,1,54,54,1,false
18,17:24:20:837,TileFrenzyStrafing Cube,LG,0.364s,9,9,1,54,54,1,false
19,17:24:21:406,TileFrenzyStrafing Cube,LG,0.367s,9,9,1,54,54,1,false
20,17:24:22:743,TileFrenzyStrafing Cube,LG,1.135s,21,17,0.81,102,126,0.81,false
21,17:24:24:083,TileFrenzyStrafing Cube,LG,0.826s,13,9,0.692,54,78,0.692,false
22,17:24:24:833,TileFrenzyStrafing Cube,LG,0.366s,9,9,1,54,54,1,false
23,17:24:25:434,TileFrenzyStrafing Cube,LG,0.37s,9,9,1,54,54,1,false
24,17:24:26:170,TileFrenzyStrafing Cube,LG,0.645s,15,12,0.8,72,90,0.8,false
25,17:24:26:616,TileFrenzyStrafing Cube,LG,0.229s,6,6,1,36,36,1,false
26,17:24:27:642,TileFrenzyStrafing Cube,LG,0.597s,14,9,0.643,54,84,0.643,false
27,17:24:28:401,TileFrenzyStrafing Cube,LG,0.411s,10,9,0.9,54,60,0.9,false
28,17:24:28:935,TileFrenzyStrafing Cube,LG,0.367s,9,9,1,54,54,1,false
29,17:24:29:811,TileFrenzyStrafing Cube,LG,0.69s,16,13,0.812,78,96,0.812,false
30,17:24:30:660,TileFrenzyStrafing Cube,LG,0.642s,15,7,0.467,42,90,0.467,false
31,17:24:31:417,TileFrenzyStrafing Cube,LG,0.413s,10,7,0.7,42,60,0.7,false
32,17:24:31:434,TileFrenzyStrafing Cube,LG,0s,1,1,1,6,6,1,false
