Kill #,Timestamp,Bot,Weapon,TTK,Shots,Hits,Accuracy,Damage Done,Damage Possible,Efficiency,Cheated
1,20:38:08:418,Snake 25 Tiles,Shooter Pistol,0s,1,1,1,10,10,1,false
2,20:38:08:639,Snake 25 Tiles,Shooter Pistol,0s,1,1,1,10,10,1,false
3,20:38:09:281,Snake 25 Tiles,Shooter Pistol,0.345s,2,1,0.5,10,20,0.5,false
4,20:38:09:486,Snake 25 Tiles,Shooter Pistol,0s,1,1,1,10,10,1,false
5,20:38:09:741,Snake 25 Tiles,Shooter Pistol,0.001s,1,1,1,10,10,1,false
6,20:38:10:111,Snake 25 Tiles,Shooter Pistol,0s,1,1,1,10,10,1,false
7,20:38:10:411,Snake 25 Tiles,Shooter Pistol,0s,1,1,1,10,10,1,false
8,20:38:10:710,Snake 25 Tiles,Shooter Pistol,0s,1,1,1,10,10,1,false
9,20:38:11:068,Snake 25 Tiles,Shooter Pistol,0s,1,1,1,10,10,1,false
10,20:38:11:345,Snake 25 Tiles,Shooter Pistol,0s,1,1,1,10,10,1,false
11,20:38:11:721,Snake 25 Tiles,Shooter Pistol,0s,1,1,1,10,10,1,false
12,20:38:11:970,Snake 25 Tiles,Shooter Pistol,0s,1,1,1,10,10,1,false
13,20:38:12:244,Snake 25 Tiles,Shooter Pistol,0s,1,1,1,10,10,1,false
14,20:38:12:501,Snake 25 Tiles,Shooter Pistol,0s,1,1,1,10,10,1,false
15,20:38:12:818,Snake 25 Tiles,Shooter Pistol,0s,1,1,1,10,10,1,false
16,20:38:13:095,Snake 25 Tiles,Shooter Pistol,0s,1,1,1,10,10,1,false
17,20:38:13:372,Snake 25 Tiles,Shooter Pistol,0s,1,1,1,10,10,1,false
18,20:38:14:107,Snake 25 Tiles,Shooter Pistol,0.446s,2,1,0.5,10,20,0.5,false
19,20:38:14:306,Snake 25 Tiles,Shooter Pistol,0s,1,1,1,10,10,1,false
20,20:38:14:824,Snake 25 Tiles,Shooter Pistol,0s,1,1,1,10,10,1,false
21,20:38:15:140,Snake 25 Tiles,Shooter Pistol,0s,1,1,1,10,10,1,false
22,20:38:15:672,Snake 25 Tiles,Shooter Pistol,0s,1,1,1,10,10,1,false
23,20:38:15:889,Snake 25 Tiles,Shooter Pistol,0s,1,1,1,10,10,1,false
24,20:38:16:152,Snake 25 Tiles,Shooter Pistol,0s,1,1,1,10,10,1,false
25,20:38:16:507,Snake 25 Tiles,Shooter Pistol,0s,1,1,1,10,10,1,false
26,20:38:16:995,Snake 25 Tiles,Shooter Pistol,0s,1,1,1,10,10,1,false
27,20:38:17:818,Snake 25 Tiles,Shooter Pistol,0s,1,1,1,10,10,1,false
28,20:38:18:025,Snake 25 Tiles,Shooter Pistol,0.001s,1,1,1,10,10,1,false
29,20:38:18:732,Snake 25 Tiles,Shooter Pistol,0.413s,2,1,0.5,10,20,0.5,false
30,20:38:18:971,Snake 25 Tiles,Shooter Pistol,0s,1,1,1,10,10,1,false
31,20:38:19:365,Snake 25 Tiles,Shooter Pistol,0s,1,1,1,10,10,1,false
32,20:38:19:662,Snake 25 Tiles,Shooter Pistol,0s,1,1,1,10,10,1,false
33,20:38:19:941,Snake 25 Tiles,Shooter Pistol,0s,1,1,1,10,10,1,false
34,20:38:20:243,Snake 25 Tiles,Shooter Pistol,0s,1,1,1,10,10,1,false
35,20:38:20:904,Snake 25 Tiles,Shooter Pistol,0.342s,2,1,0.5,10,20,0.5,false
36,20:38:21:123,Snake 25 Tiles,Shooter Pistol,0.001s,1,1,1,10,10,1,false
37,20:38:21:868,Snake 25 Tiles,Shooter Pistol,0.385s,2,1,0.5,10,20,0.5,false
38,20:38:22:063,Snake 25 Tiles,Shooter Pistol,0s,1,1,1,10,10,1,false
39,20:38:22:293,Snake 25 Tiles,Shooter Pistol,0s,1,1,1,10,10,1,false
40,20:38:22:630,Snake 25 Tiles,Shooter Pistol,0s,1,1,1,10,10,1,false
41,20:38:23:484,Snake 25 Tiles,Shooter Pistol,0.559s,2,1,0.5,10,20,0.5,false
42,20:38:23:791,Snake 25 Tiles,Shooter Pistol,0s,1,1,1,10,10,1,false
43,20:38:24:198,Snake 25 Tiles,Shooter Pistol,0s,1,1,1,10,10,1,false
44,20:38:24:534,Snake 25 Tiles,Shooter Pistol,0s,1,1,1,10,10,1,false
45,20:38:24:810,Snake 25 Tiles,Shooter Pistol,0s,1,1,1,10,10,1,false
46,20:38:25:125,Snake 25 Tiles,Shooter Pistol,0s,1,1,1,10,10,1,false
47,20:38:25:397,Snake 25 Tiles,Shooter Pistol,0s,1,1,1,10,10,1,false
48,20:38:26:087,Snake 25 Tiles,Shooter Pistol,0.397s,2,1,0.5,10,20,0.5,false
49,20:38:26:665,Snake 25 Tiles,Shooter Pistol,0.379s,2,1,0.5,10,20,0.5,false
50,20:38:26:967,Snake 25 Tiles,Shooter Pistol,0s,1,1,1,10,10,1,false
51,20:38:27:672,Snake 25 Tiles,Shooter Pistol,0s,1,1,1,10,10,1,false
52,20:38:27:897,Snake 25 Tiles,Shooter Pistol,0s,1,1,1,10,10,1,false
53,20:38:28:144,Snake 25 Tiles,Shooter Pistol,0s,1,1,1,10,10,1,false
54,20:38:28:402,Snake 25 Tiles,Shooter Pistol,0s,1,1,1,10,10,1,false
55,20:38:28:621,Snake 25 Tiles,Shooter Pistol,0s,1,1,1,10,10,1,false
56,20:38:28:863,Snake 25 Tiles,Shooter Pistol,0s,1,1,1,10,10,1,false
57,20:38:29:303,Snake 25 Tiles,Shooter Pistol,0.235s,2,1,0.5,10,20,0.5,false
58,20:38:29:622,Snake 25 Tiles,Shooter Pistol,0s,1,1,1,10,10,1,false
59,20:38:29:888,Snake 25 Tiles,Shooter Pistol,0.001s,1,1,1,10,10,1,false
60,20:38:30:158,Snake 25 Tiles,Shooter Pistol,0.001s,1,1,1,10,10,1,false
61,20:38:30:433,Snake 25 Tiles,Shooter Pistol,0s,1,1,1,10,10,1,false
62,20:38:30:690,Snake 25 Tiles,Shooter Pistol,0s,1,1,1,10,10,1,false
63,20:38:31:320,Snake 25 Tiles,Shooter Pistol,0.33s,2,1,0.5,10,20,0.5,false
64,20:38:31:574,Snake 25 Tiles,Shooter Pistol,0s,1,1,1,10,10,1,false
65,20:38:31:951,Snake 25 Tiles,Shooter Pistol,0s,1,1,1,10,10,1,false
66,20:38:32:195,Snake 25 Tiles,Shooter Pistol,0s,1,1,1,10,10,1,false
67,20:38:32:866,Snake 25 Tiles,Shooter Pistol,0.415s,2,1,0.5,10,20,0.5,false
68,20:38:33:086,Snake 25 Tiles,Shooter Pistol,0s,1,1,1,10,10,1,false
69,20:38:33:345,Snake 25 Tiles,Shooter Pistol,0s,1,1,1,10,10,1,false
70,20:38:34:076,Snake 25 Tiles,Shooter Pistol,0s,1,1,1,10,10,1,false
71,20:38:34:278,Snake 25 Tiles,Shooter Pistol,0s,1,1,1,10,10,1,false
72,20:38:34:515,Snake 25 Tiles,Shooter Pistol,0s,1,1,1,10,10,1,false
73,20:38:34:734,Snake 25 Tiles,Shooter Pistol,0s,1,1,1,10,10,1,false
74,20:38:34:973,Snake 25 Tiles,Shooter Pistol,0.001s,1,1,1,10,10,1,false
75,20:38:35:415,Snake 25 Tiles,Shooter Pistol,0.242s,2,1,0.5,10,20,0.5,false
76,20:38:35:783,Snake 25 Tiles,Shooter Pistol,0s,1,1,1,10,10,1,false
77,20:38:36:019,Snake 25 Tiles,Shooter Pistol,0.001s,1,1,1,10,10,1,false
78,20:38:36:241,Snake 25 Tiles,Shooter Pistol,0s,1,1,1,10,10,1,false
79,20:38:37:019,Snake 25 Tiles,Shooter Pistol,0.397s,2,1,0.5,10,20,0.5,false
80,20:38:37:279,Snake 25 Tiles,Shooter Pistol,0s,1,1,1,10,10,1,false

Weapon,Shots,Hits,Damage Done,Damage Possible,,Sens Scale,Horiz Sens,Vert Sens,FOV,Hide Gun,Crosshair,Crosshair Scale,Crosshair Color,ADS Sens,ADS Zoom Scale
Shooter Pistol,93,80,800.0,930.0,

Kills:,80
Deaths:,0
Fight Time:,4.892
Avg TTK:,0.061
Damage Done:,800.0
Damage Taken:,0.0
Midairs:,0
Midaired:,0
Directs:,0
Directed:,0
Distance Traveled:,0.0
Score:,68.817207
Scenario:,Snake Tiles
Hash:,9a616176003628e87bbe2db0d178cf4c
Game Version:,1.0.8.0

Input Lag:,0
Max FPS (config):,223.0
Sens Scale:,Quake/Source
Horiz Sens:,2.15
Vert Sens:,2.15
FOV:,80.0
Hide Gun:,false
Crosshair:,plus.png
Crosshair Scale:,1.0
Crosshair Color:,FFFFFF
