Kill #,Timestamp,Bot,Weapon,TTK,Shots,Hits,Accuracy,Damage Done,Damage Possible,Efficiency,Cheated
1,01:08:18:870,Quaker Bot Long Strafes,LG,4.01s,78,50,0.641,300,468,0.641,false
2,01:08:25:988,Quaker Bot Long Strafes,LG,4.969s,102,50,0.49,300,612,0.49,false
3,01:08:32:765,Quaker Bot Long Strafes,LG,4.63s,94,50,0.532,300,564,0.532,false
4,01:08:40:111,Quaker Bot Long Strafes,LG,5.334s,112,50,0.446,300,672,0.446,false
5,01:08:47:821,Quaker Bot Long Strafes,LG,5.322s,113,50,0.442,300,678,0.442,false
6,01:08:54:037,Quaker Bot Long Strafes,LG,3.942s,82,50,0.61,300,492,0.61,false
7,01:09:00:739,Quaker Bot Long Strafes,LG,4.505s,99,50,0.505,300,594,0.505,false
8,01:09:07:490,Quaker Bot Long Strafes,LG,4.683s,96,50,0.521,300,576,0.521,false
9,01:09:13:435,Quaker Bot Long Strafes,LG,4.001s,88,50,0.568,300,528,0.568,false

Weapon,Shots,Hits,Damage Done,Damage Possible,,Sens Scale,Horiz Sens,Vert Sens,FOV,Hide Gun,Crosshair,Crosshair Scale,Crosshair Color,ADS Sens,ADS Zoom Scale
LG,865,450,2700.0,5190.0,

Kills:,9
Deaths:,0
Fight Time:,41.396
Avg TTK:,4.6
Damage Done:,2700.0
Damage Taken:,0.0
Midairs:,0
Midaired:,0
Directs:,0
Directed:,0
Distance Traveled:,0.0
Score:,4213.872559
Scenario:,Cata IC Long Strafes
Hash:,9bcb93b2f0c30298e66553395dca1bca
Game Version:,1.0.8.0

Input Lag:,0
Max FPS (config):,240.0
Sens Scale:,Quake/Source
Horiz Sens:,2.252
Vert Sens:,2.252
FOV:,80.0
Hide Gun:,false
Crosshair:,plus.png
Crosshair Scale:,1.0
Crosshair Color:,FFFFFF
