Kill #,Timestamp,Bot,Weapon,TTK,Shots,Hits,Accuracy,Damage Done,Damage Possible,Efficiency,Cheated
1,12:38:01:008,TileFrenzyStrafing Cube,LG,0.919s,21,17,0.81,102,126,0.81,false
2,12:38:01:513,TileFrenzyStrafing Cube,LG,0s,1,1,1,6,6,1,false
3,12:38:02:517,TileFrenzyStrafing Cube,LG,0.366s,9,9,1,54,54,1,false
4,12:38:03:531,TileFrenzyStrafing Cube,LG,0.413s,10,9,0.9,54,60,0.9,false
5,12:38:03:952,TileFrenzyStrafing Cube,LG,0.367s,9,9,1,54,54,1,false
6,12:38:05:708,TileFrenzyStrafing Cube,LG,1.1s,25,15,0.6,90,150,0.6,false
7,12:38:06:045,TileFrenzyStrafing Cube,LG,0.091s,3,3,1,18,18,1,false
8,12:38:06:487,TileFrenzyStrafing Cube,LG,0.367s,9,9,1,54,54,1,false
9,12:38:06:942,TileFrenzyStrafing Cube,LG,0.367s,9,9,1,54,54,1,false
10,12:38:07:631,TileFrenzyStrafing Cube,LG,0.506s,12,9,0.75,54,72,0.75,false
11,12:38:08:560,TileFrenzyStrafing Cube,LG,0.367s,9,9,1,54,54,1,false
12,12:38:09:519,TileFrenzyStrafing Cube,LG,0.641s,15,9,0.6,54,90,0.6,false
13,12:38:10:658,TileFrenzyStrafing Cube,LG,0.55s,13,9,0.692,54,78,0.692,false
14,12:38:11:424,TileFrenzyStrafing Cube,LG,0.459s,11,9,0.818,54,66,0.818,false
15,12:38:12:754,TileFrenzyStrafing Cube,LG,0.503s,12,9,0.75,54,72,0.75,false
16,12:38:13:657,TileFrenzyStrafing Cube,LG,0.366s,9,9,1,54,54,1,false
17,12:38:15:221,TileFrenzyStrafing Cube,LG,1.309s,28,17,0.607,102,168,0.607,false
18,12:38:16:689,TileFrenzyStrafing Cube,LG,0.595s,14,9,0.643,54,84,0.643,false
19,12:38:17:494,TileFrenzyStrafing Cube,LG,0.458s,11,9,0.818,54,66,0.818,false
20,12:38:18:066,TileFrenzyStrafing Cube,LG,0.367s,9,9,1,54,54,1,false
21,12:38:18:850,TileFrenzyStrafing Cube,LG,0.46s,11,9,0.818,54,66,0.818,false
22,12:38:19:216,TileFrenzyStrafing Cube,LG,0.092s,3,2,0.667,12,18,0.667,false
23,12:38:19:755,TileFrenzyStrafing Cube,LG,0.368s,9,9,1,54,54,1,false
24,12:38:20:414,TileFrenzyStrafing Cube,LG,0.413s,10,8,0.8,48,60,0.8,false
25,12:38:21:073,TileFrenzyStrafing Cube,LG,0.413s,10,9,0.9,54,60,0.9,false
26,12:38:22:203,TileFrenzyStrafing Cube,LG,1.058s,24,17,0.708,102,144,0.708,false
27,12:38:22:900,TileFrenzyStrafing Cube,LG,0.091s,3,1,0.333,6,18,0.333,false
28,12:38:23:475,TileFrenzyStrafing Cube,LG,0.458s,11,9,0.818,54,66,0.818,false
29,12:38:24:063,TileFrenzyStrafing Cube,LG,0.412s,10,9,0.9,54,60,0.9,false
30,12:38:24:658,TileFrenzyStrafing Cube,LG,0.413s,10,9,0.9,54,60,0.9,false
31,12:38:25:226,TileFrenzyStrafing Cube,LG,0.366s,9,9,1,54,54,1,false
32,12:38:25:989,TileFrenzyStrafing Cube,LG,0.551s,13,9,0.692,54,78,0.692,false
33,12:38:27:431,TileFrenzyStrafing Cube,LG,0.9s,19,18,0.947,108,114,0.947,false
34,12:38:28:602,TileFrenzyStrafing Cube,LG,0.825s,17,10,0.588,60,102,0.588,false
35,12:38:29:111,TileFrenzyStrafing Cube,LG,0.275s,7,7,1,42,42,1,false
36,12:38:29:811,TileFrenzyStrafing Cube,LG,0.367s,9,9,1,54,54,1,false
37,12:38:30:444,TileFrenzyStrafing Cube,LG,0s,1,1,1,6,6,1,false
38,12:38:31:129,TileFrenzyStrafing Cube,LG,0.366s,9,9,1,54,54,1,false
39,12:38:32:059,TileFrenzyStrafing Cube,LG,0.506s,12,9,0.75,54,72,0.75,false
40,12:38:33:136,TileFrenzyStrafing Cube,LG,0.368s,9,9,1,54,54,1,false
41,12:38:33:759,TileFrenzyStrafing Cube,LG,0.363s,9,9,1,54,54,1,false
42,12:38:35:472,TileFrenzyStrafing Cube,LG,1.451s,22,17,0.773,102,132,0.773,false
