Kill #,Timestamp,Bot,Weapon,TTK,Shots,Hits,Accuracy,Damage Done,Damage Possible,Efficiency,Cheated
1,20:23:33:302,test,pistol,0s,1,1,1,1000,2000,0.5,false
2,20:23:34:010,test,pistol,0s,1,1,1,1000,2000,0.5,false
3,20:23:34:522,test,pistol,0s,1,1,1,1000,2000,0.5,false
4,20:23:35:034,test,pistol,0s,1,1,1,1000,2000,0.5,false
5,20:23:35:686,test,pistol,0s,1,1,1,1000,2000,0.5,false
6,20:23:36:362,test,pistol,0s,1,1,1,1000,2000,0.5,false
7,20:23:36:995,test,pistol,0s,1,1,1,1000,2000,0.5,false
8,20:23:38:213,test,pistol,0.428s,2,1,0.5,1000,4000,0.25,false
9,20:23:38:918,test,pistol,0s,1,1,1,1000,2000,0.5,false
10,20:23:40:084,test,pistol,0.323s,2,1,0.5,1000,4000,0.25,false
11,20:23:40:776,test,pistol,0.001s,1,1,1,1000,2000,0.5,false
12,20:23:41:298,test,pistol,0s,1,1,1,1000,2000,0.5,false
13,20:23:42:244,test,pistol,0.347s,2,1,0.5,1000,4000,0.25,false
14,20:23:43:598,test,pistol,0.804s,2,1,0.5,1000,4000,0.25,false
15,20:23:44:203,test,pistol,0s,1,1,1,1000,2000,0.5,false
16,20:23:49:030,test,pistol,4.134s,7,1,0.143,1000,14000,0.071,false
17,20:23:49:883,test,pistol,0s,1,1,1,1000,2000,0.5,false
18,20:23:54:474,test,pistol,3.901s,4,1,0.25,1000,8000,0.125,false
19,20:23:57:294,test,pistol,1.798s,5,1,0.2,1000,10000,0.1,false
20,20:23:59:246,test,pistol,1.21s,3,1,0.333,1000,6000,0.167,false
21,20:24:00:047,test,pistol,0s,1,1,1,1000,2000,0.5,false
22,20:24:00:739,test,pistol,0s,1,1,1,1000,2000,0.5,false
23,20:24:01:837,test,pistol,0s,1,1,1,1000,2000,0.5,false
24,20:24:02:571,test,pistol,0s,1,1,1,1000,2000,0.5,false
25,20:24:03:227,test,pistol,0s,1,1,1,1000,2000,0.5,false
26,20:24:03:866,test,pistol,0.001s,1,1,1,1000,2000,0.5,false
27,20:24:04:686,test,pistol,0s,1,1,1,1000,2000,0.5,false
28,20:24:05:744,test,pistol,0.368s,2,1,0.5,1000,4000,0.25,false
29,20:24:07:084,test,pistol,0.37s,2,1,0.5,1000,4000,0.25,false
30,20:24:08:295,test,pistol,0.563s,2,1,0.5,1000,4000,0.25,false
31,20:24:09:135,test,pistol,0.001s,1,1,1,1000,2000,0.5,false
32,20:24:09:705,test,pistol,0s,1,1,1,1000,2000,0.5,false
33,20:24:11:846,test,pistol,1.344s,4,1,0.25,1000,8000,0.125,false
34,20:24:12:563,test,pistol,0s,1,1,1,1000,2000,0.5,false
35,20:24:14:284,test,pistol,0.417s,2,1,0.5,1000,4000,0.25,false
36,20:24:15:232,test,pistol,0s,1,1,1,1000,2000,0.5,false
37,20:24:15:827,test,pistol,0s,1,1,1,1000,2000,0.5,false
38,20:24:16:917,test,pistol,0.412s,2,1,0.5,1000,4000,0.25,false
39,20:24:18:084,test,pistol,0.508s,2,1,0.5,1000,4000,0.25,false
40,20:24:18:637,test,pistol,0s,1,1,1,1000,2000,0.5,false
41,20:24:19:703,test,pistol,0.367s,2,1,0.5,1000,4000,0.25,false
42,20:24:20:447,test,pistol,0s,1,1,1,1000,2000,0.5,false
43,20:24:21:248,test,pistol,0.001s,1,1,1,1000,2000,0.5,false
44,20:24:22:708,test,pistol,0.32s,2,1,0.5,1000,4000,0.25,false
45,20:24:23:526,test,pistol,0.001s,1,1,1,1000,2000,0.5,false
46,20:24:25:098,test,pistol,1.038s,3,1,0.333,1000,6000,0.167,false
47,20:24:26:381,test,pistol,0.812s,2,1,0.5,1000,4000,0.25,false
48,20:24:27:194,test,pistol,0s,1,1,1,1000,2000,0.5,false
49,20:24:28:149,test,pistol,0s,1,1,1,1000,2000,0.5,false
50,20:24:29:840,test,pistol,1.035s,2,1,0.5,1000,4000,0.25,false
51,20:24:31:353,test,pistol,1.048s,3,1,0.333,1000,6000,0.167,false
52,20:24:31:984,test,pistol,0s,1,1,1,1000,2000,0.5,false
53,20:24:32:482,test,pistol,0s,1,1,1,1000,2000,0.5,false
54,20:24:33:226,test,pistol,0s,1,1,1,1000,2000,0.5,false
55,20:24:35:961,test,pistol,2.075s,7,1,0.143,1000,14000,0.071,false
56,20:24:37:117,test,pistol,0.387s,2,1,0.5,1000,4000,0.25,false
57,20:24:38:343,test,pistol,0.443s,2,1,0.5,1000,4000,0.25,false
58,20:24:39:711,test,pistol,0.359s,2,1,0.5,1000,4000,0.25,false
59,20:24:40:448,test,pistol,0s,1,1,1,1000,2000,0.5,false
60,20:24:40:960,test,pistol,0s,1,1,1,1000,2000,0.5,false
61,20:24:41:568,test,pistol,0s,1,1,1,1000,2000,0.5,false
62,20:24:42:047,test,pistol,0s,1,1,1,1000,2000,0.5,false
63,20:24:44:144,test,pistol,1.272s,4,1,0.25,1000,8000,0.125,false
