Kill #,Timestamp,Bot,Weapon,TTK,Shots,Hits,Accuracy,Damage Done,Damage Possible,Efficiency,Cheated
1,20:42:33:047,Quaker Bot Long Strafes,MG,0.425s,70,50,0.714,80,140,0.571,false
2,20:42:34:013,Quaker Bot Long Strafes,MG,0.282s,50,50,1,80,100,0.8,false
3,20:42:34:944,Quaker Bot Long Strafes,MG,0.211s,40,40,1,80,80,1,false
4,20:42:36:170,Quaker Bot Long Strafes,MG,0.202s,40,40,1,70,80,0.875,false
5,20:42:37:060,Quaker Bot Long Strafes,MG,0.277s,50,40,0.8,80,100,0.8,false
6,20:42:38:052,Quaker Bot Long Strafes,MG,0.347s,60,40,0.667,70,120,0.583,false
7,20:42:38:688,Quaker Bot Long Strafes,MG,0.279s,50,40,0.8,80,100,0.8,false
8,20:42:39:586,Quaker Bot Long Strafes,MG,0.408s,70,60,0.857,70,140,0.5,false
9,20:42:40:522,Quaker Bot Long Strafes,MG,0.267s,50,50,1,70,100,0.7,false
10,20:42:41:410,Quaker Bot Long Strafes,MG,0.27s,50,40,0.8,80,100,0.8,false
11,20:42:42:167,Quaker Bot Long Strafes,MG,0.205s,40,40,1,80,80,1,false
12,20:42:43:057,Quaker Bot Long Strafes,MG,0.208s,40,40,1,80,80,1,false
13,20:42:44:144,Quaker Bot Long Strafes,MG,0.272s,50,40,0.8,80,100,0.8,false
14,20:42:44:928,Quaker Bot Long Strafes,MG,0.21s,40,40,1,80,80,1,false
15,20:42:45:744,Quaker Bot Long Strafes,MG,0.28s,50,50,1,80,100,0.8,false
16,20:42:46:566,Quaker Bot Long Strafes,MG,0.279s,50,50,1,80,100,0.8,false
17,20:42:47:439,Quaker Bot Long Strafes,MG,0.198s,40,40,1,80,80,1,false
18,20:42:48:513,Quaker Bot Long Strafes,MG,0.202s,40,40,1,80,80,1,false
19,20:42:49:412,Quaker Bot Long Strafes,MG,0.199s,40,40,1,80,80,1,false
20,20:42:50:985,Quaker Bot Long Strafes,MG,0.998s,100,80,0.8,130,200,0.65,false
21,20:42:51:511,Quaker Bot Long Strafes,MG,0s,10,10,1,20,20,1,false
22,20:42:52:273,Quaker Bot Long Strafes,MG,0.269s,50,50,1,80,100,0.8,false
23,20:42:53:478,Quaker Bot Long Strafes,MG,0.27s,50,40,0.8,80,100,0.8,false
24,20:42:54:323,Quaker Bot Long Strafes,MG,0.271s,50,40,0.8,70,100,0.7,false
25,20:42:55:086,Quaker Bot Long Strafes,MG,0.211s,40,40,1,70,80,0.875,false
26,20:42:56:068,Quaker Bot Long Strafes,MG,0.214s,40,40,1,80,80,1,false
27,20:42:57:502,Quaker Bot Long Strafes,MG,0.865s,50,40,0.8,80,100,0.8,false
28,20:42:58:796,Quaker Bot Long Strafes,MG,0.278s,50,40,0.8,80,100,0.8,false
29,20:43:00:095,Quaker Bot Long Strafes,MG,0.613s,80,40,0.5,80,160,0.5,false
30,20:43:00:908,Quaker Bot Long Strafes,MG,0.208s,40,40,1,70,80,0.875,false
31,20:43:01:940,Quaker Bot Long Strafes,MG,0.209s,40,40,1,80,80,1,false
32,20:43:02:846,Quaker Bot Long Strafes,MG,0.279s,50,40,0.8,80,100,0.8,false
33,20:43:05:115,Quaker Bot Long Strafes,MG,1.69s,110,70,0.636,140,220,0.636,false
34,20:43:05:790,Quaker Bot Long Strafes,MG,0.001s,10,10,1,20,20,1,false
35,20:43:06:543,Quaker Bot Long Strafes,MG,0.267s,50,50,1,80,100,0.8,false
36,20:43:08:218,Quaker Bot Long Strafes,MG,0.993s,90,70,0.778,130,180,0.722,false
37,20:43:08:784,Quaker Bot Long Strafes,MG,0s,10,10,1,20,20,1,false
38,20:43:09:823,Quaker Bot Long Strafes,MG,0.417s,70,40,0.571,80,140,0.571,false
39,20:43:10:913,Quaker Bot Long Strafes,MG,0.208s,40,40,1,80,80,1,false
40,20:43:11:736,Quaker Bot Long Strafes,MG,0.28s,50,40,0.8,80,100,0.8,false
41,20:43:13:254,Quaker Bot Long Strafes,MG,0.206s,40,40,1,80,80,1,false
42,20:43:14:301,Quaker Bot Long Strafes,MG,0.209s,40,40,1,80,80,1,false
43,20:43:14:907,Quaker Bot Long Strafes,MG,0.208s,40,40,1,80,80,1,false
