Kill #,Timestamp,Bot,Weapon,TTK,Shots,Hits,Accuracy,Damage Done,Damage Possible,Efficiency,Cheated
1,01:56:15:958,Quaker Bot Long Strafes,LG,4.421s,93,50,0.538,300,558,0.538,false
2,01:56:23:232,Quaker Bot Long Strafes,LG,5.103s,103,50,0.485,300,618,0.485,false
3,01:56:29:789,Quaker Bot Long Strafes,LG,4.232s,77,50,0.649,300,462,0.649,false
4,01:56:35:472,Quaker Bot Long Strafes,LG,3.658s,74,50,0.676,300,444,0.676,false
5,01:56:44:635,Quaker Bot Long Strafes,LG,6.994s,138,50,0.362,300,828,0.362,false
6,01:56:51:734,Quaker Bot Long Strafes,LG,5.027s,103,50,0.485,300,618,0.485,false
7,01:56:57:472,Quaker Bot Long Strafes,LG,3.705s,73,50,0.685,300,438,0.685,false
8,01:57:05:166,Quaker Bot Long Strafes,LG,5.843s,121,50,0.413,300,726,0.413,false

Weapon,Shots,Hits,Damage Done,Damage Possible,,Sens Scale,Horiz Sens,Vert Sens,FOV,Hide Gun,Crosshair,Crosshair Scale,Crosshair Color,ADS Sens,ADS Zoom Scale
LG,852,426,2556.0,5112.0,

Kills:,8
Deaths:,0
Fight Time:,38.983002
Avg TTK:,4.873
Damage Done:,2556.0
Damage Taken:,0.0
Midairs:,0
Midaired:,0
Directs:,0
Directed:,0
Distance Traveled:,507.757935
Score:,3834.0
Scenario:,Cata IC Long Strafes
Hash:,9bcb93b2f0c30298e66553395dca1bca
Game Version:,2.0.0.1

Input Lag:,0
Max FPS (config):,300.0
Sens Scale:,Quake/Source
Horiz Sens:,2.02
Vert Sens:,2.02
FOV:,80.0
Hide Gun:,false
Crosshair:,plus.png
Crosshair Scale:,1.0
Crosshair Color:,FFFFFF
