Kill #,Timestamp,Bot,Weapon,TTK,Shots,Hits,Accuracy,Damage Done,Damage Possible,Efficiency,Cheated
1,18:54:58:479,Quaker Bot Long Strafes,LG,3.839s,83,50,0.602,300,498,0.602,false
2,18:55:04:842,Quaker Bot Long Strafes,LG,4.111s,89,50,0.562,300,534,0.562,false
3,18:55:10:786,Quaker Bot Long Strafes,LG,3.951s,86,50,0.581,300,516,0.581,false
4,18:55:17:428,Quaker Bot Long Strafes,LG,4.497s,95,50,0.526,300,570,0.526,false
5,18:55:23:760,Quaker Bot Long Strafes,LG,4.115s,85,50,0.588,300,510,0.588,false
6,18:55:29:982,Quaker Bot Long Strafes,LG,4.159s,81,50,0.617,300,486,0.617,false
7,18:55:35:991,Quaker Bot Long Strafes,LG,3.736s,77,50,0.649,300,462,0.649,false
8,18:55:42:047,Quaker Bot Long Strafes,LG,4.023s,80,50,0.625,300,480,0.625,false
9,18:55:47:361,Quaker Bot Long Strafes,LG,3.247s,70,50,0.714,300,420,0.714,false

Weapon,Shots,Hits,Damage Done,Damage Possible,,Sens Scale,Horiz Sens,Vert Sens,FOV,Hide Gun,Crosshair,Crosshair Scale,Crosshair Color,ADS Sens,ADS Zoom Scale
LG,836,500,3000.0,5016.0,

Kills:,10
Deaths:,0
Fight Time:,39.988998
Avg TTK:,3.999
Damage Done:,3000.0
Damage Taken:,0.0
Midairs:,0
Midaired:,0
Directs:,0
Directed:,0
Distance Traveled:,1234.279663
Score:,5382.774902
Scenario:,Cata IC Long Strafes
Hash:,9bcb93b2f0c30298e66553395dca1bca
Game Version:,2.0.0.1

Input Lag:,0
Max FPS (config):,300.0
Sens Scale:,Quake/Source
Horiz Sens:,2.02
Vert Sens:,2.02
FOV:,80.0
Hide Gun:,false
Crosshair:,plus.png
Crosshair Scale:,1.0
Crosshair Color:,FFFFFF
