Kill #,Timestamp,Bot,Weapon,TTK,Shots,Hits,Accuracy,Damage Done,Damage Possible,Efficiency,Cheated
1,01:09:44:232,Quaker Bot Long Strafes,LG,4.459s,98,50,0.51,300,588,0.51,false
2,01:09:50:692,Quaker Bot Long Strafes,LG,4.348s,93,50,0.538,300,558,0.538,false
3,01:09:57:139,Quaker Bot Long Strafes,LG,4.55s,100,50,0.5,300,600,0.5,false
4,01:10:03:115,Quaker Bot Long Strafes,LG,4.001s,88,50,0.568,300,528,0.568,false
5,01:10:09:003,Quaker Bot Long Strafes,LG,3.734s,79,50,0.633,300,474,0.633,false
6,01:10:16:667,Quaker Bot Long Strafes,LG,5.668s,122,50,0.41,300,732,0.41,false
7,01:10:24:868,Quaker Bot Long Strafes,LG,6.163s,128,50,0.391,300,768,0.391,false
8,01:10:31:758,Quaker Bot Long Strafes,LG,6.615s,105,50,0.476,300,630,0.476,false
9,01:10:38:400,Quaker Bot Long Strafes,LG,4.65s,100,50,0.5,300,600,0.5,false

Weapon,Shots,Hits,Damage Done,Damage Possible,,Sens Scale,Horiz Sens,Vert Sens,FOV,Hide Gun,Crosshair,Crosshair Scale,Crosshair Color,ADS Sens,ADS Zoom Scale
LG,913,450,2700.0,5478.0,

Kills:,9
Deaths:,0
Fight Time:,44.188
Avg TTK:,4.91
Damage Done:,2700.0
Damage Taken:,0.0
Midairs:,0
Midaired:,0
Directs:,0
Directed:,0
Distance Traveled:,0.0
Score:,3992.333008
Scenario:,Cata IC Long Strafes
Hash:,9bcb93b2f0c30298e66553395dca1bca
Game Version:,1.0.8.0

Input Lag:,0
Max FPS (config):,240.0
Sens Scale:,Quake/Source
Horiz Sens:,2.252
Vert Sens:,2.252
FOV:,80.0
Hide Gun:,false
Crosshair:,plus.png
Crosshair Scale:,1.0
Crosshair Color:,FFFFFF
