Kill #,Timestamp,Bot,Weapon,TTK,Shots,Hits,Accuracy,Damage Done,Damage Possible,Efficiency,Cheated
1,20:20:19:885,Quaker Bot Long Strafes,LG,5.82s,119,50,0.42,300,714,0.42,false
2,20:20:26:919,Quaker Bot Long Strafes,LG,6.758s,102,50,0.49,300,612,0.49,false
3,20:20:32:889,Quaker Bot Long Strafes,LG,3.715s,82,50,0.61,300,492,0.61,false
4,20:20:39:741,Quaker Bot Long Strafes,LG,4.863s,104,50,0.481,300,624,0.481,false
5,20:20:47:116,Quaker Bot Long Strafes,LG,5.364s,110,50,0.455,300,660,0.455,false
6,20:20:53:947,Quaker Bot Long Strafes,LG,4.776s,97,50,0.515,300,582,0.515,false
7,20:20:59:964,Quaker Bot Long Strafes,LG,3.83s,81,50,0.617,300,486,0.617,false
8,20:21:07:227,Quaker Bot Long Strafes,LG,5.091s,111,50,0.45,300,666,0.45,false

Weapon,Shots,Hits,Damage Done,Damage Possible,,Sens Scale,Horiz Sens,Vert Sens,FOV,Hide Gun,Crosshair,Crosshair Scale,Crosshair Color,ADS Sens,ADS Zoom Scale
LG,884,436,2616.0,5304.0,

Kills:,8
Deaths:,0
Fight Time:,40.216999
Avg TTK:,5.027
Damage Done:,2616.0
Damage Taken:,0.0
Midairs:,0
Midaired:,0
Directs:,0
Directed:,0
Distance Traveled:,0.0
Score:,3870.733154
Scenario:,Cata IC Long Strafes
Hash:,9bcb93b2f0c30298e66553395dca1bca
Game Version:,1.0.8.0

Input Lag:,0
Max FPS (config):,240.0
Sens Scale:,Quake/Source
Horiz Sens:,2.252
Vert Sens:,2.252
FOV:,80.0
Hide Gun:,false
Crosshair:,plus.png
Crosshair Scale:,1.0
Crosshair Color:,FFFFFF
