Kill #,Timestamp,Bot,Weapon,TTK,Shots,Hits,Accuracy,Damage Done,Damage Possible,Efficiency,Cheated
1,20:49:14:022,target,pistol,0s,1,1,1,25,50,0.5,false
2,20:49:14:151,target,pistol,0s,1,1,1,25,50,0.5,false
3,20:49:14:405,target,pistol,0.001s,1,1,1,25,50,0.5,false
4,20:49:14:545,target,pistol,0.001s,1,1,1,25,50,0.5,false
5,20:49:14:775,target,pistol,0s,1,1,1,25,50,0.5,false
6,20:49:14:970,target,pistol,0s,1,1,1,25,50,0.5,false
7,20:49:15:180,target,pistol,0s,1,1,1,25,50,0.5,false
8,20:49:15:344,target,pistol,0s,1,1,1,25,50,0.5,false
9,20:49:15:997,target,pistol,0.46s,2,1,0.5,25,100,0.25,false
10,20:49:16:164,target,pistol,0s,1,1,1,25,50,0.5,false
11,20:49:16:381,target,pistol,0s,1,1,1,25,50,0.5,false
12,20:49:16:565,target,pistol,0s,1,1,1,25,50,0.5,false
13,20:49:16:752,target,pistol,0s,1,1,1,25,50,0.5,false
14,20:49:16:969,target,pistol,0.001s,1,1,1,25,50,0.5,false
15,20:49:17:169,target,pistol,0.001s,1,1,1,25,50,0.5,false
16,20:49:17:346,target,pistol,0s,1,1,1,25,50,0.5,false
17,20:49:17:509,target,pistol,0s,1,1,1,25,50,0.5,false
18,20:49:18:018,target,pistol,0.241s,2,1,0.5,25,100,0.25,false
19,20:49:18:207,target,pistol,0s,1,1,1,25,50,0.5,false
20,20:49:18:381,target,pistol,0s,1,1,1,25,50,0.5,false
21,20:49:18:734,target,pistol,0s,1,1,1,25,50,0.5,false
22,20:49:18:931,target,pistol,0s,1,1,1,25,50,0.5,false
23,20:49:19:105,target,pistol,0s,1,1,1,25,50,0.5,false
24,20:49:19:308,target,pistol,0s,1,1,1,25,50,0.5,false
25,20:49:19:505,target,pistol,0s,1,1,1,25,50,0.5,false
26,20:49:19:963,target,pistol,0.256s,2,1,0.5,25,100,0.25,false
27,20:49:20:180,target,pistol,0s,1,1,1,25,50,0.5,false
28,20:49:20:387,target,pistol,0s,1,1,1,25,50,0.5,false
29,20:49:20:600,target,pistol,0s,1,1,1,25,50,0.5,false
30,20:49:20:808,target,pistol,0s,1,1,1,25,50,0.5,false
31,20:49:21:072,target,pistol,0s,1,1,1,25,50,0.5,false
32,20:49:21:269,target,pistol,0.001s,1,1,1,25,50,0.5,false
33,20:49:21:446,target,pistol,0s,1,1,1,25,50,0.5,false
34,20:49:21:673,target,pistol,0.001s,1,1,1,25,50,0.5,false
35,20:49:21:849,target,pistol,0s,1,1,1,25,50,0.5,false
36,20:49:22:040,target,pistol,0s,1,1,1,25,50,0.5,false
37,20:49:22:231,target,pistol,0s,1,1,1,25,50,0.5,false
38,20:49:22:405,target,pistol,0s,1,1,1,25,50,0.5,false
39,20:49:22:588,target,pistol,0s,1,1,1,25,50,0.5,false
40,20:49:22:771,target,pistol,0s,1,1,1,25,50,0.5,false
41,20:49:22:942,target,pistol,0s,1,1,1,25,50,0.5,false
42,20:49:23:152,target,pistol,0s,1,1,1,25,50,0.5,false
43,20:49:23:359,target,pistol,0s,1,1,1,25,50,0.5,false
44,20:49:23:539,target,pistol,0s,1,1,1,25,50,0.5,false
45,20:49:23:739,target,pistol,0s,1,1,1,25,50,0.5,false
46,20:49:23:913,target,pistol,0s,1,1,1,25,50,0.5,false
47,20:49:24:217,target,pistol,0s,1,1,1,25,50,0.5,false
48,20:49:24:397,target,pistol,0s,1,1,1,25,50,0.5,false
49,20:49:24:618,target,pistol,0s,1,1,1,25,50,0.5,false
50,20:49:24:814,target,pistol,0s,1,1,1,25,50,0.5,false
51,20:49:25:001,target,pistol,0s,1,1,1,25,50,0.5,false
52,20:49:25:288,target,pistol,0s,1,1,1,25,50,0.5,false
53,20:49:25:462,target,pistol,0s,1,1,1,25,50,0.5,false
54,20:49:25:669,target,pistol,0s,1,1,1,25,50,0.5,false
55,20:49:25:850,target,pistol,0.001s,1,1,1,25,50,0.5,false
56,20:49:26:041,target,pistol,0s,1,1,1,25,50,0.5,false
57,20:49:26:231,target,pistol,0s,1,1,1,25,50,0.5,false
58,20:49:26:531,target,pistol,0s,1,1,1,25,50,0.5,false
59,20:49:26:699,target,pistol,0s,1,1,1,25,50,0.5,false
60,20:49:26:935,target,pistol,0s,1,1,1,25,50,0.5,false
61,20:49:27:125,target,pistol,0s,1,1,1,25,50,0.5,false
62,20:49:27:489,target,pistol,0.19s,2,1,0.5,25,100,0.25,false
63,20:49:27:689,target,pistol,0s,1,1,1,25,50,0.5,false
64,20:49:27:882,target,pistol,0s,1,1,1,25,50,0.5,false
65,20:49:28:076,target,pistol,0s,1,1,1,25,50,0.5,false
66,20:49:28:260,target,pistol,0s,1,1,1,25,50,0.5,false
67,20:49:28:470,target,pistol,0s,1,1,1,25,50,0.5,false
68,20:49:28:693,target,pistol,0s,1,1,1,25,50,0.5,false
69,20:49:29:093,target,pistol,0.2s,2,1,0.5,25,100,0.25,false
70,20:49:29:267,target,pistol,0s,1,1,1,25,50,0.5,false
71,20:49:29:484,target,pistol,0.001s,1,1,1,25,50,0.5,false
72,20:49:29:677,target,pistol,0s,1,1,1,25,50,0.5,false
73,20:49:29:854,target,pistol,0s,1,1,1,25,50,0.5,false
74,20:49:30:268,target,pistol,0.211s,2,1,0.5,25,100,0.25,false
75,20:49:30:461,target,pistol,0s,1,1,1,25,50,0.5,false
76,20:49:30:645,target,pistol,0s,1,1,1,25,50,0.5,false
77,20:49:30:835,target,pistol,0s,1,1,1,25,50,0.5,false
78,20:49:31:065,target,pistol,0s,1,1,1,25,50,0.5,false
79,20:49:31:258,target,pistol,0s,1,1,1,25,50,0.5,false
80,20:49:31:532,target,pistol,0s,1,1,1,25,50,0.5,false
81,20:49:31:732,target,pistol,0.001s,1,1,1,25,50,0.5,false
82,20:49:31:908,target,pistol,0s,1,1,1,25,50,0.5,false
83,20:49:32:125,target,pistol,0s,1,1,1,25,50,0.5,false
84,20:49:32:323,target,pistol,0s,1,1,1,25,50,0.5,false
85,20:49:32:873,target,pistol,0.327s,2,1,0.5,25,100,0.25,false
86,20:49:33:054,target,pistol,0s,1,1,1,25,50,0.5,false
87,20:49:33:227,target,pistol,0s,1,1,1,25,50,0.5,false
88,20:49:33:632,target,pistol,0.231s,2,1,0.5,25,100,0.25,false
89,20:49:33:802,target,pistol,0s,1,1,1,25,50,0.5,false
90,20:49:34:009,target,pistol,0s,1,1,1,25,50,0.5,false
91,20:49:34:193,target,pistol,0s,1,1,1,25,50,0.5,false
92,20:49:34:393,target,pistol,0s,1,1,1,25,50,0.5,false
93,20:49:34:776,target,pistol,0.2s,2,1,0.5,25,100,0.25,false
94,20:49:34:960,target,pistol,0s,1,1,1,25,50,0.5,false
95,20:49:35:164,target,pistol,0s,1,1,1,25,50,0.5,false
96,20:49:35:351,target,pistol,0s,1,1,1,25,50,0.5,false
97,20:49:35:538,target,pistol,0s,1,1,1,25,50,0.5,false
98,20:49:35:768,target,pistol,0s,1,1,1,25,50,0.5,false
99,20:49:36:251,target,pistol,0.296s,2,1,0.5,25,100,0.25,false
100,20:49:36:412,target,pistol,0s,1,1,1,25,50,0.5,false
101,20:49:36:592,target,pistol,0.001s,1,1,1,25,50,0.5,false
102,20:49:36:819,target,pistol,0s,1,1,1,25,50,0.5,false
103,20:49:36:989,target,pistol,0s,1,1,1,25,50,0.5,false
104,20:49:37:206,target,pistol,0s,1,1,1,25,50,0.5,false
105,20:49:37:409,target,pistol,0s,1,1,1,25,50,0.5,false
106,20:49:37:616,target,pistol,0s,1,1,1,25,50,0.5,false
107,20:49:37:830,target,pistol,0s,1,1,1,25,50,0.5,false
108,20:49:38:033,target,pistol,0s,1,1,1,25,50,0.5,false
109,20:49:38:304,target,pistol,0s,1,1,1,25,50,0.5,false
110,20:49:38:508,target,pistol,0s,1,1,1,25,50,0.5,false
111,20:49:38:675,target,pistol,0s,1,1,1,25,50,0.5,false
112,20:49:39:275,target,pistol,0.37s,2,1,0.5,25,100,0.25,false
113,20:49:39:439,target,pistol,0s,1,1,1,25,50,0.5,false
114,20:49:39:669,target,pistol,0s,1,1,1,25,50,0.5,false
115,20:49:39:866,target,pistol,0s,1,1,1,25,50,0.5,false
116,20:49:40:060,target,pistol,0s,1,1,1,25,50,0.5,false
117,20:49:40:273,target,pistol,0s,1,1,1,25,50,0.5,false
