Kill #,Timestamp,Bot,Weapon,TTK,Shots,Hits,Accuracy,Damage Done,Damage Possible,Efficiency,Cheated
3,15:18:34:664,target,pistol,0.1s,1,3,3,75,50,1.5,false
4,15:18:34:710,target,pistol,0s,1,1,1,25,50,0.5,false
6,15:18:35:011,target,pistol,0s,1,2,2,50,50,1,false
14,15:18:36:009,target,pistol,0.304s,1,7,7,200,50,4,false
17,15:18:36:312,target,pistol,0.201s,1,2,2,75,50,1.5,false
19,15:18:36:663,target,pistol,0.202s,2,2,1,50,100,0.5,false
20,15:18:36:712,target,pistol,0s,1,1,1,25,50,0.5,false
22,15:18:36:963,target,pistol,0s,1,2,2,50,50,1,false
23,15:18:37:010,target,pistol,0s,1,1,1,25,50,0.5,false
25,15:18:37:311,target,pistol,0s,1,2,2,50,50,1,false
27,15:18:37:709,target,pistol,0.2s,2,2,1,50,100,0.5,false
30,15:18:38:011,target,pistol,0.099s,1,2,2,75,50,1.5,false
38,15:18:38:608,target,pistol,0.202s,1,5,5,200,50,4,false
44,15:18:39:261,target,pistol,0.199s,2,4,2,150,100,1.5,false
46,15:18:39:408,target,pistol,0.101s,1,2,2,50,50,1,false
49,15:18:39:710,target,pistol,0.2s,1,3,3,75,50,1.5,false
52,15:18:40:013,target,pistol,0.001s,1,3,3,75,50,1.5,false
55,15:18:40:309,target,pistol,0.001s,1,3,3,75,50,1.5,false
56,15:18:40:465,target,pistol,0.102s,1,1,1,25,50,0.5,false
58,15:18:40:662,target,pistol,0.096s,1,2,2,50,50,1,false
59,15:18:40:711,target,pistol,0s,1,1,1,25,50,0.5,false
64,15:18:41:263,target,pistol,0.1s,1,5,5,125,50,2.5,false
65,15:18:41:308,target,pistol,0s,1,1,1,25,50,0.5,false
70,15:18:42:262,target,pistol,0.102s,2,5,2.5,125,100,1.25,false
71,15:18:42:311,target,pistol,0s,1,1,1,25,50,0.5,false
76,15:18:42:862,target,pistol,0.199s,1,4,4,125,50,2.5,false
77,15:18:42:961,target,pistol,0s,1,1,1,25,50,0.5,false
78,15:18:43:010,target,pistol,0.001s,1,1,1,25,50,0.5,false
79,15:18:43:264,target,pistol,0.099s,1,1,1,25,50,0.5,false
80,15:18:43:362,target,pistol,0s,1,1,1,25,50,0.5,false
81,15:18:43:411,target,pistol,0.001s,1,1,1,25,50,0.5,false
84,15:18:43:711,target,pistol,0s,1,3,3,75,50,1.5,false
86,15:18:43:964,target,pistol,0s,1,2,2,50,50,1,false
87,15:18:44:012,target,pistol,0s,1,1,1,25,50,0.5,false
89,15:18:44:312,target,pistol,0.1s,1,2,2,50,50,1,false
91,15:18:44:565,target,pistol,0s,1,2,2,50,50,1,false
92,15:18:44:613,target,pistol,0s,1,1,1,25,50,0.5,false
94,15:18:44:861,target,pistol,0.1s,1,2,2,50,50,1,false
95,15:18:44:909,target,pistol,0s,1,1,1,25,50,0.5,false
98,15:18:45:310,target,pistol,0.298s,1,3,3,75,50,1.5,false
99,15:18:45:663,target,pistol,0.101s,1,1,1,25,50,0.5,false
100,15:18:45:712,target,pistol,0s,1,1,1,25,50,0.5,false
104,15:18:46:012,target,pistol,0.001s,1,4,4,100,50,2,false
105,15:18:46:362,target,pistol,0.199s,3,1,0.333,25,150,0.167,false
107,15:18:46:511,target,pistol,0.101s,1,2,2,50,50,1,false
111,15:18:47:113,target,pistol,0.197s,1,4,4,100,50,2,false
113,15:18:47:562,target,pistol,0s,1,2,2,50,50,1,false
116,15:18:47:711,target,pistol,0.098s,1,2,2,75,50,1.5,false
