Kill #,Timestamp,Bot,Weapon,TTK,Shots,Hits,Accuracy,Damage Done,Damage Possible,Efficiency,Cheated
1,20:49:12:703,Quaker Bot Long Strafes,shotgun,0.001s,10,10,1,125,125,1,false
2,20:49:13:239,Quaker Bot Long Strafes,shotgun,0s,10,10,1,125,125,1,false
3,20:49:13:916,Quaker Bot Long Strafes,shotgun,0.001s,10,10,1,125,125,1,false
4,20:49:14:670,Quaker Bot Long Strafes,shotgun,0s,10,9,0.9,112.5,125,0.9,false
5,20:49:14:839,Quaker Bot Long Strafes,shotgun,0.001s,10,10,1,125,125,1,false
6,20:49:15:428,Quaker Bot Long Strafes,shotgun,0.001s,10,10,1,125,125,1,false
7,20:49:16:231,Quaker Bot Long Strafes,shotgun,0s,10,10,1,125,125,1,false
8,20:49:16:783,Quaker Bot Long Strafes,shotgun,0.311s,20,10,0.5,125,250,0.5,false
9,20:49:17:470,Quaker Bot Long Strafes,shotgun,0.001s,10,10,1,125,125,1,false
10,20:49:18:466,Quaker Bot Long Strafes,shotgun,0.459s,20,12,0.6,150,250,0.6,false
11,20:49:18:967,Quaker Bot Long Strafes,shotgun,0.001s,10,10,1,125,125,1,false
12,20:49:19:405,Quaker Bot Long Strafes,shotgun,0s,10,10,1,125,125,1,false
13,20:49:19:912,Quaker Bot Long Strafes,shotgun,0.001s,10,10,1,125,125,1,false
14,20:49:21:316,Quaker Bot Long Strafes,shotgun,0.585s,20,13,0.65,162.5,250,0.65,false
15,20:49:21:638,Quaker Bot Long Strafes,shotgun,0.001s,10,10,1,125,125,1,false
16,20:49:22:482,Quaker Bot Long Strafes,shotgun,0s,10,10,1,125,125,1,false
17,20:49:23:561,Quaker Bot Long Strafes,shotgun,0.547s,30,18,0.6,225,375,0.6,false
18,20:49:24:418,Quaker Bot Long Strafes,shotgun,0.378s,20,8,0.4,100,250,0.4,false
19,20:49:24:661,Quaker Bot Long Strafes,shotgun,0s,10,7,0.7,87.5,125,0.7,false
20,20:49:25:850,Quaker Bot Long Strafes,shotgun,0s,10,10,1,125,125,1,false
21,20:49:26:796,Quaker Bot Long Strafes,shotgun,0.547s,30,17,0.567,212.5,375,0.567,false
22,20:49:27:422,Quaker Bot Long Strafes,shotgun,0.376s,20,10,0.5,125,250,0.5,false
23,20:49:27:843,Quaker Bot Long Strafes,shotgun,0s,10,10,1,125,125,1,false
24,20:49:28:643,Quaker Bot Long Strafes,shotgun,0.001s,10,10,1,125,125,1,false
25,20:49:29:190,Quaker Bot Long Strafes,shotgun,0.001s,10,10,1,125,125,1,false
26,20:49:29:810,Quaker Bot Long Strafes,shotgun,0.001s,10,10,1,125,125,1,false
27,20:49:30:238,Quaker Bot Long Strafes,shotgun,0.001s,10,10,1,125,125,1,false
28,20:49:30:427,Quaker Bot Long Strafes,shotgun,0s,10,9,0.9,112.5,125,0.9,false
29,20:49:31:350,Quaker Bot Long Strafes,shotgun,0.001s,10,10,1,125,125,1,false
30,20:49:31:787,Quaker Bot Long Strafes,shotgun,0.001s,10,10,1,125,125,1,false
31,20:49:34:050,Quaker Bot Long Strafes,shotgun,1.735s,30,16,0.533,177,375,0.472,false
32,20:49:34:866,Quaker Bot Long Strafes,shotgun,0.27s,20,10,0.5,125,250,0.5,false
33,20:49:36:285,Quaker Bot Long Strafes,shotgun,0.948s,30,15,0.5,72.5,375,0.193,false
34,20:49:36:564,Quaker Bot Long Strafes,shotgun,0.001s,10,10,1,125,125,1,false
35,20:49:36:912,Quaker Bot Long Strafes,shotgun,0.001s,10,9,0.9,112.5,125,0.9,false
36,20:49:37:451,Quaker Bot Long Strafes,shotgun,0.001s,10,9,0.9,112.5,125,0.9,false
37,20:49:38:198,Quaker Bot Long Strafes,shotgun,0.001s,10,10,1,125,125,1,false
38,20:49:39:411,Quaker Bot Long Strafes,shotgun,1.012s,40,17,0.425,212.5,500,0.425,false
39,20:49:39:723,Quaker Bot Long Strafes,shotgun,0.001s,10,10,1,125,125,1,false
40,20:49:40:838,Quaker Bot Long Strafes,shotgun,0.479s,20,13,0.65,162.5,250,0.65,false
41,20:49:41:314,Quaker Bot Long Strafes,shotgun,0.001s,10,10,1,113.5,125,0.908,false
42,20:49:42:131,Quaker Bot Long Strafes,shotgun,0.001s,10,6,0.6,75,125,0.6,false
43,20:49:42:746,Quaker Bot Long Strafes,shotgun,0s,10,10,1,113.5,125,0.908,false
44,20:49:42:950,Quaker Bot Long Strafes,shotgun,0.001s,10,10,1,125,125,1,false
45,20:49:43:383,Quaker Bot Long Strafes,shotgun,0s,10,10,1,90.5,125,0.724,false
46,20:49:44:857,Quaker Bot Long Strafes,shotgun,0.742s,30,11,0.367,137.5,375,0.367,false
47,20:49:45:176,Quaker Bot Long Strafes,shotgun,0s,10,10,1,125,125,1,false
48,20:49:45:598,Quaker Bot Long Strafes,shotgun,0s,10,10,1,125,125,1,false
49,20:49:46:045,Quaker Bot Long Strafes,shotgun,0.001s,10,8,0.8,88.5,125,0.708,false
50,20:49:46:509,Quaker Bot Long Strafes,shotgun,0.001s,10,10,1,125,125,1,false
51,20:49:47:191,Quaker Bot Long Strafes,shotgun,0.001s,10,9,0.9,112.5,125,0.9,false
52,20:49:47:945,Quaker Bot Long Strafes,shotgun,0.001s,10,10,1,125,125,1,false
53,20:49:48:499,Quaker Bot Long Strafes,shotgun,0.272s,20,9,0.45,112.5,250,0.45,false
54,20:49:49:173,Quaker Bot Long Strafes,shotgun,0.001s,10,7,0.7,87.5,125,0.7,false
55,20:49:51:096,Quaker Bot Long Strafes,shotgun,1.098s,30,13,0.433,162.5,375,0.433,false
56,20:49:51:365,Quaker Bot Long Strafes,shotgun,0.001s,10,10,1,125,125,1,false
57,20:49:52:140,Quaker Bot Long Strafes,shotgun,0.241s,20,10,0.5,125,250,0.5,false
58,20:49:52:959,Quaker Bot Long Strafes,shotgun,0s,10,9,0.9,112.5,125,0.9,false
59,20:49:53:165,Quaker Bot Long Strafes,shotgun,0.001s,10,10,1,125,125,1,false
60,20:49:53:949,Quaker Bot Long Strafes,shotgun,0.001s,10,10,1,125,125,1,false
61,20:49:55:040,Quaker Bot Long Strafes,shotgun,0.28s,20,7,0.35,87.5,250,0.35,false
62,20:49:55:854,Quaker Bot Long Strafes,shotgun,0.235s,20,10,0.5,125,250,0.5,false
63,20:49:56:332,Quaker Bot Long Strafes,shotgun,0s,10,10,1,125,125,1,false
64,20:49:57:152,Quaker Bot Long Strafes,shotgun,0.001s,10,10,1,125,125,1,false
65,20:49:58:444,Quaker Bot Long Strafes,shotgun,0.764s,30,13,0.433,162.5,375,0.433,false
66,20:49:59:720,Quaker Bot Long Strafes,shotgun,0.49s,20,13,0.65,162.5,250,0.65,false
67,20:50:00:134,Quaker Bot Long Strafes,shotgun,0.001s,10,10,1,125,125,1,false
68,20:50:00:434,Quaker Bot Long Strafes,shotgun,0.001s,10,10,1,125,125,1,false
69,20:50:00:863,Quaker Bot Long Strafes,shotgun,0.001s,10,10,1,125,125,1,false
70,20:50:01:568,Quaker Bot Long Strafes,shotgun,0.255s,20,10,0.5,125,250,0.5,false
71,20:50:02:359,Quaker Bot Long Strafes,shotgun,0.001s,10,10,1,125,125,1,false
72,20:50:03:166,Quaker Bot Long Strafes,shotgun,0.001s,10,10,1,125,125,1,false
73,20:50:04:216,Quaker Bot Long Strafes,shotgun,0.527s,20,10,0.5,125,250,0.5,false
74,20:50:04:533,Quaker Bot Long Strafes,shotgun,0.001s,10,10,1,102,125,0.816,false
75,20:50:05:369,Quaker Bot Long Strafes,shotgun,0.001s,10,10,1,125,125,1,false
76,20:50:05:896,Quaker Bot Long Strafes,shotgun,0.001s,10,7,0.7,87.5,125,0.7,false
77,20:50:06:596,Quaker Bot Long Strafes,shotgun,0.296s,20,10,0.5,125,250,0.5,false
78,20:50:06:806,Quaker Bot Long Strafes,shotgun,0.001s,10,10,1,125,125,1,false
79,20:50:07:674,Quaker Bot Long Strafes,shotgun,0.409s,20,11,0.55,137.5,250,0.55,false
80,20:50:08:793,Quaker Bot Long Strafes,shotgun,0.403s,20,11,0.55,137.5,250,0.55,false
81,20:50:09:203,Quaker Bot Long Strafes,shotgun,0.216s,20,10,0.5,125,250,0.5,false
82,20:50:09:790,Quaker Bot Long Strafes,shotgun,0.001s,10,10,1,125,125,1,false
83,20:50:10:323,Quaker Bot Long Strafes,shotgun,0s,10,10,1,125,125,1,false
84,20:50:10:586,Quaker Bot Long Strafes,shotgun,0.001s,10,8,0.8,100,125,0.8,false
85,20:50:11:352,Quaker Bot Long Strafes,shotgun,0.001s,10,10,1,125,125,1,false

Weapon,Shots,Hits,Damage Done,Damage Possible,,Sens Scale,Horiz Sens,Vert Sens,FOV,Hide Gun,Crosshair,Crosshair Scale,Crosshair Color,ADS Sens,ADS Zoom Scale
shotgun,1200,874,10695.0,15000.0,

Kills:,85
Deaths:,0
Fight Time:,13.918
Avg TTK:,0.164
Damage Done:,10695.0
Damage Taken:,0.0
Midairs:,0
Midaired:,0
Directs:,0
Directed:,0
Distance Traveled:,240.138306
Score:,7789.525391
Scenario:,patTargetShotgun
Hash:,54d080fd80e6e200331a887c42c7cd24
Game Version:,2.0.0.1

Input Lag:,0
Max FPS (config):,300.0
Sens Scale:,Quake/Source
Horiz Sens:,2.02
Vert Sens:,2.02
FOV:,80.0
Hide Gun:,false
Crosshair:,plus.png
Crosshair Scale:,1.0
Crosshair Color:,FFFFFF
