Kill #,Timestamp,Bot,Weapon,TTK,Shots,Hits,Accuracy,Damage Done,Damage Possible,Efficiency,Cheated
1,20:41:21:104,Quaker Bot Long Strafes,MG,0.28s,50,40,0.8,80,100,0.8,false
2,20:41:22:190,Quaker Bot Long Strafes,MG,0.417s,70,40,0.571,80,140,0.571,false
3,20:41:23:025,Quaker Bot Long Strafes,MG,0.269s,50,40,0.8,70,100,0.7,false
4,20:41:23:964,Quaker Bot Long Strafes,MG,0.272s,50,50,1,70,100,0.7,false
5,20:41:24:929,Quaker Bot Long Strafes,MG,0.341s,60,50,0.833,80,120,0.667,false
6,20:41:25:897,Quaker Bot Long Strafes,MG,0.271s,50,50,1,70,100,0.7,false
7,20:41:26:912,Quaker Bot Long Strafes,MG,0.339s,60,40,0.667,80,120,0.667,false
8,20:41:27:760,Quaker Bot Long Strafes,MG,0.204s,40,40,1,70,80,0.875,false
9,20:41:29:042,Quaker Bot Long Strafes,MG,0.747s,70,50,0.714,70,140,0.5,false
10,20:41:32:370,Quaker Bot Long Strafes,MG,2.703s,190,80,0.421,130,380,0.342,false
11,20:41:32:908,Quaker Bot Long Strafes,MG,0s,10,10,1,20,20,1,false
12,20:41:34:580,Quaker Bot Long Strafes,MG,0.853s,60,40,0.667,80,120,0.667,false
13,20:41:35:542,Quaker Bot Long Strafes,MG,0.207s,40,40,1,80,80,1,false
14,20:41:36:421,Quaker Bot Long Strafes,MG,0.208s,40,40,1,80,80,1,false
15,20:41:37:436,Quaker Bot Long Strafes,MG,0.209s,40,40,1,80,80,1,false
16,20:41:38:278,Quaker Bot Long Strafes,MG,0.208s,40,40,1,80,80,1,false
17,20:41:39:528,Quaker Bot Long Strafes,MG,0.217s,40,40,1,80,80,1,false
18,20:41:40:967,Quaker Bot Long Strafes,MG,0.907s,80,40,0.5,80,160,0.5,false
19,20:41:41:803,Quaker Bot Long Strafes,MG,0.201s,40,40,1,80,80,1,false
20,20:41:44:045,Quaker Bot Long Strafes,MG,1.298s,120,40,0.333,80,240,0.333,false
21,20:41:44:980,Quaker Bot Long Strafes,MG,0.41s,70,40,0.571,70,140,0.5,false
22,20:41:45:896,Quaker Bot Long Strafes,MG,0.409s,70,40,0.571,80,140,0.571,false
23,20:41:46:781,Quaker Bot Long Strafes,MG,0.342s,60,40,0.667,80,120,0.667,false
24,20:41:48:291,Quaker Bot Long Strafes,MG,0.843s,100,40,0.4,70,200,0.35,false
