Kill #,Timestamp,Bot,Weapon,TTK,Shots,Hits,Accuracy,Damage Done,Damage Possible,Efficiency,Cheated
1,12:34:09:421,TileFrenzyStrafing Cube,LG,0.688s,16,9,0.562,54,96,0.562,false
2,12:34:10:082,TileFrenzyStrafing Cube,LG,0.367s,9,9,1,54,54,1,false
3,12:34:10:861,TileFrenzyStrafing Cube,LG,0.412s,10,9,0.9,54,60,0.9,false
4,12:34:12:790,TileFrenzyStrafing Cube,LG,0.921s,9,9,1,54,54,1,false
5,12:34:13:670,TileFrenzyStrafing Cube,LG,0.367s,9,9,1,54,54,1,false
6,12:34:14:691,TileFrenzyStrafing Cube,LG,0.412s,10,9,0.9,54,60,0.9,false
7,12:34:15:395,TileFrenzyStrafing Cube,LG,0.367s,9,9,1,54,54,1,false
8,12:34:16:354,TileFrenzyStrafing Cube,LG,0.366s,9,9,1,54,54,1,false
9,12:34:17:139,TileFrenzyStrafing Cube,LG,0.46s,11,9,0.818,54,66,0.818,false
10,12:34:17:880,TileFrenzyStrafing Cube,LG,0.366s,9,9,1,54,54,1,false
11,12:34:18:893,TileFrenzyStrafing Cube,LG,0.504s,12,10,0.833,60,72,0.833,false
12,12:34:19:740,TileFrenzyStrafing Cube,LG,0.367s,9,9,1,54,54,1,false
13,12:34:20:558,TileFrenzyStrafing Cube,LG,0.367s,9,9,1,54,54,1,false
14,12:34:21:238,TileFrenzyStrafing Cube,LG,0.367s,9,9,1,54,54,1,false
15,12:34:23:209,TileFrenzyStrafing Cube,LG,1.401s,22,17,0.773,102,132,0.773,false
16,12:34:23:694,TileFrenzyStrafing Cube,LG,0s,1,1,1,6,6,1,false
17,12:34:24:389,TileFrenzyStrafing Cube,LG,0.366s,9,9,1,54,54,1,false
18,12:34:25:203,TileFrenzyStrafing Cube,LG,0.321s,8,8,1,48,48,1,false
19,12:34:26:525,TileFrenzyStrafing Cube,LG,1.096s,21,17,0.81,102,126,0.81,false
20,12:34:27:547,TileFrenzyStrafing Cube,LG,0.699s,15,9,0.6,54,90,0.6,false
21,12:34:28:043,TileFrenzyStrafing Cube,LG,0.047s,2,1,0.5,6,12,0.5,false
