Kill #,Timestamp,Bot,Weapon,TTK,Shots,Hits,Accuracy,Damage Done,Damage Possible,Efficiency,Cheated
1,18:38:26:883,Regenerating Pokeball,Poke-Drill,0.048s,6,6,1,1.2,1.2,1,false
2,18:38:27:232,Regenerating Pokeball,Poke-Drill,0.078s,9,9,1,1.8,1.8,1,false
3,18:38:27:651,Regenerating Pokeball,Poke-Drill,0.048s,6,6,1,1.2,1.2,1,false
4,18:38:27:861,Regenerating Pokeball,Poke-Drill,0.046s,6,6,1,1.2,1.2,1,false
5,18:38:28:352,Regenerating Pokeball,Poke-Drill,0.048s,6,6,1,1.2,1.2,1,false
6,18:38:28:561,Regenerating Pokeball,Poke-Drill,0.058s,7,7,1,1.4,1.4,1,false
7,18:38:28:912,Regenerating Pokeball,Poke-Drill,0.077s,9,9,1,1.8,1.8,1,false
8,18:38:29:150,Regenerating Pokeball,Poke-Drill,0.048s,6,6,1,1.2,1.2,1,false
9,18:38:29:469,Regenerating Pokeball,Poke-Drill,0.047s,6,6,1,1.2,1.2,1,false
10,18:38:29:855,Regenerating Pokeball,Poke-Drill,0.067s,8,8,1,1.6,1.6,1,false
11,18:38:30:624,Regenerating Pokeball,Poke-Drill,0.394s,20,14,0.7,2.8,4,0.7,false
12,18:38:31:605,Regenerating Pokeball,Poke-Drill,0.683s,30,6,0.2,1.2,6,0.2,false
13,18:38:31:882,Regenerating Pokeball,Poke-Drill,0.047s,6,6,1,1.2,1.2,1,false
14,18:38:32:965,Regenerating Pokeball,Poke-Drill,0.79s,37,31,0.838,6.2,7.4,0.838,false
15,18:38:33:162,Regenerating Pokeball,Poke-Drill,0.062s,8,6,0.75,1.2,1.6,0.75,false
16,18:38:33:590,Regenerating Pokeball,Poke-Drill,0.331s,34,10,0.294,2,6.8,0.294,false
17,18:38:34:259,Regenerating Pokeball,Poke-Drill,0.613s,33,12,0.364,2.4,6.6,0.364,false
18,18:38:34:751,Regenerating Pokeball,Poke-Drill,0.058s,7,6,0.857,1.2,1.4,0.857,false
19,18:38:34:959,Regenerating Pokeball,Poke-Drill,0.061s,7,7,1,1.4,1.4,1,false
20,18:38:35:482,Regenerating Pokeball,Poke-Drill,0.128s,14,11,0.786,2.2,2.8,0.786,false
21,18:38:35:560,Regenerating Pokeball,Poke-Drill,0.047s,6,6,1,1.2,1.2,1,false
22,18:38:36:049,Regenerating Pokeball,Poke-Drill,0.228s,24,9,0.375,1.8,4.8,0.375,false
23,18:38:36:310,Regenerating Pokeball,Poke-Drill,0.079s,9,6,0.667,1.2,1.8,0.667,false
24,18:38:36:656,Regenerating Pokeball,Poke-Drill,0.098s,11,11,1,2.2,2.2,1,false
25,18:38:36:979,Regenerating Pokeball,Poke-Drill,0.073s,8,6,0.75,1.2,1.6,0.75,false
