Kill #,Timestamp,Bot,Weapon,TTK,Shots,Hits,Accuracy,Damage Done,Damage Possible,Efficiency,Cheated
1,14:48:57:628,test,pistol,0s,1,1,1,1000,2000,0.5,false
2,14:48:58:279,test,pistol,0s,1,1,1,1000,2000,0.5,false
3,14:48:59:168,test,pistol,0s,1,1,1,1000,2000,0.5,false
4,14:48:59:805,test,pistol,0s,1,1,1,1000,2000,0.5,false
5,14:49:01:904,test,pistol,1.332s,3,1,0.333,1000,6000,0.167,false
6,14:49:02:537,test,pistol,0s,1,1,1,1000,2000,0.5,false
7,14:49:03:718,test,pistol,0.579s,2,1,0.5,1000,4000,0.25,false
8,14:49:05:023,test,pistol,0.458s,2,1,0.5,1000,4000,0.25,false
9,14:49:05:682,test,pistol,0s,1,1,1,1000,2000,0.5,false
10,14:49:06:867,test,pistol,0.449s,2,1,0.5,1000,4000,0.25,false
11,14:49:08:244,test,pistol,0.623s,2,1,0.5,1000,4000,0.25,false
12,14:49:08:922,test,pistol,0s,1,1,1,1000,2000,0.5,false
13,14:49:10:340,test,pistol,0.803s,2,1,0.5,1000,4000,0.25,false
14,14:49:11:093,test,pistol,0s,1,1,1,1000,2000,0.5,false
15,14:49:11:918,test,pistol,0s,1,1,1,1000,2000,0.5,false
16,14:49:12:726,test,pistol,0s,1,1,1,1000,2000,0.5,false
17,14:49:13:479,test,pistol,0s,1,1,1,1000,2000,0.5,false
18,14:49:15:566,test,pistol,1.028s,3,1,0.333,1000,6000,0.167,false
19,14:49:16:522,test,pistol,0s,1,1,1,1000,2000,0.5,false
20,14:49:17:312,test,pistol,0s,1,1,1,1000,2000,0.5,false
21,14:49:19:425,test,pistol,1.66s,4,1,0.25,1000,8000,0.125,false
22,14:49:20:538,test,pistol,0.479s,2,1,0.5,1000,4000,0.25,false
23,14:49:21:731,test,pistol,0.462s,2,1,0.5,1000,4000,0.25,false
24,14:49:23:696,test,pistol,0.48s,2,1,0.5,1000,4000,0.25,false
25,14:49:24:204,test,pistol,0s,1,1,1,1000,2000,0.5,false
26,14:49:25:043,test,pistol,0s,1,1,1,1000,2000,0.5,false
27,14:49:25:532,test,pistol,0s,1,1,1,1000,2000,0.5,false
28,14:49:26:277,test,pistol,0s,1,1,1,1000,2000,0.5,false
29,14:49:27:417,test,pistol,0.001s,1,1,1,1000,2000,0.5,false
30,14:49:27:946,test,pistol,0s,1,1,1,1000,2000,0.5,false
31,14:49:29:269,test,pistol,0s,1,1,1,1000,2000,0.5,false
32,14:49:30:614,test,pistol,0.318s,2,1,0.5,1000,4000,0.25,false
33,14:49:31:584,test,pistol,0s,1,1,1,1000,2000,0.5,false
34,14:49:32:270,test,pistol,0s,1,1,1,1000,2000,0.5,false
35,14:49:33:809,test,pistol,0.408s,2,1,0.5,1000,4000,0.25,false
36,14:49:34:931,test,pistol,0.407s,2,1,0.5,1000,4000,0.25,false
37,14:49:35:706,test,pistol,0s,1,1,1,1000,2000,0.5,false
38,14:49:36:316,test,pistol,0s,1,1,1,1000,2000,0.5,false
39,14:49:37:527,test,pistol,0.43s,2,1,0.5,1000,4000,0.25,false
40,14:49:38:097,test,pistol,0s,1,1,1,1000,2000,0.5,false
41,14:49:38:932,test,pistol,0s,1,1,1,1000,2000,0.5,false
42,14:49:39:556,test,pistol,0s,1,1,1,1000,2000,0.5,false
43,14:49:41:659,test,pistol,1.39s,4,1,0.25,1000,8000,0.125,false
44,14:49:42:827,test,pistol,0s,1,1,1,1000,2000,0.5,false
45,14:49:43:599,test,pistol,0.275s,2,1,0.5,1000,4000,0.25,false
46,14:49:44:214,test,pistol,0.476s,2,1,0.5,1000,4000,0.25,false
47,14:49:47:287,test,pistol,2.175s,4,1,0.25,1000,8000,0.125,false
48,14:49:47:920,test,pistol,0.001s,1,1,1,1000,2000,0.5,false
49,14:49:48:570,test,pistol,0s,1,1,1,1000,2000,0.5,false
50,14:49:49:325,test,pistol,0.001s,1,1,1,1000,2000,0.5,false
51,14:49:49:916,test,pistol,0s,1,1,1,1000,2000,0.5,false
52,14:49:51:464,test,pistol,0.767s,3,1,0.333,1000,6000,0.167,false
53,14:49:52:249,test,pistol,0s,1,1,1,1000,2000,0.5,false
54,14:49:53:258,test,pistol,0s,1,1,1,1000,2000,0.5,false
55,14:49:53:941,test,pistol,0s,1,1,1,1000,2000,0.5,false
56,14:49:55:291,test,pistol,0.467s,2,1,0.5,1000,4000,0.25,false
57,14:49:55:954,test,pistol,0s,1,1,1,1000,2000,0.5,false
58,14:49:56:944,test,pistol,0s,1,1,1,1000,2000,0.5,false
59,14:49:57:807,test,pistol,0s,1,1,1,1000,2000,0.5,false
60,14:49:58:346,test,pistol,0s,1,1,1,1000,2000,0.5,false
61,14:50:01:069,test,pistol,1.332s,4,1,0.25,1000,8000,0.125,false
