Kill #,Timestamp,Bot,Weapon,TTK,Shots,Hits,Accuracy,Damage Done,Damage Possible,Efficiency,Cheated
1,12:30:15:820,target,BB Gun,0s,1,1,1,1,1,1,false
2,12:30:16:047,target,BB Gun,0s,1,1,1,1,1,1,false
3,12:30:16:353,target,BB Gun,0s,1,1,1,1,1,1,false
4,12:30:16:558,target,BB Gun,0s,1,1,1,1,1,1,false
5,12:30:17:122,target,BB Gun,0s,1,1,1,1,1,1,false
6,12:30:17:732,target,BB Gun,0.332s,2,1,0.5,1,2,0.5,false
7,12:30:17:924,target,BB Gun,0s,1,1,1,1,1,1,false
8,12:30:18:108,target,BB Gun,0.001s,1,1,1,1,1,1,false
9,12:30:18:570,target,BB Gun,0s,1,1,1,1,1,1,false
10,12:30:19:077,target,BB Gun,0s,1,1,1,1,1,1,false
11,12:30:19:552,target,BB Gun,0s,1,1,1,1,1,1,false
12,12:30:20:129,target,BB Gun,0s,1,1,1,1,1,1,false
13,12:30:20:589,target,BB Gun,0s,1,1,1,1,1,1,false
14,12:30:20:779,target,BB Gun,0s,1,1,1,1,1,1,false
15,12:30:21:349,target,BB Gun,0.306s,2,1,0.5,1,2,0.5,false
16,12:30:21:702,target,BB Gun,0s,1,1,1,1,1,1,false
17,12:30:22:318,target,BB Gun,0s,1,1,1,1,1,1,false
18,12:30:22:495,target,BB Gun,0s,1,1,1,1,1,1,false
19,12:30:22:972,target,BB Gun,0s,1,1,1,1,1,1,false
20,12:30:23:347,target,BB Gun,0s,1,1,1,1,1,1,false
21,12:30:23:622,target,BB Gun,0s,1,1,1,1,1,1,false
22,12:30:24:180,target,BB Gun,0.281s,2,1,0.5,1,2,0.5,false
23,12:30:25:089,target,BB Gun,0.421s,2,1,0.5,1,2,0.5,false
24,12:30:25:571,target,BB Gun,0s,1,1,1,1,1,1,false
25,12:30:26:033,target,BB Gun,0s,1,1,1,1,1,1,false
26,12:30:26:313,target,BB Gun,0s,1,1,1,1,1,1,false
27,12:30:26:516,target,BB Gun,0s,1,1,1,1,1,1,false
28,12:30:27:555,target,BB Gun,0.218s,2,1,0.5,1,2,0.5,false
29,12:30:27:767,target,BB Gun,0s,1,1,1,1,1,1,false
30,12:30:28:222,target,BB Gun,0s,1,1,1,1,1,1,false
31,12:30:28:674,target,BB Gun,0.29s,2,1,0.5,1,2,0.5,false
32,12:30:28:914,target,BB Gun,0s,1,1,1,1,1,1,false
33,12:30:29:299,target,BB Gun,0s,1,1,1,1,1,1,false
34,12:30:29:534,target,BB Gun,0s,1,1,1,1,1,1,false
35,12:30:30:056,target,BB Gun,0s,1,1,1,1,1,1,false
36,12:30:30:225,target,BB Gun,0s,1,1,1,1,1,1,false
37,12:30:30:822,target,BB Gun,0s,1,1,1,1,1,1,false
38,12:30:31:403,target,BB Gun,0.29s,2,1,0.5,1,2,0.5,false
39,12:30:31:759,target,BB Gun,0s,1,1,1,1,1,1,false
40,12:30:32:185,target,BB Gun,0s,1,1,1,1,1,1,false
41,12:30:32:351,target,BB Gun,0s,1,1,1,1,1,1,false
42,12:30:32:774,target,BB Gun,0.26s,2,1,0.5,1,2,0.5,false
43,12:30:32:956,target,BB Gun,0s,1,1,1,1,1,1,false
44,12:30:33:144,target,BB Gun,0.001s,1,1,1,1,1,1,false
45,12:30:33:536,target,BB Gun,0s,1,1,1,1,1,1,false
46,12:30:33:887,target,BB Gun,0s,1,1,1,1,1,1,false
47,12:30:34:243,target,BB Gun,0.001s,1,1,1,1,1,1,false
48,12:30:34:462,target,BB Gun,0s,1,1,1,1,1,1,false
49,12:30:34:886,target,BB Gun,0.001s,1,1,1,1,1,1,false
50,12:30:35:119,target,BB Gun,0s,1,1,1,1,1,1,false
51,12:30:35:385,target,BB Gun,0s,1,1,1,1,1,1,false
52,12:30:36:117,target,BB Gun,0.298s,2,1,0.5,1,2,0.5,false
53,12:30:36:633,target,BB Gun,0s,1,1,1,1,1,1,false
54,12:30:36:934,target,BB Gun,0s,1,1,1,1,1,1,false
55,12:30:37:372,target,BB Gun,0s,1,1,1,1,1,1,false
56,12:30:37:661,target,BB Gun,0s,1,1,1,1,1,1,false
57,12:30:37:990,target,BB Gun,0.001s,1,1,1,1,1,1,false
58,12:30:38:513,target,BB Gun,0.001s,1,1,1,1,1,1,false
59,12:30:38:929,target,BB Gun,0s,1,1,1,1,1,1,false
60,12:30:39:311,target,BB Gun,0s,1,1,1,1,1,1,false
61,12:30:39:978,target,BB Gun,0.468s,2,1,0.5,1,2,0.5,false
62,12:30:40:431,target,BB Gun,0.209s,2,1,0.5,1,2,0.5,false
63,12:30:40:690,target,BB Gun,0s,1,1,1,1,1,1,false
64,12:30:41:095,target,BB Gun,0s,1,1,1,1,1,1,false
65,12:30:41:541,target,BB Gun,0.001s,1,1,1,1,1,1,false
66,12:30:42:196,target,BB Gun,0s,1,1,1,1,1,1,false
67,12:30:42:558,target,BB Gun,0s,1,1,1,1,1,1,false
68,12:30:43:020,target,BB Gun,0s,1,1,1,1,1,1,false
69,12:30:43:303,target,BB Gun,0s,1,1,1,1,1,1,false
70,12:30:43:791,target,BB Gun,0s,1,1,1,1,1,1,false
71,12:30:44:170,target,BB Gun,0s,1,1,1,1,1,1,false
72,12:30:44:355,target,BB Gun,0s,1,1,1,1,1,1,false
73,12:30:44:866,target,BB Gun,0s,1,1,1,1,1,1,false
74,12:30:45:234,target,BB Gun,0s,1,1,1,1,1,1,false
75,12:30:45:828,target,BB Gun,0s,1,1,1,1,1,1,false
76,12:30:46:101,target,BB Gun,0s,1,1,1,1,1,1,false
77,12:30:46:335,target,BB Gun,0s,1,1,1,1,1,1,false
78,12:30:46:626,target,BB Gun,0s,1,1,1,1,1,1,false
79,12:30:47:207,target,BB Gun,0.315s,2,1,0.5,1,2,0.5,false
80,12:30:47:427,target,BB Gun,0.001s,1,1,1,1,1,1,false
81,12:30:47:989,target,BB Gun,0s,1,1,1,1,1,1,false
82,12:30:48:232,target,BB Gun,0s,1,1,1,1,1,1,false
83,12:30:48:550,target,BB Gun,0s,1,1,1,1,1,1,false
84,12:30:49:074,target,BB Gun,0.311s,2,1,0.5,1,2,0.5,false
85,12:30:49:264,target,BB Gun,0s,1,1,1,1,1,1,false
86,12:30:49:755,target,BB Gun,0.223s,2,1,0.5,1,2,0.5,false
87,12:30:49:993,target,BB Gun,0.001s,1,1,1,1,1,1,false
88,12:30:50:412,target,BB Gun,0s,1,1,1,1,1,1,false
89,12:30:50:830,target,BB Gun,0s,1,1,1,1,1,1,false
90,12:30:51:118,target,BB Gun,0s,1,1,1,1,1,1,false
91,12:30:51:354,target,BB Gun,0s,1,1,1,1,1,1,false
92,12:30:51:606,target,BB Gun,0.001s,1,1,1,1,1,1,false
93,12:30:52:187,target,BB Gun,0s,1,1,1,1,1,1,false
94,12:30:52:782,target,BB Gun,0s,1,1,1,1,1,1,false
95,12:30:53:079,target,BB Gun,0s,1,1,1,1,1,1,false
96,12:30:53:408,target,BB Gun,0s,1,1,1,1,1,1,false
97,12:30:53:956,target,BB Gun,0.275s,2,1,0.5,1,2,0.5,false
98,12:30:54:193,target,BB Gun,0.001s,1,1,1,1,1,1,false
99,12:30:54:523,target,BB Gun,0.001s,1,1,1,1,1,1,false
100,12:30:54:843,target,BB Gun,0s,1,1,1,1,1,1,false
101,12:30:55:282,target,BB Gun,0s,1,1,1,1,1,1,false
102,12:30:55:738,target,BB Gun,0s,1,1,1,1,1,1,false
103,12:30:55:921,target,BB Gun,0s,1,1,1,1,1,1,false
104,12:30:56:257,target,BB Gun,0s,1,1,1,1,1,1,false
105,12:30:56:487,target,BB Gun,0s,1,1,1,1,1,1,false
106,12:30:56:745,target,BB Gun,0s,1,1,1,1,1,1,false
107,12:30:57:115,target,BB Gun,0s,1,1,1,1,1,1,false
108,12:30:57:320,target,BB Gun,0s,1,1,1,1,1,1,false
109,12:30:57:487,target,BB Gun,0.001s,1,1,1,1,1,1,false
110,12:30:57:858,target,BB Gun,0s,1,1,1,1,1,1,false
111,12:30:58:168,target,BB Gun,0s,1,1,1,1,1,1,false
112,12:30:59:007,target,BB Gun,0.408s,2,1,0.5,1,2,0.5,false
113,12:30:59:367,target,BB Gun,0.208s,2,1,0.5,1,2,0.5,false
114,12:31:00:328,target,BB Gun,0.667s,2,1,0.5,1,2,0.5,false
115,12:31:00:639,target,BB Gun,0s,1,1,1,1,1,1,false
116,12:31:00:907,target,BB Gun,0s,1,1,1,1,1,1,false
117,12:31:01:330,target,BB Gun,0s,1,1,1,1,1,1,false
118,12:31:02:001,target,BB Gun,0.329s,2,1,0.5,1,2,0.5,false
119,12:31:02:668,target,BB Gun,0.475s,3,1,0.333,1,3,0.333,false
120,12:31:02:880,target,BB Gun,0s,1,1,1,1,1,1,false
121,12:31:03:258,target,BB Gun,0s,1,1,1,1,1,1,false
122,12:31:03:608,target,BB Gun,0.001s,1,1,1,1,1,1,false
123,12:31:04:311,target,BB Gun,0.48s,2,1,0.5,1,2,0.5,false
124,12:31:04:572,target,BB Gun,0s,1,1,1,1,1,1,false
125,12:31:05:189,target,BB Gun,0.269s,2,1,0.5,1,2,0.5,false
126,12:31:05:629,target,BB Gun,0s,1,1,1,1,1,1,false
127,12:31:05:947,target,BB Gun,0s,1,1,1,1,1,1,false
128,12:31:06:566,target,BB Gun,0.254s,2,1,0.5,1,2,0.5,false
129,12:31:06:763,target,BB Gun,0s,1,1,1,1,1,1,false
130,12:31:07:207,target,BB Gun,0s,1,1,1,1,1,1,false
131,12:31:07:637,target,BB Gun,0s,1,1,1,1,1,1,false
132,12:31:07:871,target,BB Gun,0s,1,1,1,1,1,1,false
133,12:31:08:408,target,BB Gun,0s,1,1,1,1,1,1,false
134,12:31:08:664,target,BB Gun,0.001s,1,1,1,1,1,1,false
135,12:31:08:972,target,BB Gun,0s,1,1,1,1,1,1,false
136,12:31:09:395,target,BB Gun,0s,1,1,1,1,1,1,false
137,12:31:09:584,target,BB Gun,0s,1,1,1,1,1,1,false
138,12:31:10:168,target,BB Gun,0s,1,1,1,1,1,1,false
139,12:31:11:134,target,BB Gun,0.799s,3,1,0.333,1,3,0.333,false
140,12:31:11:352,target,BB Gun,0s,1,1,1,1,1,1,false
141,12:31:11:615,target,BB Gun,0s,1,1,1,1,1,1,false
142,12:31:12:315,target,BB Gun,0.381s,2,1,0.5,1,2,0.5,false
143,12:31:12:754,target,BB Gun,0s,1,1,1,1,1,1,false
144,12:31:13:020,target,BB Gun,0s,1,1,1,1,1,1,false
145,12:31:13:693,target,BB Gun,0.439s,2,1,0.5,1,2,0.5,false
146,12:31:13:887,target,BB Gun,0s,1,1,1,1,1,1,false
147,12:31:14:492,target,BB Gun,0.245s,2,1,0.5,1,2,0.5,false

Weapon,Shots,Hits,Damage Done,Damage Possible,,Sens Scale,Horiz Sens,Vert Sens,FOV,Hide Gun,Crosshair,Crosshair Scale,Crosshair Color,ADS Sens,ADS Zoom Scale
BB Gun,177,147,147.0,177.0,

Kills:,147
Deaths:,0
Fight Time:,9.466
Avg TTK:,0.064
Damage Done:,147.0
Damage Taken:,0.0
Midairs:,0
Midaired:,0
Directs:,0
Directed:,0
Distance Traveled:,0.0
Score:,122.084747
Scenario:,1wall6targets TE
Hash:,3e50391f3c3f484c10a4b8fb362ded17
Game Version:,2.0.0.1

Input Lag:,0
Max FPS (config):,300.0
Sens Scale:,Quake/Source
Horiz Sens:,2.02
Vert Sens:,2.02
FOV:,80.0
Hide Gun:,false
Crosshair:,plus.png
Crosshair Scale:,1.0
Crosshair Color:,FFFFFF
