Kill #,Timestamp,Bot,Weapon,TTK,Shots,Hits,Accuracy,Damage Done,Damage Possible,Efficiency,Cheated
1,18:14:51:151,Snake 25 Tiles,Shooter Pistol,0s,1,1,1,10,10,1,false
2,18:14:51:165,Snake 25 Tiles,Shooter Pistol,0.001s,1,1,1,10,10,1,false
3,18:14:51:933,Snake 25 Tiles,Shooter Pistol,0s,1,1,1,10,10,1,false
4,18:14:52:645,Snake 25 Tiles,Shooter Pistol,0.531s,2,1,0.5,10,20,0.5,false
5,18:14:52:911,Snake 25 Tiles,Shooter Pistol,0s,1,1,1,10,10,1,false
6,18:14:53:488,Snake 25 Tiles,Shooter Pistol,0s,1,1,1,10,10,1,false
7,18:14:53:755,Snake 25 Tiles,Shooter Pistol,0s,1,1,1,10,10,1,false
8,18:14:54:033,Snake 25 Tiles,Shooter Pistol,0s,1,1,1,10,10,1,false
9,18:14:54:281,Snake 25 Tiles,Shooter Pistol,0s,1,1,1,10,10,1,false
10,18:14:54:559,Snake 25 Tiles,Shooter Pistol,0.001s,1,1,1,10,10,1,false
11,18:14:55:015,Snake 25 Tiles,Shooter Pistol,0s,1,1,1,10,10,1,false
12,18:14:55:283,Snake 25 Tiles,Shooter Pistol,0s,1,1,1,10,10,1,false
13,18:14:55:974,Snake 25 Tiles,Shooter Pistol,0.43s,2,1,0.5,10,20,0.5,false
14,18:14:56:204,Snake 25 Tiles,Shooter Pistol,0s,1,1,1,10,10,1,false
15,18:14:56:450,Snake 25 Tiles,Shooter Pistol,0s,1,1,1,10,10,1,false
16,18:14:56:941,Snake 25 Tiles,Shooter Pistol,0s,1,1,1,10,10,1,false
17,18:14:57:196,Snake 25 Tiles,Shooter Pistol,0s,1,1,1,10,10,1,false
18,18:14:57:458,Snake 25 Tiles,Shooter Pistol,0s,1,1,1,10,10,1,false
19,18:14:57:720,Snake 25 Tiles,Shooter Pistol,0.001s,1,1,1,10,10,1,false
20,18:14:57:979,Snake 25 Tiles,Shooter Pistol,0s,1,1,1,10,10,1,false
21,18:14:58:505,Snake 25 Tiles,Shooter Pistol,0s,1,1,1,10,10,1,false
22,18:14:59:139,Snake 25 Tiles,Shooter Pistol,0.413s,2,1,0.5,10,20,0.5,false
23,18:14:59:835,Snake 25 Tiles,Shooter Pistol,0.446s,2,1,0.5,10,20,0.5,false
24,18:15:00:066,Snake 25 Tiles,Shooter Pistol,0s,1,1,1,10,10,1,false
25,18:15:00:302,Snake 25 Tiles,Shooter Pistol,0s,1,1,1,10,10,1,false
26,18:15:01:236,Snake 25 Tiles,Shooter Pistol,0s,1,1,1,10,10,1,false
27,18:15:01:461,Snake 25 Tiles,Shooter Pistol,0s,1,1,1,10,10,1,false
28,18:15:01:744,Snake 25 Tiles,Shooter Pistol,0s,1,1,1,10,10,1,false
29,18:15:02:047,Snake 25 Tiles,Shooter Pistol,0s,1,1,1,10,10,1,false
30,18:15:02:317,Snake 25 Tiles,Shooter Pistol,0.001s,1,1,1,10,10,1,false
31,18:15:02:801,Snake 25 Tiles,Shooter Pistol,0s,1,1,1,10,10,1,false
32,18:15:03:054,Snake 25 Tiles,Shooter Pistol,0s,1,1,1,10,10,1,false
33,18:15:03:309,Snake 25 Tiles,Shooter Pistol,0s,1,1,1,10,10,1,false
34,18:15:03:580,Snake 25 Tiles,Shooter Pistol,0s,1,1,1,10,10,1,false
35,18:15:03:855,Snake 25 Tiles,Shooter Pistol,0s,1,1,1,10,10,1,false
36,18:15:04:263,Snake 25 Tiles,Shooter Pistol,0s,1,1,1,10,10,1,false
37,18:15:04:519,Snake 25 Tiles,Shooter Pistol,0s,1,1,1,10,10,1,false
38,18:15:04:775,Snake 25 Tiles,Shooter Pistol,0.001s,1,1,1,10,10,1,false
39,18:15:05:041,Snake 25 Tiles,Shooter Pistol,0s,1,1,1,10,10,1,false
40,18:15:05:357,Snake 25 Tiles,Shooter Pistol,0s,1,1,1,10,10,1,false
41,18:15:05:835,Snake 25 Tiles,Shooter Pistol,0s,1,1,1,10,10,1,false
