Kill #,Timestamp,Bot,Weapon,TTK,Shots,Hits,Accuracy,Damage Done,Damage Possible,Efficiency,Cheated
1,13:07:06:725,Quaker Bot Long Strafes,LG,3.939s,82,50,0.61,300,492,0.61,false
2,13:07:12:001,Quaker Bot Long Strafes,LG,3.189s,70,50,0.714,300,420,0.714,false
3,13:07:19:007,Quaker Bot Long Strafes,LG,4.851s,92,50,0.543,300,552,0.543,false
4,13:07:23:886,Quaker Bot Long Strafes,LG,2.916s,62,50,0.806,300,372,0.806,false
5,13:07:30:562,Quaker Bot Long Strafes,LG,4.575s,90,50,0.556,300,540,0.556,false
6,13:07:37:344,Quaker Bot Long Strafes,LG,4.577s,93,50,0.538,300,558,0.538,false
7,13:07:42:631,Quaker Bot Long Strafes,LG,3.326s,72,50,0.694,300,432,0.694,false
8,13:07:48:315,Quaker Bot Long Strafes,LG,3.63s,73,50,0.685,300,438,0.685,false
9,13:07:54:191,Quaker Bot Long Strafes,LG,3.805s,75,50,0.667,300,450,0.667,false
10,13:08:00:481,Quaker Bot Long Strafes,LG,4.185s,84,50,0.595,300,504,0.595,false

Weapon,Shots,Hits,Damage Done,Damage Possible,,Sens Scale,Horiz Sens,Vert Sens,FOV,Hide Gun,Crosshair,Crosshair Scale,Crosshair Color,ADS Sens,ADS Zoom Scale
LG,793,500,3000.0,4758.0,

Kills:,10
Deaths:,0
Fight Time:,38.993
Avg TTK:,3.899
Damage Done:,3000.0
Damage Taken:,0.0
Midairs:,0
Midaired:,0
Directs:,0
Directed:,0
Distance Traveled:,581.771118
Score:,5674.652832
Scenario:,Cata IC Long Strafes
Hash:,9bcb93b2f0c30298e66553395dca1bca
Game Version:,2.0.0.2

Input Lag:,0
Max FPS (config):,300.0
Sens Scale:,Quake/Source
Horiz Sens:,1.92
Vert Sens:,1.92
FOV:,80.0
Hide Gun:,false
Crosshair:,plus.png
Crosshair Scale:,1.0
Crosshair Color:,FFFFFF
