Kill #,Timestamp,Bot,Weapon,TTK,Shots,Hits,Accuracy,Damage Done,Damage Possible,Efficiency,Cheated
1,13:00:08:147,test360,pistol,0.001s,1,1,1,1000,2500,0.4,false
2,13:00:08:864,test360,pistol,0.001s,1,1,1,1000,2500,0.4,false
3,13:00:11:385,test360,pistol,1.437s,3,1,0.333,1000,7500,0.133,false
4,13:00:12:253,test360,pistol,0s,1,1,1,1000,2500,0.4,false
5,13:00:13:143,test360,pistol,0s,1,1,1,1000,2500,0.4,false
6,13:00:13:932,test360,pistol,0s,1,1,1,1000,2500,0.4,false
7,13:00:15:566,test360,pistol,0.89s,3,1,0.333,1000,7500,0.133,false
8,13:00:18:209,test360,pistol,1.994s,4,1,0.25,1000,10000,0.1,false
9,13:00:19:464,test360,pistol,0.454s,2,1,0.5,1000,5000,0.2,false
10,13:00:22:487,test360,pistol,1.794s,4,1,0.25,1000,10000,0.1,false
11,13:00:24:257,test360,pistol,1.252s,3,1,0.333,1000,7500,0.133,false
12,13:00:26:106,test360,pistol,1.061s,3,1,0.333,1000,7500,0.133,false
13,13:00:27:828,test360,pistol,1.035s,3,1,0.333,1000,7500,0.133,false
14,13:00:29:752,test360,pistol,1.058s,3,1,0.333,1000,7500,0.133,false
15,13:00:32:941,test360,pistol,2.008s,5,1,0.2,1000,12500,0.08,false
16,13:00:33:844,test360,pistol,0.433s,2,1,0.5,1000,5000,0.2,false
17,13:00:36:316,test360,pistol,1.539s,4,1,0.25,1000,10000,0.1,false
18,13:00:39:534,test360,pistol,2.125s,5,1,0.2,1000,12500,0.08,false
19,13:00:40:980,test360,pistol,0.883s,2,1,0.5,1000,5000,0.2,false
20,13:00:41:658,test360,pistol,0s,1,1,1,1000,2500,0.4,false
21,13:00:43:106,test360,pistol,0.96s,3,1,0.333,1000,7500,0.133,false
22,13:00:45:906,test360,pistol,1.818s,5,1,0.2,1000,12500,0.08,false
23,13:00:47:987,test360,pistol,0.953s,2,1,0.5,1000,5000,0.2,false
24,13:00:49:144,test360,pistol,0.476s,2,1,0.5,1000,5000,0.2,false
25,13:00:50:360,test360,pistol,0.474s,2,1,0.5,1000,5000,0.2,false
26,13:00:51:589,test360,pistol,0.476s,2,1,0.5,1000,5000,0.2,false
27,13:00:53:573,test360,pistol,1.141s,3,1,0.333,1000,7500,0.133,false
28,13:00:55:339,test360,pistol,0.64s,2,1,0.5,1000,5000,0.2,false
29,13:00:57:110,test360,pistol,0.985s,3,1,0.333,1000,7500,0.133,false
30,13:00:58:441,test360,pistol,0.493s,2,1,0.5,1000,5000,0.2,false
31,13:00:59:979,test360,pistol,0.402s,2,1,0.5,1000,5000,0.2,false
32,13:01:01:120,test360,pistol,0.566s,2,1,0.5,1000,5000,0.2,false
33,13:01:02:687,test360,pistol,0s,1,1,1,1000,2500,0.4,false
34,13:01:09:200,test360,pistol,6.005s,7,1,0.143,1000,17500,0.057,false
35,13:01:10:664,test360,pistol,0s,1,1,1,1000,2500,0.4,false
36,13:01:13:066,test360,pistol,1.712s,3,1,0.333,1000,7500,0.133,false
37,13:01:15:029,test360,pistol,1.043s,2,1,0.5,1000,5000,0.2,false
38,13:01:15:999,test360,pistol,0s,1,1,1,1000,2500,0.4,false
39,13:01:19:651,test360,pistol,2.696s,4,1,0.25,1000,10000,0.1,false
40,13:01:20:783,test360,pistol,0s,1,1,1,1000,2500,0.4,false
41,13:01:21:883,test360,pistol,0s,1,1,1,1000,2500,0.4,false
42,13:01:23:834,test360,pistol,1.017s,2,1,0.5,1000,5000,0.2,false
43,13:01:25:437,test360,pistol,0.743s,2,1,0.5,1000,5000,0.2,false
44,13:01:27:101,test360,pistol,0.594s,2,1,0.5,1000,5000,0.2,false
45,13:01:29:290,test360,pistol,1.324s,3,1,0.333,1000,7500,0.133,false
46,13:01:32:651,test360,pistol,1.585s,3,1,0.333,1000,7500,0.133,false

Weapon,Shots,Hits,Damage Done,Damage Possible,,Sens Scale,Horiz Sens,Vert Sens,FOV,Hide Gun,Crosshair,Crosshair Scale,Crosshair Color,ADS Sens,ADS Zoom Scale
pistol,115,46,46000.0,287500.0,

Kills:,46
Deaths:,0
Fight Time:,44.068001
Avg TTK:,0.958
Damage Done:,46000.0
Damage Taken:,0.0
Midairs:,0
Midaired:,0
Directs:,0
Directed:,0
Distance Traveled:,74481.367188
Score:,212481.375
Scenario:,Pasu Dodge Easy
Hash:,44c7669019c230e7337c2b3835e942dc
Game Version:,2.0.0.2

Input Lag:,0
Max FPS (config):,300.0
Sens Scale:,Quake/Source
Horiz Sens:,1.92
Vert Sens:,1.92
FOV:,103.0
Hide Gun:,false
Crosshair:,plus.png
Crosshair Scale:,1.0
Crosshair Color:,FFFFFF
