Kill #,Timestamp,Bot,Weapon,TTK,Shots,Hits,Accuracy,Damage Done,Damage Possible,Efficiency,Cheated
1,16:35:26:018,target,BB Gun,0s,1,1,1,1,1,1,false
2,16:35:27:069,target,BB Gun,0s,1,1,1,1,1,1,false
3,16:35:27:858,target,BB Gun,0.001s,1,1,1,1,1,1,false
4,16:35:29:061,target,BB Gun,0s,1,1,1,1,1,1,false
5,16:35:29:825,target,BB Gun,0s,1,1,1,1,1,1,false
6,16:35:30:406,target,BB Gun,0s,1,1,1,1,1,1,false
7,16:35:31:158,target,BB Gun,0s,1,1,1,1,1,1,false
8,16:35:31:600,target,BB Gun,0s,1,1,1,1,1,1,false
9,16:35:32:173,target,BB Gun,0s,1,1,1,1,1,1,false
10,16:35:33:039,target,BB Gun,0s,1,1,1,1,1,1,false
11,16:35:33:791,target,BB Gun,0s,1,1,1,1,1,1,false
12,16:35:34:473,target,BB Gun,0s,1,1,1,1,1,1,false
13,16:35:35:044,target,BB Gun,0s,1,1,1,1,1,1,false
14,16:35:35:653,target,BB Gun,0s,1,1,1,1,1,1,false
15,16:35:36:431,target,BB Gun,0s,1,1,1,1,1,1,false
16,16:35:37:225,target,BB Gun,0s,1,1,1,1,1,1,false
17,16:35:37:866,target,BB Gun,0s,1,1,1,1,1,1,false
18,16:35:38:511,target,BB Gun,0s,1,1,1,1,1,1,false
19,16:35:39:057,target,BB Gun,0s,1,1,1,1,1,1,false
20,16:35:40:885,target,BB Gun,1.384s,3,1,0.333,1,3,0.333,false
21,16:35:42:064,target,BB Gun,0.655s,2,1,0.5,1,2,0.5,false
22,16:35:43:542,target,BB Gun,0.87s,2,1,0.5,1,2,0.5,false
23,16:35:44:176,target,BB Gun,0s,1,1,1,1,1,1,false
24,16:35:45:653,target,BB Gun,0.701s,2,1,0.5,1,2,0.5,false
25,16:35:46:520,target,BB Gun,0.411s,2,1,0.5,1,2,0.5,false
26,16:35:47:655,target,BB Gun,0.562s,2,1,0.5,1,2,0.5,false
27,16:35:48:429,target,BB Gun,0.287s,2,1,0.5,1,2,0.5,false
28,16:35:48:944,target,BB Gun,0s,1,1,1,1,1,1,false
29,16:35:49:510,target,BB Gun,0s,1,1,1,1,1,1,false
30,16:35:50:627,target,BB Gun,0.354s,2,1,0.5,1,2,0.5,false
31,16:35:52:057,target,BB Gun,0.638s,2,1,0.5,1,2,0.5,false
32,16:35:52:734,target,BB Gun,0s,1,1,1,1,1,1,false
33,16:35:53:371,target,BB Gun,0s,1,1,1,1,1,1,false
34,16:35:54:080,target,BB Gun,0s,1,1,1,1,1,1,false
35,16:35:54:891,target,BB Gun,0s,1,1,1,1,1,1,false
36,16:35:55:819,target,BB Gun,0s,1,1,1,1,1,1,false
37,16:35:56:161,target,BB Gun,0s,1,1,1,1,1,1,false
38,16:35:56:922,target,BB Gun,0s,1,1,1,1,1,1,false
39,16:35:57:579,target,BB Gun,0.265s,2,1,0.5,1,2,0.5,false
40,16:35:58:612,target,BB Gun,0.67s,2,1,0.5,1,2,0.5,false
41,16:35:59:058,target,BB Gun,0s,1,1,1,1,1,1,false
42,16:35:59:691,target,BB Gun,0s,1,1,1,1,1,1,false
43,16:36:00:207,target,BB Gun,0s,1,1,1,1,1,1,false
44,16:36:01:430,target,BB Gun,0.606s,2,1,0.5,1,2,0.5,false
45,16:36:02:734,target,BB Gun,0.884s,2,1,0.5,1,2,0.5,false
46,16:36:03:516,target,BB Gun,0s,1,1,1,1,1,1,false
47,16:36:04:247,target,BB Gun,0s,1,1,1,1,1,1,false
48,16:36:04:796,target,BB Gun,0s,1,1,1,1,1,1,false
