Kill #,Timestamp,Bot,Weapon,TTK,Shots,Hits,Accuracy,Damage Done,Damage Possible,Efficiency,Cheated
1,01:45:21:951,Botz Bot,shotgun,1.593s,10,10,1,85.5,90,0.95,false
1,01:45:21:951,Botz Bot,SMG,1.593s,27,13,0.481,38,108,0.352,false
2,01:45:28:994,Botz Bot,shotgun,7.038s,20,9,0.45,67.5,180,0.375,false
2,01:45:28:994,Botz Bot,SMG,7.038s,100,32,0.32,104,400,0.26,false
3,01:45:29:551,Botz Bot,shotgun,0.001s,10,10,1,45,90,0.5,false
4,01:45:34:108,Botz Bot,shotgun,2.092s,20,7,0.35,63,180,0.35,false
4,01:45:34:108,Botz Bot,SMG,2.092s,27,17,0.63,40,108,0.37,false
5,01:45:40:124,Botz Bot,shotgun,5.971s,20,12,0.6,108,180,0.6,false
5,01:45:40:124,Botz Bot,SMG,5.971s,65,22,0.338,68,260,0.262,false
6,01:45:41:822,Botz Bot,SMG,1.465s,25,10,0.4,28,100,0.28,false
7,01:45:44:446,Botz Bot,shotgun,2.086s,20,10,0.5,90,180,0.5,false
7,01:45:44:446,Botz Bot,SMG,2.086s,23,10,0.435,28,92,0.304,false
8,01:45:54:670,Botz Bot,shotgun,9.976s,40,0,0,0,360,0,false
8,01:45:54:670,Botz Bot,SMG,9.976s,103,57,0.553,156,412,0.379,false
9,01:45:58:008,Botz Bot,shotgun,3.087s,10,10,1,90,90,1,false
9,01:45:58:008,Botz Bot,SMG,3.087s,38,14,0.368,44,152,0.289,false
10,01:45:58:511,Botz Bot,SMG,0.251s,6,5,0.833,10,24,0.417,false
11,01:46:02:295,Botz Bot,shotgun,2.469s,20,17,0.85,108,180,0.6,false
11,01:46:02:295,Botz Bot,SMG,2.469s,38,15,0.395,40,152,0.263,false
12,01:46:08:661,Botz Bot,shotgun,5.855s,20,10,0.5,45,180,0.25,false
12,01:46:08:661,Botz Bot,SMG,5.855s,80,37,0.463,124,320,0.387,false
13,01:46:09:778,Botz Bot,SMG,0.646s,14,10,0.714,32,56,0.571,false
14,01:46:17:420,Botz Bot,shotgun,7.391s,30,13,0.433,58.5,270,0.217,false
14,01:46:17:420,Botz Bot,SMG,7.391s,108,34,0.315,110,432,0.255,false

Weapon,Shots,Hits,Damage Done,Damage Possible,,Sens Scale,Horiz Sens,Vert Sens,FOV,Hide Gun,Crosshair,Crosshair Scale,Crosshair Color,ADS Sens,ADS Zoom Scale
shotgun,230,108,760.5,2070.0,
SMG,671,282,836.0,2684.0,

Kills:,14
Deaths:,0
Fight Time:,49.921001
Avg TTK:,3.566
Damage Done:,1596.5
Damage Taken:,0.0
Midairs:,0
Midaired:,0
Directs:,0
Directed:,0
Distance Traveled:,21306.636719
Score:,6920.164063
Scenario:,Shotgun + SMG Swap 50'50
Hash:,574519c93af35a5294263577e9a4edf9
Game Version:,1.0.8.0

Input Lag:,0
Max FPS (config):,223.0
Sens Scale:,Quake/Source
Horiz Sens:,1.7675
Vert Sens:,1.7675
FOV:,110.0
Hide Gun:,false
Crosshair:,plus.png
Crosshair Scale:,1.0
Crosshair Color:,FFFFFF
