Kill #,Timestamp,Bot,Weapon,TTK,Shots,Hits,Accuracy,Damage Done,Damage Possible,Efficiency,Cheated
1,20:22:14:822,Quaker Bot Long Strafes,LG,4.435s,87,50,0.575,300,522,0.575,false
2,20:22:22:093,Quaker Bot Long Strafes,LG,5.124s,104,50,0.481,300,624,0.481,false
3,20:22:28:459,Quaker Bot Long Strafes,LG,4.248s,87,50,0.575,300,522,0.575,false
4,20:22:35:603,Quaker Bot Long Strafes,LG,5.043s,103,50,0.485,300,618,0.485,false
5,20:22:42:969,Quaker Bot Long Strafes,LG,7.097s,105,50,0.476,300,630,0.476,false
6,20:22:50:248,Quaker Bot Long Strafes,LG,4.938s,100,50,0.5,300,600,0.5,false
7,20:22:57:492,Quaker Bot Long Strafes,LG,7.019s,110,50,0.455,300,660,0.455,false
8,20:23:05:354,Quaker Bot Long Strafes,LG,5.762s,114,50,0.439,300,684,0.439,false

Weapon,Shots,Hits,Damage Done,Damage Possible,,Sens Scale,Horiz Sens,Vert Sens,FOV,Hide Gun,Crosshair,Crosshair Scale,Crosshair Color,ADS Sens,ADS Zoom Scale
LG,854,420,2520.0,5124.0,

Kills:,8
Deaths:,0
Fight Time:,43.667
Avg TTK:,5.458
Damage Done:,2520.0
Damage Taken:,0.0
Midairs:,0
Midaired:,0
Directs:,0
Directed:,0
Distance Traveled:,341.255341
Score:,3718.032959
Scenario:,Cata IC Long Strafes
Hash:,9bcb93b2f0c30298e66553395dca1bca
Game Version:,1.0.8.0

Input Lag:,0
Max FPS (config):,240.0
Sens Scale:,Quake/Source
Horiz Sens:,2.252
Vert Sens:,2.252
FOV:,80.0
Hide Gun:,false
Crosshair:,plus.png
Crosshair Scale:,1.0
Crosshair Color:,FFFFFF
