Kill #,Timestamp,Bot,Weapon,TTK,Shots,Hits,Accuracy,Damage Done,Damage Possible,Efficiency,Cheated
1,15:15:10:746,target,pistol,0s,1,1,1,25,50,0.5,false
2,15:15:11:080,target,pistol,0.174s,2,1,0.5,25,100,0.25,false
3,15:15:11:252,target,pistol,0s,1,1,1,25,50,0.5,false
4,15:15:11:411,target,pistol,0s,1,1,1,25,50,0.5,false
5,15:15:11:557,target,pistol,0.001s,1,1,1,25,50,0.5,false
6,15:15:11:736,target,pistol,0s,1,1,1,25,50,0.5,false
7,15:15:11:912,target,pistol,0.001s,1,1,1,25,50,0.5,false
8,15:15:12:067,target,pistol,0s,1,1,1,25,50,0.5,false
9,15:15:12:407,target,pistol,0.172s,2,1,0.5,25,100,0.25,false
10,15:15:12:575,target,pistol,0s,1,1,1,25,50,0.5,false
11,15:15:12:733,target,pistol,0s,1,1,1,25,50,0.5,false
12,15:15:12:932,target,pistol,0s,1,1,1,25,50,0.5,false
13,15:15:13:083,target,pistol,0s,1,1,1,25,50,0.5,false
14,15:15:13:255,target,pistol,0s,1,1,1,25,50,0.5,false
15,15:15:13:416,target,pistol,0s,1,1,1,25,50,0.5,false
16,15:15:13:575,target,pistol,0s,1,1,1,25,50,0.5,false
17,15:15:13:737,target,pistol,0s,1,1,1,25,50,0.5,false
18,15:15:13:900,target,pistol,0s,1,1,1,25,50,0.5,false
19,15:15:14:231,target,pistol,0s,1,1,1,25,50,0.5,false
20,15:15:14:419,target,pistol,0s,1,1,1,25,50,0.5,false
21,15:15:14:584,target,pistol,0s,1,1,1,25,50,0.5,false
22,15:15:14:778,target,pistol,0s,1,1,1,25,50,0.5,false
23,15:15:14:947,target,pistol,0.001s,1,1,1,25,50,0.5,false
24,15:15:15:135,target,pistol,0s,1,1,1,25,50,0.5,false
25,15:15:15:314,target,pistol,0s,1,1,1,25,50,0.5,false
26,15:15:15:521,target,pistol,0s,1,1,1,25,50,0.5,false
27,15:15:15:706,target,pistol,0.001s,1,1,1,25,50,0.5,false
28,15:15:15:880,target,pistol,0s,1,1,1,25,50,0.5,false
29,15:15:16:049,target,pistol,0.001s,1,1,1,25,50,0.5,false
30,15:15:16:230,target,pistol,0.001s,1,1,1,25,50,0.5,false
31,15:15:16:431,target,pistol,0s,1,1,1,25,50,0.5,false
32,15:15:16:642,target,pistol,0s,1,1,1,25,50,0.5,false
33,15:15:16:991,target,pistol,0.177s,2,1,0.5,25,100,0.25,false
34,15:15:17:226,target,pistol,0s,1,1,1,25,50,0.5,false
35,15:15:17:404,target,pistol,0s,1,1,1,25,50,0.5,false
36,15:15:17:539,target,pistol,0s,1,1,1,25,50,0.5,false
37,15:15:17:702,target,pistol,0.001s,1,1,1,25,50,0.5,false
38,15:15:17:860,target,pistol,0s,1,1,1,25,50,0.5,false
39,15:15:18:015,target,pistol,0s,1,1,1,25,50,0.5,false
