Kill #,Timestamp,Bot,Weapon,TTK,Shots,Hits,Accuracy,Damage Done,Damage Possible,Efficiency,Cheated
1,22:04:45:423,Quaker Bot Long Strafes,LG,4.9s,102,50,0.49,300,612,0.49,false
2,22:04:51:698,Quaker Bot Long Strafes,LG,4.202s,87,50,0.575,300,522,0.575,false
3,22:04:58:417,Quaker Bot Long Strafes,LG,4.535s,93,50,0.538,300,558,0.538,false
4,22:05:04:948,Quaker Bot Long Strafes,LG,4.39s,92,50,0.543,300,552,0.543,false
5,22:05:10:510,Quaker Bot Long Strafes,LG,5.285s,72,50,0.694,300,432,0.694,false
6,22:05:17:641,Quaker Bot Long Strafes,LG,4.871s,96,50,0.521,300,576,0.521,false
7,22:05:24:590,Quaker Bot Long Strafes,LG,4.904s,99,50,0.505,300,594,0.505,false
8,22:05:30:748,Quaker Bot Long Strafes,LG,3.992s,82,50,0.61,300,492,0.61,false
9,22:05:36:260,Quaker Bot Long Strafes,LG,3.541s,78,50,0.641,300,468,0.641,false

Weapon,Shots,Hits,Damage Done,Damage Possible,,Sens Scale,Horiz Sens,Vert Sens,FOV,Hide Gun,Crosshair,Crosshair Scale,Crosshair Color,ADS Sens,ADS Zoom Scale
LG,833,461,2766.0,4998.0,

Kills:,9
Deaths:,0
Fight Time:,40.619999
Avg TTK:,4.513
Damage Done:,2766.0
Damage Taken:,0.0
Midairs:,0
Midaired:,0
Directs:,0
Directed:,0
Distance Traveled:,398.278137
Score:,4592.290527
Scenario:,Cata IC Long Strafes
Hash:,9bcb93b2f0c30298e66553395dca1bca
Game Version:,1.0.8.0

Input Lag:,0
Max FPS (config):,300.0
Sens Scale:,Quake/Source
Horiz Sens:,1.8
Vert Sens:,1.8
FOV:,80.0
Hide Gun:,false
Crosshair:,plus.png
Crosshair Scale:,1.0
Crosshair Color:,FFFFFF
