Kill #,Timestamp,Bot,Weapon,TTK,Shots,Hits,Accuracy,Damage Done,Damage Possible,Efficiency,Cheated
1,22:15:29:679,Quaker Bot Long Strafes,MG,0.208s,40,40,1,70,80,0.875,false
2,22:15:30:551,Quaker Bot Long Strafes,MG,0.276s,50,40,0.8,80,100,0.8,false
3,22:15:31:249,Quaker Bot Long Strafes,MG,0.207s,40,40,1,80,80,1,false
4,22:15:32:543,Quaker Bot Long Strafes,MG,0.557s,90,40,0.444,80,180,0.444,false
5,22:15:33:944,Quaker Bot Long Strafes,MG,0.63s,100,40,0.4,80,200,0.4,false
6,22:15:35:415,Quaker Bot Long Strafes,MG,1.062s,90,70,0.778,140,180,0.778,false
7,22:15:35:484,Quaker Bot Long Strafes,MG,0s,10,10,1,10,20,0.5,false
8,22:15:36:358,Quaker Bot Long Strafes,MG,0.209s,40,40,1,80,80,1,false
9,22:15:37:090,Quaker Bot Long Strafes,MG,0.349s,60,40,0.667,80,120,0.667,false
10,22:15:38:283,Quaker Bot Long Strafes,MG,0.418s,70,40,0.571,80,140,0.571,false
11,22:15:39:295,Quaker Bot Long Strafes,MG,0.207s,40,40,1,80,80,1,false
12,22:15:39:994,Quaker Bot Long Strafes,MG,0.207s,40,40,1,80,80,1,false
13,22:15:40:832,Quaker Bot Long Strafes,MG,0.206s,40,40,1,80,80,1,false
14,22:15:41:290,Quaker Bot Long Strafes,MG,0.21s,40,40,1,70,80,0.875,false
15,22:15:42:303,Quaker Bot Long Strafes,MG,0.207s,40,40,1,80,80,1,false
16,22:15:42:964,Quaker Bot Long Strafes,MG,0.278s,50,40,0.8,80,100,0.8,false
17,22:15:44:121,Quaker Bot Long Strafes,MG,0.209s,40,40,1,80,80,1,false
18,22:15:44:993,Quaker Bot Long Strafes,MG,0.277s,50,40,0.8,80,100,0.8,false
19,22:15:46:779,Quaker Bot Long Strafes,MG,1.373s,70,60,0.857,70,140,0.5,false
20,22:15:47:930,Quaker Bot Long Strafes,MG,0.208s,40,40,1,80,80,1,false
21,22:15:48:841,Quaker Bot Long Strafes,MG,0.207s,40,40,1,80,80,1,false
22,22:15:49:505,Quaker Bot Long Strafes,MG,0.207s,40,40,1,80,80,1,false
23,22:15:50:729,Quaker Bot Long Strafes,MG,0.206s,40,40,1,80,80,1,false
24,22:15:51:570,Quaker Bot Long Strafes,MG,0.279s,50,40,0.8,80,100,0.8,false
25,22:15:52:234,Quaker Bot Long Strafes,MG,0.208s,40,40,1,70,80,0.875,false
26,22:15:53:910,Quaker Bot Long Strafes,MG,1.112s,80,40,0.5,80,160,0.5,false
27,22:15:55:066,Quaker Bot Long Strafes,MG,0.208s,40,40,1,80,80,1,false
28,22:15:55:906,Quaker Bot Long Strafes,MG,0.349s,60,40,0.667,80,120,0.667,false
29,22:15:56:815,Quaker Bot Long Strafes,MG,0.207s,40,40,1,80,80,1,false
30,22:15:57:513,Quaker Bot Long Strafes,MG,0.349s,60,40,0.667,80,120,0.667,false
31,22:15:58:702,Quaker Bot Long Strafes,MG,0.742s,70,40,0.571,80,140,0.571,false
32,22:15:59:823,Quaker Bot Long Strafes,MG,0.701s,60,40,0.667,70,120,0.583,false
