Kill #,Timestamp,Bot,Weapon,TTK,Shots,Hits,Accuracy,Damage Done,Damage Possible,Efficiency,Cheated
1,13:30:25:311,500ms,BB Gun,0s,1,1,1,1,1,1,false
2,13:30:26:462,500ms,BB Gun,0s,1,1,1,1,1,1,false
3,13:30:27:431,500ms,BB Gun,0.001s,1,1,1,1,1,1,false
4,13:30:28:392,500ms,BB Gun,0s,1,1,1,1,1,1,false
5,13:30:29:028,target,BB Gun,0s,1,1,1,1,1,1,false
6,13:30:29:449,500ms,BB Gun,0s,1,1,1,1,1,1,false
7,13:30:29:629,target,BB Gun,0s,1,1,1,1,1,1,false
8,13:30:30:488,500ms,BB Gun,0.355s,2,1,0.5,1,2,0.5,false
9,13:30:31:174,target,BB Gun,0.479s,2,1,0.5,1,2,0.5,false
10,13:30:32:140,target,BB Gun,0.682s,3,1,0.333,1,3,0.333,false
11,13:30:32:716,target,BB Gun,0s,1,1,1,1,1,1,false
12,13:30:33:439,target,BB Gun,0.475s,2,1,0.5,1,2,0.5,false
13,13:30:33:792,500ms,BB Gun,0s,1,1,1,1,1,1,false
14,13:30:35:449,target,BB Gun,1.426s,3,1,0.333,1,3,0.333,false
15,13:30:36:003,500ms,BB Gun,0.001s,1,1,1,1,1,1,false
16,13:30:37:685,target,BB Gun,1.505s,4,1,0.25,1,4,0.25,false
17,13:30:38:177,target,BB Gun,0s,1,1,1,1,1,1,false
18,13:30:38:859,target,BB Gun,0.407s,2,1,0.5,1,2,0.5,false
19,13:30:39:268,500ms,BB Gun,0s,1,1,1,1,1,1,false
20,13:30:39:690,target,BB Gun,0s,1,1,1,1,1,1,false
21,13:30:40:964,target,BB Gun,0.828s,3,1,0.333,1,3,0.333,false
22,13:30:41:443,target,BB Gun,0s,1,1,1,1,1,1,false
23,13:30:42:028,target,BB Gun,0.44s,2,1,0.5,1,2,0.5,false
24,13:30:42:501,target,BB Gun,0s,1,1,1,1,1,1,false
25,13:30:43:021,target,BB Gun,0.257s,2,1,0.5,1,2,0.5,false
26,13:30:43:959,target,BB Gun,0.517s,3,1,0.333,1,3,0.333,false
27,13:30:44:540,target,BB Gun,0.417s,2,1,0.5,1,2,0.5,false
28,13:30:45:008,target,BB Gun,0s,1,1,1,1,1,1,false
29,13:30:45:532,target,BB Gun,0.326s,2,1,0.5,1,2,0.5,false
30,13:30:45:955,target,BB Gun,0s,1,1,1,1,1,1,false
31,13:30:46:165,500ms,BB Gun,0s,1,1,1,1,1,1,false
32,13:30:46:958,target,BB Gun,0.379s,2,1,0.5,1,2,0.5,false
33,13:30:47:158,500ms,BB Gun,0s,1,1,1,1,1,1,false
34,13:30:47:886,target,BB Gun,0s,1,1,1,1,1,1,false
35,13:30:48:449,target,BB Gun,0s,1,1,1,1,1,1,false
36,13:30:48:918,target,BB Gun,0.323s,2,1,0.5,1,2,0.5,false
37,13:30:50:563,500ms,BB Gun,1.18s,2,1,0.5,1,2,0.5,false
38,13:30:50:701,target,BB Gun,0.001s,1,1,1,1,1,1,false
39,13:30:51:212,target,BB Gun,0s,1,1,1,1,1,1,false
40,13:30:51:538,500ms,BB Gun,0s,1,1,1,1,1,1,false
41,13:30:51:700,target,BB Gun,0s,1,1,1,1,1,1,false
42,13:30:53:021,target,BB Gun,0.849s,4,1,0.25,1,4,0.25,false
43,13:30:54:221,target,BB Gun,0.71s,3,1,0.333,1,3,0.333,false
44,13:30:54:711,target,BB Gun,0.001s,1,1,1,1,1,1,false
45,13:30:55:522,target,BB Gun,0.438s,2,1,0.5,1,2,0.5,false
46,13:30:56:616,target,BB Gun,0.692s,3,1,0.333,1,3,0.333,false
47,13:30:57:068,target,BB Gun,0s,1,1,1,1,1,1,false
48,13:30:57:244,500ms,BB Gun,0s,1,1,1,1,1,1,false
