Kill #,Timestamp,Bot,Weapon,TTK,Shots,Hits,Accuracy,Damage Done,Damage Possible,Efficiency,Cheated
1,01:06:16:695,Pigeon,pistol,0s,1,1,1,50,125,0.4,false
2,01:06:17:333,Pigeon,pistol,0s,1,1,1,50,125,0.4,false
3,01:06:18:820,Pigeon,pistol,0s,1,1,1,50,125,0.4,false
4,01:06:19:514,Pigeon,pistol,0s,1,1,1,50,125,0.4,false
5,01:06:20:936,Pigeon,pistol,0s,1,1,1,50,125,0.4,false
6,01:06:22:254,Pigeon,pistol,0s,1,1,1,50,125,0.4,false
7,01:06:22:964,Pigeon,pistol,0s,1,1,1,50,125,0.4,false
8,01:06:24:392,Pigeon,pistol,0.349s,2,1,0.5,50,250,0.2,false
9,01:06:25:575,Pigeon,pistol,0.001s,1,1,1,50,125,0.4,false
10,01:06:26:876,Pigeon,pistol,0s,1,1,1,50,125,0.4,false
11,01:06:27:534,Pigeon,pistol,0s,1,1,1,50,125,0.4,false
12,01:06:28:147,Pigeon,pistol,0s,1,1,1,50,125,0.4,false
13,01:06:29:410,Pigeon,pistol,0s,1,1,1,50,125,0.4,false
14,01:06:33:146,Pigeon,pistol,2.157s,2,1,0.5,50,250,0.2,false
15,01:06:36:933,Pigeon,pistol,3.177s,5,1,0.2,50,625,0.08,false
16,01:06:38:640,Pigeon,pistol,0s,1,1,1,50,125,0.4,false
17,01:06:40:459,Pigeon,pistol,1.061s,2,1,0.5,50,250,0.2,false
18,01:06:41:085,Pigeon,pistol,0s,1,1,1,50,125,0.4,false
19,01:06:43:215,Pigeon,pistol,1.124s,2,1,0.5,50,250,0.2,false
20,01:06:46:689,Pigeon,pistol,2.65s,3,1,0.333,50,375,0.133,false
21,01:06:48:641,Pigeon,pistol,1.375s,2,1,0.5,50,250,0.2,false
22,01:06:50:847,Pigeon,pistol,1.13s,2,1,0.5,50,250,0.2,false
23,01:06:52:099,Pigeon,pistol,0s,1,1,1,50,125,0.4,false
24,01:06:54:230,Pigeon,pistol,1.337s,2,1,0.5,50,250,0.2,false
25,01:06:54:868,Pigeon,pistol,0s,1,1,1,50,125,0.4,false
26,01:06:55:573,Pigeon,pistol,0s,1,1,1,50,125,0.4,false
27,01:06:56:740,Pigeon,pistol,0s,1,1,1,50,125,0.4,false
28,01:06:57:914,Pigeon,pistol,0.001s,1,1,1,50,125,0.4,false
29,01:06:58:950,Pigeon,pistol,0s,1,1,1,50,125,0.4,false
30,01:07:00:134,Pigeon,pistol,0s,1,1,1,50,125,0.4,false
31,01:07:01:730,Pigeon,pistol,0s,1,1,1,50,125,0.4,false
32,01:07:04:909,Pigeon,pistol,1.367s,2,1,0.5,50,250,0.2,false
33,01:07:07:639,Pigeon,pistol,1.364s,2,1,0.5,50,250,0.2,false
34,01:07:09:510,Pigeon,pistol,1.174s,2,1,0.5,50,250,0.2,false
35,01:07:10:746,Pigeon,pistol,0s,1,1,1,50,125,0.4,false
36,01:07:11:825,Pigeon,pistol,0s,1,1,1,50,125,0.4,false
37,01:07:12:489,Pigeon,pistol,0s,1,1,1,50,125,0.4,false
38,01:07:13:534,Pigeon,pistol,0s,1,1,1,50,125,0.4,false
39,01:07:13:899,Pigeon,pistol,0s,1,1,1,50,125,0.4,false
40,01:07:16:169,Pigeon,pistol,1.18s,2,1,0.5,50,250,0.2,false
41,01:07:17:366,Pigeon,pistol,0s,1,1,1,50,125,0.4,false
42,01:07:18:572,Pigeon,pistol,0s,1,1,1,50,125,0.4,false
43,01:07:19:291,Pigeon,pistol,0s,1,1,1,50,125,0.4,false
44,01:07:19:924,Pigeon,pistol,0s,1,1,1,50,125,0.4,false
45,01:07:22:006,Pigeon,pistol,1.373s,2,1,0.5,50,250,0.2,false
46,01:07:23:236,Pigeon,pistol,0s,1,1,1,50,125,0.4,false
47,01:07:25:265,Pigeon,pistol,1.341s,2,1,0.5,50,250,0.2,false

Weapon,Shots,Hits,Damage Done,Damage Possible,,Sens Scale,Horiz Sens,Vert Sens,FOV,Hide Gun,Crosshair,Crosshair Scale,Crosshair Color,ADS Sens,ADS Zoom Scale
pistol,66,47,2350.0,8250.0,

Kills:,47
Deaths:,0
Fight Time:,22.160999
Avg TTK:,0.472
Damage Done:,2350.0
Damage Taken:,0.0
Midairs:,0
Midaired:,0
Directs:,0
Directed:,0
Distance Traveled:,0.0
Score:,33.469696
Scenario:,Bounce 180
Hash:,28c00569c77cdbb9a321ffb8a8363220
Game Version:,1.0.8.0

Input Lag:,0
Max FPS (config):,300.0
Sens Scale:,Quake/Source
Horiz Sens:,1.8
Vert Sens:,1.8
FOV:,80.0
Hide Gun:,false
Crosshair:,plus.png
Crosshair Scale:,1.0
Crosshair Color:,FFFFFF
