Kill #,Timestamp,Bot,Weapon,TTK,Shots,Hits,Accuracy,Damage Done,Damage Possible,Efficiency,Cheated
1,01:12:06:500,Quaker Bot Long Strafes,LG,5.429s,115,50,0.435,300,690,0.435,false
2,01:12:13:148,Quaker Bot Long Strafes,LG,4.705s,97,50,0.515,300,582,0.515,false
3,01:12:19:336,Quaker Bot Long Strafes,LG,4.23s,93,50,0.538,300,558,0.538,false
4,01:12:26:574,Quaker Bot Long Strafes,LG,5.196s,112,50,0.446,300,672,0.446,false
5,01:12:34:687,Quaker Bot Long Strafes,LG,5.89s,118,50,0.424,300,708,0.424,false
6,01:12:41:130,Quaker Bot Long Strafes,LG,4.367s,94,50,0.532,300,564,0.532,false
7,01:12:49:586,Quaker Bot Long Strafes,LG,6.521s,133,50,0.376,300,798,0.376,false
8,01:12:56:599,Quaker Bot Long Strafes,LG,5.013s,108,50,0.463,300,648,0.463,false

Weapon,Shots,Hits,Damage Done,Damage Possible,,Sens Scale,Horiz Sens,Vert Sens,FOV,Hide Gun,Crosshair,Crosshair Scale,Crosshair Color,ADS Sens,ADS Zoom Scale
LG,900,420,2520.0,5400.0,

Kills:,8
Deaths:,0
Fight Time:,41.351002
Avg TTK:,5.169
Damage Done:,2520.0
Damage Taken:,0.0
Midairs:,0
Midaired:,0
Directs:,0
Directed:,0
Distance Traveled:,0.0
Score:,3528.0
Scenario:,Cata IC Long Strafes
Hash:,9bcb93b2f0c30298e66553395dca1bca
Game Version:,1.0.8.0

Input Lag:,0
Max FPS (config):,240.0
Sens Scale:,Quake/Source
Horiz Sens:,2.252
Vert Sens:,2.252
FOV:,80.0
Hide Gun:,false
Crosshair:,plus.png
Crosshair Scale:,1.0
Crosshair Color:,FFFFFF
