Kill #,Timestamp,Bot,Weapon,TTK,Shots,Hits,Accuracy,Damage Done,Damage Possible,Efficiency,Cheated
1,17:22:52:450,TileFrenzyStrafing Cube,LG,1.274s,12,9,0.75,54,72,0.75,false
2,17:22:53:256,TileFrenzyStrafing Cube,LG,0.365s,9,9,1,54,54,1,false
3,17:22:53:980,TileFrenzyStrafing Cube,LG,0.367s,9,9,1,54,54,1,false
4,17:22:54:657,TileFrenzyStrafing Cube,LG,0.368s,9,9,1,54,54,1,false
5,17:22:55:392,TileFrenzyStrafing Cube,LG,0.457s,11,9,0.818,54,66,0.818,false
6,17:22:56:052,TileFrenzyStrafing Cube,LG,0.366s,9,9,1,54,54,1,false
7,17:22:56:751,TileFrenzyStrafing Cube,LG,0.505s,12,9,0.75,54,72,0.75,false
8,17:22:57:421,TileFrenzyStrafing Cube,LG,0.365s,9,9,1,54,54,1,false
9,17:22:59:254,TileFrenzyStrafing Cube,LG,1.651s,28,21,0.75,126,168,0.75,false
10,17:22:59:491,TileFrenzyStrafing Cube,LG,0s,1,1,1,6,6,1,false
11,17:23:00:184,TileFrenzyStrafing Cube,LG,0.571s,10,5,0.5,30,60,0.5,false
12,17:23:00:802,TileFrenzyStrafing Cube,LG,0.368s,9,9,1,54,54,1,false
13,17:23:01:645,TileFrenzyStrafing Cube,LG,0.409s,10,9,0.9,54,60,0.9,false
14,17:23:02:261,TileFrenzyStrafing Cube,LG,0.413s,10,9,0.9,54,60,0.9,false
15,17:23:02:979,TileFrenzyStrafing Cube,LG,0.458s,11,9,0.818,54,66,0.818,false
16,17:23:03:797,TileFrenzyStrafing Cube,LG,0.363s,9,9,1,54,54,1,false
17,17:23:04:989,TileFrenzyStrafing Cube,LG,0.789s,12,9,0.75,54,72,0.75,false
18,17:23:06:063,TileFrenzyStrafing Cube,LG,0.457s,11,9,0.818,54,66,0.818,false
19,17:23:06:750,TileFrenzyStrafing Cube,LG,0.364s,9,9,1,54,54,1,false
20,17:23:07:432,TileFrenzyStrafing Cube,LG,0.412s,10,9,0.9,54,60,0.9,false
