Kill #,Timestamp,Bot,Weapon,TTK,Shots,Hits,Accuracy,Damage Done,Damage Possible,Efficiency,Cheated
1,22:18:16:877,Quaker Bot Long Strafes,MG,0.206s,40,40,1,80,80,1,false
2,22:18:17:859,Quaker Bot Long Strafes,MG,0.208s,40,40,1,80,80,1,false
3,22:18:18:587,Quaker Bot Long Strafes,MG,0.209s,40,40,1,80,80,1,false
4,22:18:19:568,Quaker Bot Long Strafes,MG,0.209s,40,40,1,80,80,1,false
5,22:18:20:654,Quaker Bot Long Strafes,MG,0.207s,40,40,1,80,80,1,false
6,22:18:21:318,Quaker Bot Long Strafes,MG,0.28s,50,40,0.8,80,100,0.8,false
7,22:18:22:365,Quaker Bot Long Strafes,MG,0.487s,80,40,0.5,80,160,0.5,false
8,22:18:23:378,Quaker Bot Long Strafes,MG,0.417s,70,40,0.571,80,140,0.571,false
9,22:18:24:989,Quaker Bot Long Strafes,MG,0.985s,90,70,0.778,140,180,0.778,false
10,22:18:25:550,Quaker Bot Long Strafes,MG,0.001s,10,10,1,20,20,1,false
11,22:18:26:352,Quaker Bot Long Strafes,MG,0.211s,40,40,1,70,80,0.875,false
12,22:18:27:192,Quaker Bot Long Strafes,MG,0.207s,40,40,1,80,80,1,false
13,22:18:28:205,Quaker Bot Long Strafes,MG,0.418s,70,40,0.571,80,140,0.571,false
14,22:18:28:977,Quaker Bot Long Strafes,MG,0.208s,40,40,1,80,80,1,false
15,22:18:29:745,Quaker Bot Long Strafes,MG,0.28s,50,40,0.8,80,100,0.8,false
16,22:18:30:723,Quaker Bot Long Strafes,MG,0.475s,70,40,0.571,80,140,0.571,false
17,22:18:31:456,Quaker Bot Long Strafes,MG,0.276s,50,50,1,80,100,0.8,false
18,22:18:32:857,Quaker Bot Long Strafes,MG,0.489s,80,40,0.5,80,160,0.5,false
19,22:18:33:977,Quaker Bot Long Strafes,MG,0.35s,60,40,0.667,80,120,0.667,false
20,22:18:34:605,Quaker Bot Long Strafes,MG,0.276s,50,40,0.8,80,100,0.8,false
21,22:18:35:584,Quaker Bot Long Strafes,MG,0.208s,40,40,1,80,80,1,false
22,22:18:36:564,Quaker Bot Long Strafes,MG,0.208s,40,40,1,80,80,1,false
23,22:18:37:300,Quaker Bot Long Strafes,MG,0.207s,40,40,1,80,80,1,false
24,22:18:38:067,Quaker Bot Long Strafes,MG,0.207s,40,40,1,80,80,1,false
25,22:18:39:360,Quaker Bot Long Strafes,MG,0.567s,70,40,0.571,80,140,0.571,false
26,22:18:39:884,Quaker Bot Long Strafes,MG,0.206s,40,40,1,80,80,1,false
27,22:18:40:760,Quaker Bot Long Strafes,MG,0.207s,40,40,1,80,80,1,false
28,22:18:42:192,Quaker Bot Long Strafes,MG,0.278s,50,40,0.8,70,100,0.7,false
29,22:18:43:975,Quaker Bot Long Strafes,MG,1.285s,100,70,0.7,140,200,0.7,false
30,22:18:44:643,Quaker Bot Long Strafes,MG,0.346s,60,40,0.667,80,120,0.667,false
31,22:18:45:618,Quaker Bot Long Strafes,MG,0.487s,80,40,0.5,80,160,0.5,false
32,22:18:46:353,Quaker Bot Long Strafes,MG,0.207s,40,40,1,80,80,1,false
33,22:18:47:650,Quaker Bot Long Strafes,MG,0.747s,50,40,0.8,80,100,0.8,false
34,22:18:48:104,Quaker Bot Long Strafes,MG,0.001s,10,10,1,20,20,1,false
35,22:18:48:909,Quaker Bot Long Strafes,MG,0.207s,40,40,1,80,80,1,false
36,22:18:50:938,Quaker Bot Long Strafes,MG,1.514s,110,70,0.636,140,220,0.636,false
37,22:18:51:425,Quaker Bot Long Strafes,MG,0s,10,10,1,20,20,1,false
38,22:18:52:369,Quaker Bot Long Strafes,MG,0.278s,50,40,0.8,80,100,0.8,false
39,22:18:53:907,Quaker Bot Long Strafes,MG,0.758s,80,40,0.5,80,160,0.5,false
40,22:18:55:969,Quaker Bot Long Strafes,MG,1.519s,120,70,0.583,130,240,0.542,false
41,22:18:56:286,Quaker Bot Long Strafes,MG,0s,10,10,1,10,20,0.5,false
42,22:18:57:021,Quaker Bot Long Strafes,MG,0.208s,40,40,1,70,80,0.875,false
43,22:18:57:861,Quaker Bot Long Strafes,MG,0.209s,40,40,1,80,80,1,false
44,22:18:58:455,Quaker Bot Long Strafes,MG,0.28s,50,50,1,80,100,0.8,false
45,22:18:59:051,Quaker Bot Long Strafes,MG,0.277s,50,40,0.8,80,100,0.8,false
46,22:18:59:609,Quaker Bot Long Strafes,MG,0.208s,40,40,1,80,80,1,false
47,22:19:00:343,Quaker Bot Long Strafes,MG,0.277s,50,50,1,70,100,0.7,false
