Kill #,Timestamp,Bot,Weapon,TTK,Shots,Hits,Accuracy,Damage Done,Damage Possible,Efficiency,Cheated
1,20:38:42:526,Snake 25 Tiles,Shooter Pistol,0s,1,1,1,10,10,1,false
2,20:38:42:885,Snake 25 Tiles,Shooter Pistol,0s,1,1,1,10,10,1,false
3,20:38:43:223,Snake 25 Tiles,Shooter Pistol,0s,1,1,1,10,10,1,false
4,20:38:43:440,Snake 25 Tiles,Shooter Pistol,0s,1,1,1,10,10,1,false
5,20:38:43:664,Snake 25 Tiles,Shooter Pistol,0s,1,1,1,10,10,1,false
6,20:38:43:860,Snake 25 Tiles,Shooter Pistol,0s,1,1,1,10,10,1,false
7,20:38:44:082,Snake 25 Tiles,Shooter Pistol,0s,1,1,1,10,10,1,false
8,20:38:44:277,Snake 25 Tiles,Shooter Pistol,0s,1,1,1,10,10,1,false
9,20:38:44:476,Snake 25 Tiles,Shooter Pistol,0s,1,1,1,10,10,1,false
10,20:38:45:148,Snake 25 Tiles,Shooter Pistol,0s,1,1,1,10,10,1,false
11,20:38:45:363,Snake 25 Tiles,Shooter Pistol,0s,1,1,1,10,10,1,false
12,20:38:45:829,Snake 25 Tiles,Shooter Pistol,0.251s,2,1,0.5,10,20,0.5,false
13,20:38:46:035,Snake 25 Tiles,Shooter Pistol,0s,1,1,1,10,10,1,false
14,20:38:46:705,Snake 25 Tiles,Shooter Pistol,0.375s,2,1,0.5,10,20,0.5,false
15,20:38:46:905,Snake 25 Tiles,Shooter Pistol,0s,1,1,1,10,10,1,false
16,20:38:47:104,Snake 25 Tiles,Shooter Pistol,0s,1,1,1,10,10,1,false
17,20:38:47:304,Snake 25 Tiles,Shooter Pistol,0s,1,1,1,10,10,1,false
18,20:38:47:489,Snake 25 Tiles,Shooter Pistol,0s,1,1,1,10,10,1,false
19,20:38:47:694,Snake 25 Tiles,Shooter Pistol,0s,1,1,1,10,10,1,false
20,20:38:48:395,Snake 25 Tiles,Shooter Pistol,0s,1,1,1,10,10,1,false
21,20:38:48:615,Snake 25 Tiles,Shooter Pistol,0s,1,1,1,10,10,1,false
