Kill #,Timestamp,Bot,Weapon,TTK,Shots,Hits,Accuracy,Damage Done,Damage Possible,Efficiency,Cheated
1,02:22:02:675,target,pistol,0s,1,1,1,25,50,0.5,false
2,02:22:02:812,target,pistol,0s,1,1,1,25,50,0.5,false
3,02:22:02:951,target,pistol,0s,1,1,1,25,50,0.5,false
4,02:22:03:164,target,pistol,0s,1,1,1,25,50,0.5,false
5,02:22:03:343,target,pistol,0s,1,1,1,25,50,0.5,false
6,02:22:03:516,target,pistol,0s,1,1,1,25,50,0.5,false
7,02:22:03:880,target,pistol,0.179s,2,1,0.5,25,100,0.25,false
8,02:22:04:031,target,pistol,0s,1,1,1,25,50,0.5,false
9,02:22:04:375,target,pistol,0.188s,2,1,0.5,25,100,0.25,false
10,02:22:04:541,target,pistol,0.001s,1,1,1,25,50,0.5,false
11,02:22:04:692,target,pistol,0s,1,1,1,25,50,0.5,false
12,02:22:04:851,target,pistol,0s,1,1,1,25,50,0.5,false
13,02:22:05:003,target,pistol,0s,1,1,1,25,50,0.5,false
14,02:22:05:236,target,pistol,0s,1,1,1,25,50,0.5,false
15,02:22:05:391,target,pistol,0s,1,1,1,25,50,0.5,false
16,02:22:05:540,target,pistol,0s,1,1,1,25,50,0.5,false
17,02:22:05:740,target,pistol,0s,1,1,1,25,50,0.5,false
18,02:22:05:919,target,pistol,0s,1,1,1,25,50,0.5,false
19,02:22:06:185,target,pistol,0s,1,1,1,25,50,0.5,false
20,02:22:06:383,target,pistol,0s,1,1,1,25,50,0.5,false
21,02:22:06:696,target,pistol,0.2s,2,1,0.5,25,100,0.25,false
22,02:22:06:922,target,pistol,0s,1,1,1,25,50,0.5,false
23,02:22:07:141,target,pistol,0s,1,1,1,25,50,0.5,false
24,02:22:07:465,target,pistol,0.172s,2,1,0.5,25,100,0.25,false
25,02:22:07:627,target,pistol,0s,1,1,1,25,50,0.5,false
26,02:22:08:234,target,pistol,0.374s,2,1,0.5,25,100,0.25,false
27,02:22:08:440,target,pistol,0.001s,1,1,1,25,50,0.5,false
28,02:22:08:598,target,pistol,0s,1,1,1,25,50,0.5,false
