Kill #,Timestamp,Bot,Weapon,TTK,Shots,Hits,Accuracy,Damage Done,Damage Possible,Efficiency,Cheated
1,21:33:20:840,Quaker Bot Long Strafes,shotgun,0.001s,10,10,1,125,125,1,false
2,21:33:21:403,Quaker Bot Long Strafes,shotgun,0.001s,10,10,1,125,125,1,false
3,21:33:22:099,Quaker Bot Long Strafes,shotgun,0s,10,10,1,125,125,1,false
4,21:33:22:891,Quaker Bot Long Strafes,shotgun,0.001s,10,10,1,125,125,1,false
5,21:33:23:404,Quaker Bot Long Strafes,shotgun,0.001s,10,10,1,125,125,1,false
6,21:33:24:420,Quaker Bot Long Strafes,shotgun,0.481s,20,13,0.65,162.5,250,0.65,false
7,21:33:24:953,Quaker Bot Long Strafes,shotgun,0s,10,10,1,125,125,1,false
8,21:33:25:362,Quaker Bot Long Strafes,shotgun,0.001s,10,9,0.9,101,125,0.808,false
9,21:33:26:432,Quaker Bot Long Strafes,shotgun,0.427s,20,10,0.5,125,250,0.5,false
10,21:33:27:456,Quaker Bot Long Strafes,shotgun,0.575s,20,10,0.5,125,250,0.5,false
11,21:33:27:974,Quaker Bot Long Strafes,shotgun,0.001s,10,10,1,125,125,1,false
12,21:33:28:476,Quaker Bot Long Strafes,shotgun,0.001s,10,9,0.9,112.5,125,0.9,false
13,21:33:29:115,Quaker Bot Long Strafes,shotgun,0.001s,10,10,1,125,125,1,false
14,21:33:29:565,Quaker Bot Long Strafes,shotgun,0.001s,10,10,1,113.5,125,0.908,false
15,21:33:30:300,Quaker Bot Long Strafes,shotgun,0.001s,10,7,0.7,87.5,125,0.7,false
16,21:33:31:044,Quaker Bot Long Strafes,shotgun,0s,10,9,0.9,112.5,125,0.9,false
17,21:33:31:431,Quaker Bot Long Strafes,shotgun,0.001s,10,10,1,125,125,1,false
18,21:33:31:840,Quaker Bot Long Strafes,shotgun,0s,10,10,1,125,125,1,false
19,21:33:32:441,Quaker Bot Long Strafes,shotgun,0.001s,10,10,1,125,125,1,false
20,21:33:32:788,Quaker Bot Long Strafes,shotgun,0.001s,10,10,1,125,125,1,false
21,21:33:33:163,Quaker Bot Long Strafes,shotgun,0.001s,10,10,1,125,125,1,false
22,21:33:33:484,Quaker Bot Long Strafes,shotgun,0s,10,10,1,125,125,1,false
23,21:33:34:331,Quaker Bot Long Strafes,shotgun,0.001s,10,10,1,125,125,1,false
24,21:33:35:525,Quaker Bot Long Strafes,shotgun,0.618s,20,10,0.5,125,250,0.5,false
25,21:33:36:537,Quaker Bot Long Strafes,shotgun,0.446s,20,12,0.6,150,250,0.6,false
26,21:33:37:472,Quaker Bot Long Strafes,shotgun,0.001s,10,10,1,125,125,1,false
27,21:33:38:454,Quaker Bot Long Strafes,shotgun,0s,10,10,1,125,125,1,false
28,21:33:38:748,Quaker Bot Long Strafes,shotgun,0.001s,10,10,1,125,125,1,false
29,21:33:39:682,Quaker Bot Long Strafes,shotgun,0.001s,10,7,0.7,87.5,125,0.7,false
30,21:33:39:969,Quaker Bot Long Strafes,shotgun,0s,10,10,1,125,125,1,false
31,21:33:40:799,Quaker Bot Long Strafes,shotgun,0.526s,20,13,0.65,162.5,250,0.65,false
32,21:33:41:667,Quaker Bot Long Strafes,shotgun,0.001s,10,10,1,125,125,1,false
33,21:33:42:925,Quaker Bot Long Strafes,shotgun,0.888s,30,10,0.333,125,375,0.333,false
34,21:33:43:703,Quaker Bot Long Strafes,shotgun,0s,10,10,1,125,125,1,false
35,21:33:44:320,Quaker Bot Long Strafes,shotgun,0s,10,10,1,125,125,1,false
36,21:33:44:728,Quaker Bot Long Strafes,shotgun,0.001s,10,10,1,125,125,1,false
37,21:33:45:427,Quaker Bot Long Strafes,shotgun,0.001s,10,10,1,125,125,1,false
38,21:33:45:956,Quaker Bot Long Strafes,shotgun,0s,10,10,1,125,125,1,false
39,21:33:46:839,Quaker Bot Long Strafes,shotgun,0s,10,6,0.6,75,125,0.6,false
40,21:33:47:426,Quaker Bot Long Strafes,shotgun,0s,10,10,1,125,125,1,false
41,21:33:48:592,Quaker Bot Long Strafes,shotgun,0.001s,10,10,1,125,125,1,false
42,21:33:48:847,Quaker Bot Long Strafes,shotgun,0.001s,10,10,1,125,125,1,false
43,21:33:50:102,Quaker Bot Long Strafes,shotgun,0.601s,20,20,1,135,250,0.54,false
44,21:33:51:484,Quaker Bot Long Strafes,shotgun,0.587s,20,10,0.5,125,250,0.5,false
45,21:33:52:356,Quaker Bot Long Strafes,shotgun,0.001s,10,10,1,125,125,1,false
46,21:33:52:968,Quaker Bot Long Strafes,shotgun,0.001s,10,10,1,125,125,1,false
47,21:33:53:806,Quaker Bot Long Strafes,shotgun,0.001s,10,10,1,125,125,1,false
48,21:33:54:219,Quaker Bot Long Strafes,shotgun,0s,10,10,1,125,125,1,false
49,21:33:54:979,Quaker Bot Long Strafes,shotgun,0.001s,10,10,1,125,125,1,false
50,21:33:55:806,Quaker Bot Long Strafes,shotgun,0s,10,10,1,125,125,1,false
51,21:33:56:260,Quaker Bot Long Strafes,shotgun,0s,10,10,1,125,125,1,false
52,21:33:57:903,Quaker Bot Long Strafes,shotgun,1.12s,30,12,0.4,150,375,0.4,false
53,21:33:58:422,Quaker Bot Long Strafes,shotgun,0s,10,10,1,125,125,1,false
54,21:33:59:051,Quaker Bot Long Strafes,shotgun,0s,10,10,1,125,125,1,false
55,21:33:59:450,Quaker Bot Long Strafes,shotgun,0.001s,10,10,1,125,125,1,false
56,21:33:59:831,Quaker Bot Long Strafes,shotgun,0s,10,10,1,125,125,1,false
57,21:34:01:625,Quaker Bot Long Strafes,shotgun,0.978s,20,9,0.45,112.5,250,0.45,false
58,21:34:02:426,Quaker Bot Long Strafes,shotgun,0.001s,10,9,0.9,112.5,125,0.9,false
59,21:34:03:468,Quaker Bot Long Strafes,shotgun,0.511s,20,10,0.5,125,250,0.5,false
60,21:34:04:951,Quaker Bot Long Strafes,shotgun,0.572s,20,10,0.5,125,250,0.5,false
61,21:34:06:851,Quaker Bot Long Strafes,shotgun,1.213s,30,11,0.367,137.5,375,0.367,false
62,21:34:07:440,Quaker Bot Long Strafes,shotgun,0.001s,10,8,0.8,100,125,0.8,false
63,21:34:09:845,Quaker Bot Long Strafes,shotgun,1.808s,40,11,0.275,137.5,500,0.275,false
64,21:34:10:737,Quaker Bot Long Strafes,shotgun,0.001s,10,7,0.7,87.5,125,0.7,false
65,21:34:11:398,Quaker Bot Long Strafes,shotgun,0s,10,10,1,125,125,1,false
66,21:34:12:131,Quaker Bot Long Strafes,shotgun,0.355s,20,10,0.5,125,250,0.5,false
67,21:34:12:632,Quaker Bot Long Strafes,shotgun,0.001s,10,10,1,125,125,1,false
68,21:34:13:074,Quaker Bot Long Strafes,shotgun,0.001s,10,7,0.7,87.5,125,0.7,false
69,21:34:13:580,Quaker Bot Long Strafes,shotgun,0s,10,10,1,125,125,1,false
70,21:34:14:134,Quaker Bot Long Strafes,shotgun,0.001s,10,10,1,125,125,1,false
71,21:34:14:735,Quaker Bot Long Strafes,shotgun,0.001s,10,7,0.7,87.5,125,0.7,false
