Kill #,Timestamp,Bot,Weapon,TTK,Shots,Hits,Accuracy,Damage Done,Damage Possible,Efficiency,Cheated
1,01:55:10:996,Quaker Bot Long Strafes,LG,5.692s,124,50,0.403,300,744,0.403,false
2,01:55:17:626,Quaker Bot Long Strafes,LG,4.493s,96,50,0.521,300,576,0.521,false
3,01:55:24:350,Quaker Bot Long Strafes,LG,4.598s,95,50,0.526,300,570,0.526,false
4,01:55:31:124,Quaker Bot Long Strafes,LG,4.871s,100,50,0.5,300,600,0.5,false
5,01:55:37:176,Quaker Bot Long Strafes,LG,3.836s,81,50,0.617,300,486,0.617,false
6,01:55:45:220,Quaker Bot Long Strafes,LG,6.029s,120,50,0.417,300,720,0.417,false
7,01:55:51:095,Quaker Bot Long Strafes,LG,3.948s,81,50,0.617,300,486,0.617,false
8,01:55:59:624,Quaker Bot Long Strafes,LG,6.424s,127,50,0.394,300,762,0.394,false

Weapon,Shots,Hits,Damage Done,Damage Possible,,Sens Scale,Horiz Sens,Vert Sens,FOV,Hide Gun,Crosshair,Crosshair Scale,Crosshair Color,ADS Sens,ADS Zoom Scale
LG,882,440,2640.0,5292.0,

Kills:,8
Deaths:,0
Fight Time:,39.890999
Avg TTK:,4.986
Damage Done:,2640.0
Damage Taken:,0.0
Midairs:,0
Midaired:,0
Directs:,0
Directed:,0
Distance Traveled:,0.0
Score:,3951.020264
Scenario:,Cata IC Long Strafes
Hash:,9bcb93b2f0c30298e66553395dca1bca
Game Version:,2.0.0.1

Input Lag:,0
Max FPS (config):,300.0
Sens Scale:,Quake/Source
Horiz Sens:,2.02
Vert Sens:,2.02
FOV:,80.0
Hide Gun:,false
Crosshair:,plus.png
Crosshair Scale:,1.0
Crosshair Color:,FFFFFF
