Kill #,Timestamp,Bot,Weapon,TTK,Shots,Hits,Accuracy,Damage Done,Damage Possible,Efficiency,Cheated
1,01:13:00:787,Quaker Bot Long Strafes,LG,3.328s,70,50,0.714,300,420,0.714,false
2,01:13:05:842,Quaker Bot Long Strafes,LG,2.847s,60,50,0.833,300,360,0.833,false
3,01:13:13:089,Quaker Bot Long Strafes,LG,4.943s,99,50,0.505,300,594,0.505,false
4,01:13:20:853,Quaker Bot Long Strafes,LG,5.538s,113,50,0.442,300,678,0.442,false
5,01:13:27:284,Quaker Bot Long Strafes,LG,4.162s,88,50,0.568,300,528,0.568,false
6,01:13:33:139,Quaker Bot Long Strafes,LG,5.582s,81,50,0.617,300,486,0.617,false
7,01:13:40:589,Quaker Bot Long Strafes,LG,5.377s,117,50,0.427,300,702,0.427,false
8,01:13:47:411,Quaker Bot Long Strafes,LG,6.543s,100,50,0.5,300,600,0.5,false
9,01:13:53:967,Quaker Bot Long Strafes,LG,6.296s,95,50,0.526,300,570,0.526,false

Weapon,Shots,Hits,Damage Done,Damage Possible,,Sens Scale,Horiz Sens,Vert Sens,FOV,Hide Gun,Crosshair,Crosshair Scale,Crosshair Color,ADS Sens,ADS Zoom Scale
LG,838,456,2736.0,5028.0,

Kills:,9
Deaths:,0
Fight Time:,44.616001
Avg TTK:,4.957
Damage Done:,2736.0
Damage Taken:,0.0
Midairs:,0
Midaired:,0
Directs:,0
Directed:,0
Distance Traveled:,1035.056152
Score:,4466.405762
Scenario:,Cata IC Long Strafes
Hash:,9bcb93b2f0c30298e66553395dca1bca
Game Version:,1.0.8.0

Input Lag:,0
Max FPS (config):,223.0
Sens Scale:,Quake/Source
Horiz Sens:,1.89
Vert Sens:,1.89
FOV:,80.0
Hide Gun:,false
Crosshair:,plus.png
Crosshair Scale:,1.0
Crosshair Color:,FFFFFF
