Kill #,Timestamp,Bot,Weapon,TTK,Shots,Hits,Accuracy,Damage Done,Damage Possible,Efficiency,Cheated
1,15:04:16:158,Quaker Bot Long Strafes,LG,3.588s,78,50,0.641,300,468,0.641,false
2,15:04:22:722,Quaker Bot Long Strafes,LG,4.609s,93,50,0.538,300,558,0.538,false
3,15:04:29:159,Quaker Bot Long Strafes,LG,6.164s,89,50,0.562,300,534,0.562,false
4,15:04:35:958,Quaker Bot Long Strafes,LG,4.655s,96,50,0.521,300,576,0.521,false
5,15:04:42:955,Quaker Bot Long Strafes,LG,4.835s,103,50,0.485,300,618,0.485,false
6,15:04:49:365,Quaker Bot Long Strafes,LG,4.389s,93,50,0.538,300,558,0.538,false
7,15:04:55:085,Quaker Bot Long Strafes,LG,3.755s,82,50,0.61,300,492,0.61,false
8,15:05:00:925,Quaker Bot Long Strafes,LG,3.831s,83,50,0.602,300,498,0.602,false
9,15:05:07:174,Quaker Bot Long Strafes,LG,4.283s,89,50,0.562,300,534,0.562,false

Weapon,Shots,Hits,Damage Done,Damage Possible,,Sens Scale,Horiz Sens,Vert Sens,FOV,Hide Gun,Crosshair,Crosshair Scale,Crosshair Color,ADS Sens,ADS Zoom Scale
LG,862,488,2928.0,5172.0,

Kills:,9
Deaths:,0
Fight Time:,40.109001
Avg TTK:,4.457
Damage Done:,2928.0
Damage Taken:,0.0
Midairs:,0
Midaired:,0
Directs:,0
Directed:,0
Distance Traveled:,310.162323
Score:,4972.844238
Scenario:,Cata IC Long Strafes
Hash:,9bcb93b2f0c30298e66553395dca1bca
Game Version:,1.0.8.0

Input Lag:,0
Max FPS (config):,300.0
Sens Scale:,Quake/Source
Horiz Sens:,1.8
Vert Sens:,1.8
FOV:,80.0
Hide Gun:,false
Crosshair:,plus.png
Crosshair Scale:,1.0
Crosshair Color:,FFFFFF
