Kill #,Timestamp,Bot,Weapon,TTK,Shots,Hits,Accuracy,Damage Done,Damage Possible,Efficiency,Cheated
1,01:34:09:670,TileFrenzyStrafing Cube,LG,0.368s,9,9,1,54,54,1,false
2,01:34:10:320,TileFrenzyStrafing Cube,LG,0.412s,10,9,0.9,54,60,0.9,false
3,01:34:10:916,TileFrenzyStrafing Cube,LG,0.368s,9,9,1,54,54,1,false
4,01:34:11:329,TileFrenzyStrafing Cube,LG,0.368s,9,9,1,54,54,1,false
5,01:34:11:732,TileFrenzyStrafing Cube,LG,0.372s,9,9,1,54,54,1,false
6,01:34:12:693,TileFrenzyStrafing Cube,LG,0.502s,12,9,0.75,54,72,0.75,false
7,01:34:13:643,TileFrenzyStrafing Cube,LG,0.551s,13,9,0.692,54,78,0.692,false
8,01:34:14:038,TileFrenzyStrafing Cube,LG,0.368s,9,9,1,54,54,1,false
9,01:34:15:137,TileFrenzyStrafing Cube,LG,0.457s,11,10,0.909,60,66,0.909,false
10,01:34:15:688,TileFrenzyStrafing Cube,LG,0.417s,10,8,0.8,48,60,0.8,false
11,01:34:16:204,TileFrenzyStrafing Cube,LG,0.462s,11,9,0.818,54,66,0.818,false
12,01:34:17:303,TileFrenzyStrafing Cube,LG,0.502s,12,9,0.75,54,72,0.75,false
13,01:34:18:806,TileFrenzyStrafing Cube,LG,1.224s,26,17,0.654,102,156,0.654,false
14,01:34:19:577,TileFrenzyStrafing Cube,LG,0.551s,13,9,0.692,54,78,0.692,false
15,01:34:20:044,TileFrenzyStrafing Cube,LG,0.135s,4,1,0.25,6,24,0.25,false
16,01:34:21:017,TileFrenzyStrafing Cube,LG,0.367s,9,9,1,54,54,1,false
17,01:34:21:568,TileFrenzyStrafing Cube,LG,0.367s,9,9,1,54,54,1,false
18,01:34:22:182,TileFrenzyStrafing Cube,LG,0.368s,9,9,1,54,54,1,false
19,01:34:23:107,TileFrenzyStrafing Cube,LG,0.831s,19,16,0.842,96,114,0.842,false
20,01:34:23:896,TileFrenzyStrafing Cube,LG,0.502s,12,9,0.75,54,72,0.75,false
21,01:34:24:417,TileFrenzyStrafing Cube,LG,0.367s,9,9,1,54,54,1,false
22,01:34:25:000,TileFrenzyStrafing Cube,LG,0.09s,3,2,0.667,12,18,0.667,false
23,01:34:25:744,TileFrenzyStrafing Cube,LG,0.502s,12,9,0.75,54,72,0.75,false
24,01:34:26:403,TileFrenzyStrafing Cube,LG,0.503s,12,9,0.75,54,72,0.75,false
25,01:34:27:265,TileFrenzyStrafing Cube,LG,0.367s,9,9,1,54,54,1,false
26,01:34:27:727,TileFrenzyStrafing Cube,LG,0.367s,9,9,1,54,54,1,false
27,01:34:28:647,TileFrenzyStrafing Cube,LG,0.642s,15,9,0.6,54,90,0.6,false
28,01:34:29:261,TileFrenzyStrafing Cube,LG,0.367s,9,9,1,54,54,1,false
29,01:34:29:777,TileFrenzyStrafing Cube,LG,0.368s,9,9,1,54,54,1,false
30,01:34:30:912,TileFrenzyStrafing Cube,LG,0.502s,12,9,0.75,54,72,0.75,false
31,01:34:31:513,TileFrenzyStrafing Cube,LG,0.368s,9,9,1,54,54,1,false
32,01:34:32:016,TileFrenzyStrafing Cube,LG,0.368s,9,9,1,54,54,1,false
33,01:34:32:689,TileFrenzyStrafing Cube,LG,0.506s,12,9,0.75,54,72,0.75,false
34,01:34:33:855,TileFrenzyStrafing Cube,LG,0.368s,9,9,1,54,54,1,false
35,01:34:34:375,TileFrenzyStrafing Cube,LG,0.368s,9,9,1,54,54,1,false
36,01:34:35:334,TileFrenzyStrafing Cube,LG,0.456s,11,11,1,66,66,1,false
37,01:34:35:703,TileFrenzyStrafing Cube,LG,0.273s,7,7,1,42,42,1,false
38,01:34:36:541,TileFrenzyStrafing Cube,LG,0.552s,13,9,0.692,54,78,0.692,false
39,01:34:37:151,TileFrenzyStrafing Cube,LG,0.457s,11,9,0.818,54,66,0.818,false
40,01:34:38:018,TileFrenzyStrafing Cube,LG,0.413s,10,9,0.9,54,60,0.9,false
41,01:34:39:081,TileFrenzyStrafing Cube,LG,0.686s,16,9,0.562,54,96,0.562,false
42,01:34:39:610,TileFrenzyStrafing Cube,LG,0.413s,10,9,0.9,54,60,0.9,false
43,01:34:40:277,TileFrenzyStrafing Cube,LG,0.367s,9,9,1,54,54,1,false
44,01:34:40:887,TileFrenzyStrafing Cube,LG,0.412s,10,9,0.9,54,60,0.9,false
45,01:34:41:655,TileFrenzyStrafing Cube,LG,0.552s,13,9,0.692,54,78,0.692,false
46,01:34:42:332,TileFrenzyStrafing Cube,LG,0.368s,9,9,1,54,54,1,false
47,01:34:43:005,TileFrenzyStrafing Cube,LG,0.367s,9,9,1,54,54,1,false
48,01:34:43:843,TileFrenzyStrafing Cube,LG,0.596s,14,9,0.643,54,84,0.643,false
49,01:34:44:991,TileFrenzyStrafing Cube,LG,0.551s,13,9,0.692,54,78,0.692,false
50,01:34:45:611,TileFrenzyStrafing Cube,LG,0.458s,11,9,0.818,54,66,0.818,false
51,01:34:46:292,TileFrenzyStrafing Cube,LG,0.368s,9,9,1,54,54,1,false
52,01:34:47:270,TileFrenzyStrafing Cube,LG,0.367s,9,9,1,54,54,1,false
53,01:34:47:910,TileFrenzyStrafing Cube,LG,0.367s,9,9,1,54,54,1,false
54,01:34:48:373,TileFrenzyStrafing Cube,LG,0.369s,9,9,1,54,54,1,false
55,01:34:49:530,TileFrenzyStrafing Cube,LG,0.64s,15,9,0.6,54,90,0.6,false
56,01:34:51:010,TileFrenzyStrafing Cube,LG,1.39s,20,17,0.85,102,120,0.85,false
57,01:34:51:562,TileFrenzyStrafing Cube,LG,0.368s,9,9,1,54,54,1,false
58,01:34:52:158,TileFrenzyStrafing Cube,LG,0.462s,11,9,0.818,54,66,0.818,false
59,01:34:53:258,TileFrenzyStrafing Cube,LG,0.853s,11,9,0.818,54,66,0.818,false
60,01:34:53:899,TileFrenzyStrafing Cube,LG,0.502s,12,9,0.75,54,72,0.75,false
61,01:34:54:733,TileFrenzyStrafing Cube,LG,0.458s,11,9,0.818,54,66,0.818,false
62,01:34:55:285,TileFrenzyStrafing Cube,LG,0.368s,9,9,1,54,54,1,false
63,01:34:55:348,TileFrenzyStrafing Cube,LG,0.05s,2,2,1,12,12,1,false
64,01:34:56:711,TileFrenzyStrafing Cube,LG,1.103s,25,16,0.64,96,150,0.64,false
65,01:34:57:910,TileFrenzyStrafing Cube,LG,0.969s,22,17,0.773,102,132,0.773,false
66,01:34:57:927,TileFrenzyStrafing Cube,LG,0s,1,1,1,6,6,1,false
67,01:34:58:600,TileFrenzyStrafing Cube,LG,0.462s,11,9,0.818,54,66,0.818,false
68,01:34:59:196,TileFrenzyStrafing Cube,LG,0.368s,9,9,1,54,54,1,false
69,01:34:59:811,TileFrenzyStrafing Cube,LG,0.368s,9,9,1,54,54,1,false
70,01:35:00:371,TileFrenzyStrafing Cube,LG,0.39s,8,1,0.125,6,48,0.125,false
71,01:35:01:308,TileFrenzyStrafing Cube,LG,0.457s,11,9,0.818,54,66,0.818,false
72,01:35:02:475,TileFrenzyStrafing Cube,LG,1.13s,24,17,0.708,102,144,0.708,false
73,01:35:03:197,TileFrenzyStrafing Cube,LG,0.367s,9,9,1,54,54,1,false
74,01:35:03:992,TileFrenzyStrafing Cube,LG,0.551s,13,9,0.692,54,78,0.692,false
75,01:35:04:785,TileFrenzyStrafing Cube,LG,0.367s,9,9,1,54,54,1,false
76,01:35:05:440,TileFrenzyStrafing Cube,LG,0.412s,10,9,0.9,54,60,0.9,false
77,01:35:06:498,TileFrenzyStrafing Cube,LG,0.456s,11,6,0.545,36,66,0.545,false
78,01:35:07:090,TileFrenzyStrafing Cube,LG,0.184s,5,4,0.8,24,30,0.8,false
79,01:35:07:628,TileFrenzyStrafing Cube,LG,0.368s,9,9,1,54,54,1,false

Weapon,Shots,Hits,Damage Done,Damage Possible,,Sens Scale,Horiz Sens,Vert Sens,FOV,Hide Gun,Crosshair,Crosshair Scale,Crosshair Color,ADS Sens,ADS Zoom Scale
LG,871,718,4308.0,5226.0,

Kills:,79
Deaths:,0
Fight Time:,36.980999
Avg TTK:,0.468
Damage Done:,4308.0
Damage Taken:,0.0
Midairs:,0
Midaired:,0
Directs:,0
Directed:,0
Distance Traveled:,0.0
Score:,79.0
Scenario:,Tile Frenzy 180 Strafing Tracking
Hash:,7beb62ebe3ce5b7867a67af5e45ed33f
Game Version:,1.0.8.0

Input Lag:,0
Max FPS (config):,223.0
Sens Scale:,Quake/Source
Horiz Sens:,1.7675
Vert Sens:,1.7675
FOV:,80.0
Hide Gun:,false
Crosshair:,plus.png
Crosshair Scale:,1.0
Crosshair Color:,FFFFFF
