Kill #,Timestamp,Bot,Weapon,TTK,Shots,Hits,Accuracy,Damage Done,Damage Possible,Efficiency,Cheated
1,20:46:27:752,Quaker Bot Long Strafes,shotgun,0.001s,10,10,1,125,125,1,false
2,20:46:28:914,Quaker Bot Long Strafes,shotgun,0.668s,20,14,0.7,175,250,0.7,false
3,20:46:29:766,Quaker Bot Long Strafes,shotgun,0.001s,10,10,1,125,125,1,false
4,20:46:30:207,Quaker Bot Long Strafes,shotgun,0s,10,9,0.9,112.5,125,0.9,false
5,20:46:30:628,Quaker Bot Long Strafes,shotgun,0.001s,10,10,1,125,125,1,false
6,20:46:31:532,Quaker Bot Long Strafes,shotgun,0.001s,10,10,1,125,125,1,false
7,20:46:32:157,Quaker Bot Long Strafes,shotgun,0s,10,10,1,125,125,1,false
8,20:46:33:076,Quaker Bot Long Strafes,shotgun,0s,10,10,1,125,125,1,false
9,20:46:33:835,Quaker Bot Long Strafes,shotgun,0.001s,10,8,0.8,100,125,0.8,false
10,20:46:34:953,Quaker Bot Long Strafes,shotgun,0.628s,20,10,0.5,125,250,0.5,false
11,20:46:35:726,Quaker Bot Long Strafes,shotgun,0.001s,10,10,1,125,125,1,false
12,20:46:36:222,Quaker Bot Long Strafes,shotgun,0s,10,10,1,125,125,1,false
13,20:46:36:769,Quaker Bot Long Strafes,shotgun,0.001s,10,8,0.8,100,125,0.8,false
14,20:46:37:572,Quaker Bot Long Strafes,shotgun,0s,10,10,1,125,125,1,false
15,20:46:37:976,Quaker Bot Long Strafes,shotgun,0.001s,10,10,1,125,125,1,false
16,20:46:38:864,Quaker Bot Long Strafes,shotgun,0.001s,10,9,0.9,112.5,125,0.9,false
17,20:46:39:635,Quaker Bot Long Strafes,shotgun,0s,10,10,1,125,125,1,false
18,20:46:40:106,Quaker Bot Long Strafes,shotgun,0s,10,10,1,125,125,1,false
19,20:46:40:696,Quaker Bot Long Strafes,shotgun,0.001s,10,10,1,125,125,1,false
20,20:46:41:169,Quaker Bot Long Strafes,shotgun,0.001s,10,10,1,125,125,1,false
21,20:46:42:209,Quaker Bot Long Strafes,shotgun,0s,10,10,1,125,125,1,false
22,20:46:43:068,Quaker Bot Long Strafes,shotgun,0.001s,10,10,1,125,125,1,false
23,20:46:44:057,Quaker Bot Long Strafes,shotgun,0s,10,10,1,125,125,1,false
24,20:46:44:546,Quaker Bot Long Strafes,shotgun,0s,10,10,1,125,125,1,false
25,20:46:44:895,Quaker Bot Long Strafes,shotgun,0s,10,9,0.9,112.5,125,0.9,false
26,20:46:45:696,Quaker Bot Long Strafes,shotgun,0s,10,9,0.9,112.5,125,0.9,false
27,20:46:46:377,Quaker Bot Long Strafes,shotgun,0.001s,10,10,1,125,125,1,false
28,20:46:47:642,Quaker Bot Long Strafes,shotgun,0.001s,10,10,1,125,125,1,false
29,20:46:48:506,Quaker Bot Long Strafes,shotgun,0s,10,10,1,125,125,1,false
30,20:46:49:519,Quaker Bot Long Strafes,shotgun,0.001s,10,8,0.8,100,125,0.8,false
31,20:46:50:580,Quaker Bot Long Strafes,shotgun,0.001s,10,7,0.7,87.5,125,0.7,false
32,20:46:51:064,Quaker Bot Long Strafes,shotgun,0.001s,10,10,1,125,125,1,false
33,20:46:52:100,Quaker Bot Long Strafes,shotgun,0.001s,10,9,0.9,112.5,125,0.9,false
34,20:46:52:956,Quaker Bot Long Strafes,shotgun,0.001s,10,10,1,125,125,1,false
35,20:46:53:826,Quaker Bot Long Strafes,shotgun,0s,10,10,1,125,125,1,false
36,20:46:54:263,Quaker Bot Long Strafes,shotgun,0.001s,10,9,0.9,112.5,125,0.9,false
37,20:46:55:242,Quaker Bot Long Strafes,shotgun,0.42s,20,10,0.5,125,250,0.5,false
38,20:46:56:278,Quaker Bot Long Strafes,shotgun,0.001s,10,7,0.7,87.5,125,0.7,false
39,20:46:56:749,Quaker Bot Long Strafes,shotgun,0s,10,10,1,125,125,1,false
40,20:46:57:427,Quaker Bot Long Strafes,shotgun,0.001s,10,10,1,125,125,1,false
41,20:46:58:270,Quaker Bot Long Strafes,shotgun,0.001s,10,9,0.9,112.5,125,0.9,false
42,20:46:58:797,Quaker Bot Long Strafes,shotgun,0.001s,10,10,1,125,125,1,false
43,20:46:59:548,Quaker Bot Long Strafes,shotgun,0s,10,10,1,125,125,1,false
44,20:47:00:517,Quaker Bot Long Strafes,shotgun,0.425s,20,10,0.5,125,250,0.5,false
45,20:47:00:979,Quaker Bot Long Strafes,shotgun,0.001s,10,10,1,125,125,1,false
46,20:47:01:847,Quaker Bot Long Strafes,shotgun,0.001s,10,10,1,125,125,1,false
47,20:47:02:556,Quaker Bot Long Strafes,shotgun,0.001s,10,10,1,125,125,1,false
48,20:47:03:309,Quaker Bot Long Strafes,shotgun,0.001s,10,10,1,125,125,1,false
49,20:47:03:791,Quaker Bot Long Strafes,shotgun,0.001s,10,10,1,125,125,1,false
50,20:47:04:310,Quaker Bot Long Strafes,shotgun,0.001s,10,10,1,125,125,1,false
51,20:47:05:621,Quaker Bot Long Strafes,shotgun,0.644s,20,12,0.6,150,250,0.6,false
52,20:47:06:836,Quaker Bot Long Strafes,shotgun,0.588s,20,19,0.95,180,250,0.72,false
53,20:47:07:457,Quaker Bot Long Strafes,shotgun,0.001s,10,10,1,125,125,1,false
54,20:47:07:976,Quaker Bot Long Strafes,shotgun,0.001s,10,10,1,79,125,0.632,false
55,20:47:08:779,Quaker Bot Long Strafes,shotgun,0s,10,10,1,125,125,1,false
56,20:47:09:493,Quaker Bot Long Strafes,shotgun,0.001s,10,10,1,125,125,1,false
57,20:47:10:507,Quaker Bot Long Strafes,shotgun,0.444s,20,15,0.75,187.5,250,0.75,false
58,20:47:11:095,Quaker Bot Long Strafes,shotgun,0s,10,10,1,125,125,1,false
59,20:47:11:650,Quaker Bot Long Strafes,shotgun,0s,10,10,1,125,125,1,false
60,20:47:12:120,Quaker Bot Long Strafes,shotgun,0s,10,9,0.9,112.5,125,0.9,false
61,20:47:12:598,Quaker Bot Long Strafes,shotgun,0.001s,10,10,1,125,125,1,false
62,20:47:13:061,Quaker Bot Long Strafes,shotgun,0.001s,10,10,1,125,125,1,false
63,20:47:14:140,Quaker Bot Long Strafes,shotgun,0s,10,8,0.8,100,125,0.8,false
64,20:47:15:337,Quaker Bot Long Strafes,shotgun,0.411s,20,9,0.45,112.5,250,0.45,false
65,20:47:15:739,Quaker Bot Long Strafes,shotgun,0s,10,9,0.9,112.5,125,0.9,false
66,20:47:16:374,Quaker Bot Long Strafes,shotgun,0.001s,10,10,1,125,125,1,false
67,20:47:17:298,Quaker Bot Long Strafes,shotgun,0.001s,10,10,1,125,125,1,false
68,20:47:18:778,Quaker Bot Long Strafes,shotgun,0.559s,20,10,0.5,125,250,0.5,false
69,20:47:19:338,Quaker Bot Long Strafes,shotgun,0.001s,10,10,1,125,125,1,false
70,20:47:19:816,Quaker Bot Long Strafes,shotgun,0.001s,10,10,1,125,125,1,false
71,20:47:20:614,Quaker Bot Long Strafes,shotgun,0s,10,10,1,102,125,0.816,false
72,20:47:21:052,Quaker Bot Long Strafes,shotgun,0.001s,10,10,1,125,125,1,false
73,20:47:22:026,Quaker Bot Long Strafes,shotgun,0.358s,20,9,0.45,112.5,250,0.45,false
74,20:47:22:919,Quaker Bot Long Strafes,shotgun,0.001s,10,8,0.8,100,125,0.8,false
75,20:47:23:366,Quaker Bot Long Strafes,shotgun,0.001s,10,6,0.6,75,125,0.6,false
76,20:47:24:238,Quaker Bot Long Strafes,shotgun,0.001s,10,9,0.9,101,125,0.808,false
77,20:47:24:649,Quaker Bot Long Strafes,shotgun,0.001s,10,10,1,125,125,1,false
78,20:47:25:075,Quaker Bot Long Strafes,shotgun,0s,10,10,1,125,125,1,false
79,20:47:26:438,Quaker Bot Long Strafes,shotgun,0.614s,20,12,0.6,150,250,0.6,false

Weapon,Shots,Hits,Damage Done,Damage Possible,,Sens Scale,Horiz Sens,Vert Sens,FOV,Hide Gun,Crosshair,Crosshair Scale,Crosshair Color,ADS Sens,ADS Zoom Scale
shotgun,900,780,9612.0,11250.0,

Kills:,79
Deaths:,0
Fight Time:,5.805
