Kill #,Timestamp,Bot,Weapon,TTK,Shots,Hits,Accuracy,Damage Done,Damage Possible,Efficiency,Cheated
1,13:08:17:886,Quaker Bot Long Strafes,LG,3.884s,84,50,0.595,300,504,0.595,false
2,13:08:23:933,Quaker Bot Long Strafes,LG,4.007s,82,50,0.61,300,492,0.61,false
3,13:08:30:609,Quaker Bot Long Strafes,LG,4.676s,96,50,0.521,300,576,0.521,false
4,13:08:36:517,Quaker Bot Long Strafes,LG,3.887s,79,50,0.633,300,474,0.633,false
5,13:08:44:101,Quaker Bot Long Strafes,LG,5.523s,100,50,0.5,300,600,0.5,false
6,13:08:50:077,Quaker Bot Long Strafes,LG,3.955s,82,50,0.61,300,492,0.61,false
7,13:08:55:913,Quaker Bot Long Strafes,LG,3.795s,76,50,0.658,300,456,0.658,false
8,13:09:02:347,Quaker Bot Long Strafes,LG,4.141s,86,50,0.581,300,516,0.581,false
9,13:09:08:952,Quaker Bot Long Strafes,LG,6.342s,95,50,0.526,300,570,0.526,false

Weapon,Shots,Hits,Damage Done,Damage Possible,,Sens Scale,Horiz Sens,Vert Sens,FOV,Hide Gun,Crosshair,Crosshair Scale,Crosshair Color,ADS Sens,ADS Zoom Scale
LG,821,473,2838.0,4926.0,

Kills:,9
Deaths:,0
Fight Time:,40.209999
Avg TTK:,4.468
Damage Done:,2838.0
Damage Taken:,0.0
Midairs:,0
Midaired:,0
Directs:,0
Directed:,0
Distance Traveled:,491.681763
Score:,4905.142578
Scenario:,Cata IC Long Strafes
Hash:,9bcb93b2f0c30298e66553395dca1bca
Game Version:,2.0.0.2

Input Lag:,0
Max FPS (config):,300.0
Sens Scale:,Quake/Source
Horiz Sens:,1.92
Vert Sens:,1.92
FOV:,80.0
Hide Gun:,false
Crosshair:,plus.png
Crosshair Scale:,1.0
Crosshair Color:,FFFFFF
