Kill #,Timestamp,Bot,Weapon,TTK,Shots,Hits,Accuracy,Damage Done,Damage Possible,Efficiency,Cheated
1,18:01:59:665,Quaker Bot Long Strafes,LG,5.195s,114,50,0.439,300,684,0.439,false
2,18:02:05:875,Quaker Bot Long Strafes,LG,4.185s,92,50,0.543,300,552,0.543,false
3,18:02:12:309,Quaker Bot Long Strafes,LG,6.159s,95,50,0.526,300,570,0.526,false
4,18:02:19:470,Quaker Bot Long Strafes,LG,5.124s,109,50,0.459,300,654,0.459,false
5,18:02:25:877,Quaker Bot Long Strafes,LG,4.322s,95,50,0.526,300,570,0.526,false
6,18:02:33:297,Quaker Bot Long Strafes,LG,7.17s,124,50,0.403,300,744,0.403,false
7,18:02:40:163,Quaker Bot Long Strafes,LG,4.826s,106,50,0.472,300,636,0.472,false
8,18:02:47:242,Quaker Bot Long Strafes,LG,5.013s,110,50,0.455,300,660,0.455,false

Weapon,Shots,Hits,Damage Done,Damage Possible,,Sens Scale,Horiz Sens,Vert Sens,FOV,Hide Gun,Crosshair,Crosshair Scale,Crosshair Color,ADS Sens,ADS Zoom Scale
LG,936,442,2652.0,5616.0,

Kills:,8
Deaths:,0
Fight Time:,41.993999
Avg TTK:,5.249
Damage Done:,2652.0
Damage Taken:,0.0
Midairs:,0
Midaired:,0
Directs:,0
Directed:,0
Distance Traveled:,0.0
Score:,3757.0
Scenario:,Cata IC Long Strafes
Hash:,9bcb93b2f0c30298e66553395dca1bca
Game Version:,1.0.8.0

Input Lag:,0
Max FPS (config):,240.0
Sens Scale:,Quake/Source
Horiz Sens:,2.252
Vert Sens:,2.252
FOV:,80.0
Hide Gun:,false
Crosshair:,plus.png
Crosshair Scale:,1.0
Crosshair Color:,FFFFFF
