Kill #,Timestamp,Bot,Weapon,TTK,Shots,Hits,Accuracy,Damage Done,Damage Possible,Efficiency,Cheated
1,16:58:09:756,Quaker Bot Long Strafes,LG,4.908s,101,50,0.495,300,606,0.495,false
2,16:58:15:966,Quaker Bot Long Strafes,LG,4.097s,86,50,0.581,300,516,0.581,false
3,16:58:23:699,Quaker Bot Long Strafes,LG,5.676s,118,50,0.424,300,708,0.424,false
4,16:58:30:093,Quaker Bot Long Strafes,LG,4.247s,91,50,0.549,300,546,0.549,false
5,16:58:37:272,Quaker Bot Long Strafes,LG,5.007s,108,50,0.463,300,648,0.463,false
6,16:58:44:802,Quaker Bot Long Strafes,LG,5.315s,113,50,0.442,300,678,0.442,false
7,16:58:50:539,Quaker Bot Long Strafes,LG,3.824s,82,50,0.61,300,492,0.61,false
8,16:58:56:167,Quaker Bot Long Strafes,LG,3.631s,80,50,0.625,300,480,0.625,false
9,16:59:02:973,Quaker Bot Long Strafes,LG,4.837s,102,50,0.49,300,612,0.49,false

Weapon,Shots,Hits,Damage Done,Damage Possible,,Sens Scale,Horiz Sens,Vert Sens,FOV,Hide Gun,Crosshair,Crosshair Scale,Crosshair Color,ADS Sens,ADS Zoom Scale
LG,881,450,2700.0,5286.0,

Kills:,9
Deaths:,0
Fight Time:,41.542
Avg TTK:,4.616
Damage Done:,2700.0
Damage Taken:,0.0
Midairs:,0
Midaired:,0
Directs:,0
Directed:,0
Distance Traveled:,0.0
Score:,4137.34375
Scenario:,Cata IC Long Strafes
Hash:,9bcb93b2f0c30298e66553395dca1bca
Game Version:,1.0.8.0

Input Lag:,0
Max FPS (config):,240.0
Sens Scale:,Quake/Source
Horiz Sens:,2.252
Vert Sens:,2.252
FOV:,80.0
Hide Gun:,false
Crosshair:,plus.png
Crosshair Scale:,1.0
Crosshair Color:,FFFFFF
