Kill #,Timestamp,Bot,Weapon,TTK,Shots,Hits,Accuracy,Damage Done,Damage Possible,Efficiency,Cheated
1,01:14:39:363,Quaker Bot Long Strafes,LG,3.457s,71,50,0.704,300,426,0.704,false
2,01:14:46:505,Quaker Bot Long Strafes,LG,5.013s,100,50,0.5,300,600,0.5,false
3,01:14:52:781,Quaker Bot Long Strafes,LG,4.299s,93,50,0.538,300,558,0.538,false
4,01:14:59:420,Quaker Bot Long Strafes,LG,4.513s,85,50,0.588,300,510,0.588,false
5,01:15:05:400,Quaker Bot Long Strafes,LG,3.922s,80,50,0.625,300,480,0.625,false
6,01:15:12:707,Quaker Bot Long Strafes,LG,5.526s,110,50,0.455,300,660,0.455,false
7,01:15:19:407,Quaker Bot Long Strafes,LG,4.288s,88,50,0.568,300,528,0.568,false
8,01:15:27:763,Quaker Bot Long Strafes,LG,6.472s,130,50,0.385,300,780,0.385,false

Weapon,Shots,Hits,Damage Done,Damage Possible,,Sens Scale,Horiz Sens,Vert Sens,FOV,Hide Gun,Crosshair,Crosshair Scale,Crosshair Color,ADS Sens,ADS Zoom Scale
LG,859,440,2640.0,5154.0,

Kills:,8
Deaths:,0
Fight Time:,37.490002
Avg TTK:,4.686
Damage Done:,2640.0
Damage Taken:,0.0
Midairs:,0
Midaired:,0
Directs:,0
Directed:,0
Distance Traveled:,0.0
Score:,4056.810547
Scenario:,Cata IC Long Strafes
Hash:,9bcb93b2f0c30298e66553395dca1bca
Game Version:,1.0.8.0

Input Lag:,0
Max FPS (config):,240.0
Sens Scale:,Quake/Source
Horiz Sens:,2.252
Vert Sens:,2.252
FOV:,80.0
Hide Gun:,false
Crosshair:,plus.png
Crosshair Scale:,1.0
Crosshair Color:,FFFFFF
