Kill #,Timestamp,Bot,Weapon,TTK,Shots,Hits,Accuracy,Damage Done,Damage Possible,Efficiency,Cheated
1,21:18:00:004,target,BB Gun,0s,1,1,1,1,1,1,false
2,21:18:00:587,target,BB Gun,0.391s,2,1,0.5,1,2,0.5,false
3,21:18:00:760,target,BB Gun,0.001s,1,1,1,1,1,1,false
4,21:18:00:901,target,BB Gun,0s,1,1,1,1,1,1,false
5,21:18:01:068,target,BB Gun,0s,1,1,1,1,1,1,false
6,21:18:01:391,target,BB Gun,0s,1,1,1,1,1,1,false
7,21:18:01:672,target,BB Gun,0s,1,1,1,1,1,1,false
8,21:18:01:886,target,BB Gun,0s,1,1,1,1,1,1,false
9,21:18:02:100,target,BB Gun,0s,1,1,1,1,1,1,false
10,21:18:02:307,target,BB Gun,0s,1,1,1,1,1,1,false
11,21:18:02:487,target,BB Gun,0s,1,1,1,1,1,1,false
12,21:18:02:829,target,BB Gun,0s,1,1,1,1,1,1,false
13,21:18:03:000,target,BB Gun,0s,1,1,1,1,1,1,false
14,21:18:03:155,target,BB Gun,0s,1,1,1,1,1,1,false
15,21:18:03:428,target,BB Gun,0s,1,1,1,1,1,1,false
16,21:18:03:655,target,BB Gun,0s,1,1,1,1,1,1,false
17,21:18:03:871,target,BB Gun,0s,1,1,1,1,1,1,false
18,21:18:04:089,target,BB Gun,0s,1,1,1,1,1,1,false
19,21:18:04:625,target,BB Gun,0.234s,2,1,0.5,1,2,0.5,false
20,21:18:04:797,target,BB Gun,0s,1,1,1,1,1,1,false
21,21:18:05:104,target,BB Gun,0s,1,1,1,1,1,1,false
22,21:18:05:290,target,BB Gun,0s,1,1,1,1,1,1,false
23,21:18:05:476,target,BB Gun,0s,1,1,1,1,1,1,false
24,21:18:06:555,target,BB Gun,0.901s,4,1,0.25,1,4,0.25,false
25,21:18:06:741,target,BB Gun,0s,1,1,1,1,1,1,false
26,21:18:06:984,target,BB Gun,0s,1,1,1,1,1,1,false
27,21:18:07:669,target,BB Gun,0.264s,2,1,0.5,1,2,0.5,false
28,21:18:07:848,target,BB Gun,0s,1,1,1,1,1,1,false
29,21:18:08:107,target,BB Gun,0s,1,1,1,1,1,1,false
30,21:18:08:374,target,BB Gun,0s,1,1,1,1,1,1,false
31,21:18:08:933,target,BB Gun,0.335s,2,1,0.5,1,2,0.5,false
32,21:18:09:112,target,BB Gun,0s,1,1,1,1,1,1,false
33,21:18:09:428,target,BB Gun,0s,1,1,1,1,1,1,false
34,21:18:09:601,target,BB Gun,0s,1,1,1,1,1,1,false
35,21:18:09:793,target,BB Gun,0s,1,1,1,1,1,1,false
36,21:18:10:425,target,BB Gun,0.42s,2,1,0.5,1,2,0.5,false
37,21:18:10:591,target,BB Gun,0.001s,1,1,1,1,1,1,false
