Kill #,Timestamp,Bot,Weapon,TTK,Shots,Hits,Accuracy,Damage Done,Damage Possible,Efficiency,Cheated
1,14:44:37:384,Quaker Bot Long Strafes,LG,0.768s,29,26,0.897,130,145,0.897,false
2,14:44:38:121,Quaker Bot Long Strafes,LG,0.126s,14,14,1,70,70,1,false
3,14:44:39:189,Quaker Bot Long Strafes,LG,0.187s,20,20,1,100,100,1,false
4,14:44:39:810,Quaker Bot Long Strafes,LG,0.276s,29,20,0.69,100,145,0.69,false
5,14:44:40:785,Quaker Bot Long Strafes,LG,0.196s,21,20,0.952,100,105,0.952,false
6,14:44:41:398,Quaker Bot Long Strafes,LG,0.277s,29,20,0.69,100,145,0.69,false
7,14:44:42:239,Quaker Bot Long Strafes,LG,0.297s,31,20,0.645,100,155,0.645,false
8,14:44:43:054,Quaker Bot Long Strafes,LG,0.188s,20,20,1,100,100,1,false
9,14:44:43:601,Quaker Bot Long Strafes,LG,0.187s,20,20,1,100,100,1,false
10,14:44:44:438,Quaker Bot Long Strafes,LG,0.186s,20,20,1,100,100,1,false
11,14:44:45:222,Quaker Bot Long Strafes,LG,0.186s,20,20,1,100,100,1,false
12,14:44:46:133,Quaker Bot Long Strafes,LG,0.277s,29,20,0.69,100,145,0.69,false
13,14:44:47:987,Quaker Bot Long Strafes,LG,1.278s,84,37,0.44,185,420,0.44,false
14,14:44:48:690,Quaker Bot Long Strafes,LG,0.217s,23,20,0.87,100,115,0.87,false
15,14:44:49:646,Quaker Bot Long Strafes,LG,0.187s,20,20,1,100,100,1,false
16,14:44:50:207,Quaker Bot Long Strafes,LG,0.187s,20,20,1,100,100,1,false
17,14:44:50:701,Quaker Bot Long Strafes,LG,0.018s,3,3,1,15,15,1,false
18,14:44:51:772,Quaker Bot Long Strafes,LG,0.186s,20,20,1,100,100,1,false
19,14:44:52:528,Quaker Bot Long Strafes,LG,0.187s,20,20,1,100,100,1,false
20,14:44:53:076,Quaker Bot Long Strafes,LG,0.188s,20,20,1,100,100,1,false
21,14:44:53:786,Quaker Bot Long Strafes,LG,0.185s,20,20,1,100,100,1,false
22,14:44:54:550,Quaker Bot Long Strafes,LG,0.186s,20,20,1,100,100,1,false
23,14:44:55:198,Quaker Bot Long Strafes,LG,0.187s,20,20,1,100,100,1,false
24,14:44:56:146,Quaker Bot Long Strafes,LG,0.257s,27,20,0.741,100,135,0.741,false
25,14:44:56:886,Quaker Bot Long Strafes,LG,0.186s,20,20,1,100,100,1,false
26,14:44:57:721,Quaker Bot Long Strafes,LG,0.257s,27,20,0.741,100,135,0.741,false
27,14:44:58:505,Quaker Bot Long Strafes,LG,0.187s,20,20,1,100,100,1,false
28,14:44:59:224,Quaker Bot Long Strafes,LG,0.189s,20,20,1,100,100,1,false
29,14:44:59:994,Quaker Bot Long Strafes,LG,0.187s,20,20,1,100,100,1,false
30,14:45:00:758,Quaker Bot Long Strafes,LG,0.226s,24,20,0.833,100,120,0.833,false
31,14:45:01:525,Quaker Bot Long Strafes,LG,0.238s,25,20,0.8,100,125,0.8,false
32,14:45:02:398,Quaker Bot Long Strafes,LG,0.185s,20,20,1,100,100,1,false
33,14:45:04:977,Quaker Bot Long Strafes,LG,1.288s,103,20,0.194,100,515,0.194,false
34,14:45:05:925,Quaker Bot Long Strafes,LG,0.426s,44,20,0.455,100,220,0.455,false
35,14:45:06:709,Quaker Bot Long Strafes,LG,0.217s,23,20,0.87,100,115,0.87,false
36,14:45:07:477,Quaker Bot Long Strafes,LG,0.397s,41,20,0.488,100,205,0.488,false
37,14:45:08:361,Quaker Bot Long Strafes,LG,0.257s,27,20,0.741,100,135,0.741,false
38,14:45:09:472,Quaker Bot Long Strafes,LG,0.186s,20,20,1,100,100,1,false
39,14:45:10:376,Quaker Bot Long Strafes,LG,0.207s,22,20,0.909,100,110,0.909,false
40,14:45:11:080,Quaker Bot Long Strafes,LG,0.186s,20,20,1,100,100,1,false
41,14:45:11:617,Quaker Bot Long Strafes,LG,0.187s,20,20,1,100,100,1,false
42,14:45:12:413,Quaker Bot Long Strafes,LG,0.266s,28,20,0.714,100,140,0.714,false
43,14:45:13:143,Quaker Bot Long Strafes,LG,0.307s,32,20,0.625,100,160,0.625,false
44,14:45:13:820,Quaker Bot Long Strafes,LG,0.186s,20,20,1,100,100,1,false
45,14:45:15:846,Quaker Bot Long Strafes,LG,1.132s,67,39,0.582,195,335,0.582,false
