Kill #,Timestamp,Bot,Weapon,TTK,Shots,Hits,Accuracy,Damage Done,Damage Possible,Efficiency,Cheated
1,20:31:01:882,Quaker Bot Long Strafes,Alcove_Tracking_Weapon,0.385s,219,219,1,200,200,1,false
2,20:31:02:839,Quaker Bot Long Strafes,Alcove_Tracking_Weapon,0.448s,252,222,0.881,203,230,0.883,false
3,20:31:03:768,Quaker Bot Long Strafes,Alcove_Tracking_Weapon,0.618s,351,221,0.63,203,320,0.634,false
4,20:31:04:370,Quaker Bot Long Strafes,Alcove_Tracking_Weapon,0.499s,285,224,0.786,203,260,0.781,false
5,20:31:05:297,Quaker Bot Long Strafes,Alcove_Tracking_Weapon,0.68s,384,221,0.576,204,350,0.583,false
6,20:31:06:288,Quaker Bot Long Strafes,Alcove_Tracking_Weapon,0.942s,527,221,0.419,202,480,0.421,false
7,20:31:07:361,Quaker Bot Long Strafes,Alcove_Tracking_Weapon,0.827s,362,243,0.671,223,330,0.676,false
8,20:31:08:221,Quaker Bot Long Strafes,Alcove_Tracking_Weapon,0.661s,373,196,0.525,180,340,0.529,false
9,20:31:09:484,Quaker Bot Long Strafes,Alcove_Tracking_Weapon,0.61s,351,222,0.632,204,320,0.637,false
10,20:31:10:268,Quaker Bot Long Strafes,Alcove_Tracking_Weapon,0.391s,230,223,0.97,203,210,0.967,false
11,20:31:11:414,Quaker Bot Long Strafes,Alcove_Tracking_Weapon,0.629s,362,223,0.616,205,330,0.621,false
12,20:31:12:091,Quaker Bot Long Strafes,Alcove_Tracking_Weapon,0.559s,309,218,0.706,202,281,0.719,false
13,20:31:13:878,Quaker Bot Long Strafes,Alcove_Tracking_Weapon,1.257s,703,223,0.317,206,640,0.322,false
14,20:31:14:861,Quaker Bot Long Strafes,Alcove_Tracking_Weapon,0.622s,351,229,0.652,209,320,0.653,false
15,20:31:16:368,Quaker Bot Long Strafes,Alcove_Tracking_Weapon,0.997s,560,220,0.393,200,510,0.392,false
16,20:31:17:235,Quaker Bot Long Strafes,Alcove_Tracking_Weapon,0.62s,351,221,0.63,202,320,0.631,false
17,20:31:18:146,Quaker Bot Long Strafes,Alcove_Tracking_Weapon,0.719s,406,224,0.552,205,370,0.554,false
18,20:31:19:517,Quaker Bot Long Strafes,Alcove_Tracking_Weapon,0.915s,516,220,0.426,203,470,0.432,false
19,20:31:20:480,Quaker Bot Long Strafes,Alcove_Tracking_Weapon,0.715s,406,221,0.544,201,370,0.543,false
20,20:31:21:559,Quaker Bot Long Strafes,Alcove_Tracking_Weapon,0.807s,241,219,0.909,200,220,0.909,false
21,20:31:22:656,Quaker Bot Long Strafes,Alcove_Tracking_Weapon,0.833s,285,221,0.775,201,260,0.773,false
22,20:31:23:768,Quaker Bot Long Strafes,Alcove_Tracking_Weapon,0.86s,483,219,0.453,205,440,0.466,false
23,20:31:24:810,Quaker Bot Long Strafes,Alcove_Tracking_Weapon,0.833s,296,227,0.767,207,270,0.767,false
24,20:31:25:918,Quaker Bot Long Strafes,Alcove_Tracking_Weapon,0.845s,472,221,0.468,203,430,0.472,false
25,20:31:26:933,Quaker Bot Long Strafes,Alcove_Tracking_Weapon,0.463s,263,223,0.848,202,240,0.842,false
26,20:31:27:989,Quaker Bot Long Strafes,Alcove_Tracking_Weapon,0.445s,252,225,0.893,203,230,0.883,false
27,20:31:28:664,Quaker Bot Long Strafes,Alcove_Tracking_Weapon,0.466s,263,225,0.856,206,240,0.858,false
28,20:31:29:716,Quaker Bot Long Strafes,Alcove_Tracking_Weapon,0.376s,219,218,0.995,200,200,1,false
29,20:31:30:221,Quaker Bot Long Strafes,Alcove_Tracking_Weapon,0.414s,237,221,0.932,202,216,0.935,false
30,20:31:31:566,Quaker Bot Long Strafes,Alcove_Tracking_Weapon,0.548s,318,219,0.689,201,290,0.693,false
31,20:31:33:198,Quaker Bot Long Strafes,Alcove_Tracking_Weapon,1.1s,439,222,0.506,202,400,0.505,false
32,20:31:34:748,Quaker Bot Long Strafes,Alcove_Tracking_Weapon,1.076s,604,233,0.386,215,550,0.391,false
33,20:31:35:393,Quaker Bot Long Strafes,Alcove_Tracking_Weapon,0.399s,230,210,0.913,194,210,0.924,false
34,20:31:36:607,Quaker Bot Long Strafes,Alcove_Tracking_Weapon,0.982s,494,227,0.46,209,450,0.464,false
35,20:31:37:518,Quaker Bot Long Strafes,Alcove_Tracking_Weapon,0.436s,252,227,0.901,207,230,0.9,false
36,20:31:38:844,Quaker Bot Long Strafes,Alcove_Tracking_Weapon,0.602s,340,218,0.641,200,310,0.645,false
37,20:31:40:427,Quaker Bot Long Strafes,Alcove_Tracking_Weapon,1.357s,560,225,0.402,206,510,0.404,false
38,20:31:41:850,Quaker Bot Long Strafes,Alcove_Tracking_Weapon,1.049s,582,229,0.393,209,530,0.394,false
39,20:31:42:612,Quaker Bot Long Strafes,Alcove_Tracking_Weapon,0.553s,296,219,0.74,200,270,0.741,false
40,20:31:43:612,Quaker Bot Long Strafes,Alcove_Tracking_Weapon,0.588s,340,222,0.653,204,310,0.658,false
41,20:31:44:694,Quaker Bot Long Strafes,Alcove_Tracking_Weapon,0.69s,395,218,0.552,201,360,0.558,false
42,20:31:45:612,Quaker Bot Long Strafes,Alcove_Tracking_Weapon,0.526s,307,228,0.743,209,280,0.746,false
43,20:31:48:353,Quaker Bot Long Strafes,Alcove_Tracking_Weapon,2.27s,813,446,0.549,406,740,0.549,false
44,20:31:49:352,Quaker Bot Long Strafes,Alcove_Tracking_Weapon,0.739s,417,220,0.528,201,380,0.529,false
45,20:31:50:526,Quaker Bot Long Strafes,Alcove_Tracking_Weapon,1.143s,637,228,0.358,211,580,0.364,false
46,20:31:51:573,Quaker Bot Long Strafes,Alcove_Tracking_Weapon,0.797s,446,178,0.399,165,406,0.406,false
47,20:31:52:315,Quaker Bot Long Strafes,Alcove_Tracking_Weapon,0.492s,252,36,0.143,34,230,0.148,false
48,20:31:53:558,Quaker Bot Long Strafes,Alcove_Tracking_Weapon,0.667s,384,213,0.555,200,350,0.571,false
49,20:31:55:352,Quaker Bot Long Strafes,Alcove_Tracking_Weapon,1.535s,659,435,0.66,400,600,0.667,false
50,20:31:55:712,Quaker Bot Long Strafes,Alcove_Tracking_Weapon,0.1s,65,7,0.108,7,60,0.117,false
51,20:31:56:658,Quaker Bot Long Strafes,Alcove_Tracking_Weapon,0.738s,417,225,0.54,207,380,0.545,false
52,20:31:57:868,Quaker Bot Long Strafes,Alcove_Tracking_Weapon,0.733s,417,218,0.523,201,380,0.529,false
53,20:31:58:800,Quaker Bot Long Strafes,Alcove_Tracking_Weapon,0.626s,362,228,0.63,209,330,0.633,false
54,20:32:00:059,Quaker Bot Long Strafes,Alcove_Tracking_Weapon,0.543s,307,226,0.736,208,280,0.743,false

Weapon,Shots,Hits,Damage Done,Damage Possible,,Sens Scale,Horiz Sens,Vert Sens,FOV,Hide Gun,Crosshair,Crosshair Scale,Crosshair Color,ADS Sens,ADS Zoom Scale
Alcove_Tracking_Weapon,20785,11987,10993.0,18943.0,
Alcove Tracking Effect Helper,0,0,0.0,0.0,

Kills:,54
Deaths:,0
Fight Time:,39.724998
Avg TTK:,0.736
Damage Done:,10993.0
Damage Taken:,0.0
Midairs:,183
Midaired:,0
Directs:,994
Directed:,0
Distance Traveled:,0.0
Score:,10993.0
Scenario:,Target Switching 360
Hash:,4330df31dac064ed7bd5b72602aabd69
Game Version:,1.0.8.0

Input Lag:,0
Max FPS (config):,240.0
Sens Scale:,Quake/Source
Horiz Sens:,2.15
Vert Sens:,2.15
FOV:,80.0
Hide Gun:,false
Crosshair:,plus.png
Crosshair Scale:,1.0
Crosshair Color:,FFFFFF
