Kill #,Timestamp,Bot,Weapon,TTK,Shots,Hits,Accuracy,Damage Done,Damage Possible,Efficiency,Cheated
1,18:16:11:124,Snake 25 Tiles,Shooter Pistol,0s,1,1,1,10,10,1,false
2,18:16:12:287,Snake 25 Tiles,Shooter Pistol,0.929s,3,1,0.333,10,30,0.333,false
3,18:16:12:484,Snake 25 Tiles,Shooter Pistol,0s,1,1,1,10,10,1,false
4,18:16:12:726,Snake 25 Tiles,Shooter Pistol,0s,1,1,1,10,10,1,false
5,18:16:12:922,Snake 25 Tiles,Shooter Pistol,0s,1,1,1,10,10,1,false
6,18:16:13:208,Snake 25 Tiles,Shooter Pistol,0s,1,1,1,10,10,1,false
7,18:16:13:528,Snake 25 Tiles,Shooter Pistol,0s,1,1,1,10,10,1,false
8,18:16:13:819,Snake 25 Tiles,Shooter Pistol,0s,1,1,1,10,10,1,false
9,18:16:14:103,Snake 25 Tiles,Shooter Pistol,0s,1,1,1,10,10,1,false
10,18:16:14:361,Snake 25 Tiles,Shooter Pistol,0.001s,1,1,1,10,10,1,false
11,18:16:15:024,Snake 25 Tiles,Shooter Pistol,0.376s,2,1,0.5,10,20,0.5,false
12,18:16:15:287,Snake 25 Tiles,Shooter Pistol,0s,1,1,1,10,10,1,false
13,18:16:15:658,Snake 25 Tiles,Shooter Pistol,0.001s,1,1,1,10,10,1,false
14,18:16:15:913,Snake 25 Tiles,Shooter Pistol,0s,1,1,1,10,10,1,false
15,18:16:16:196,Snake 25 Tiles,Shooter Pistol,0.001s,1,1,1,10,10,1,false
16,18:16:16:514,Snake 25 Tiles,Shooter Pistol,0s,1,1,1,10,10,1,false
17,18:16:16:864,Snake 25 Tiles,Shooter Pistol,0.001s,1,1,1,10,10,1,false
18,18:16:17:141,Snake 25 Tiles,Shooter Pistol,0s,1,1,1,10,10,1,false
19,18:16:17:680,Snake 25 Tiles,Shooter Pistol,0.274s,2,1,0.5,10,20,0.5,false
20,18:16:17:944,Snake 25 Tiles,Shooter Pistol,0s,1,1,1,10,10,1,false
21,18:16:18:383,Snake 25 Tiles,Shooter Pistol,0s,1,1,1,10,10,1,false
22,18:16:18:614,Snake 25 Tiles,Shooter Pistol,0s,1,1,1,10,10,1,false
23,18:16:19:462,Snake 25 Tiles,Shooter Pistol,0.549s,3,1,0.333,10,30,0.333,false
24,18:16:19:842,Snake 25 Tiles,Shooter Pistol,0s,1,1,1,10,10,1,false
25,18:16:20:630,Snake 25 Tiles,Shooter Pistol,0s,1,1,1,10,10,1,false
26,18:16:21:331,Snake 25 Tiles,Shooter Pistol,0.446s,2,1,0.5,10,20,0.5,false
27,18:16:21:978,Snake 25 Tiles,Shooter Pistol,0.442s,2,1,0.5,10,20,0.5,false
28,18:16:22:187,Snake 25 Tiles,Shooter Pistol,0s,1,1,1,10,10,1,false
29,18:16:22:391,Snake 25 Tiles,Shooter Pistol,0s,1,1,1,10,10,1,false
30,18:16:22:640,Snake 25 Tiles,Shooter Pistol,0s,1,1,1,10,10,1,false
31,18:16:22:886,Snake 25 Tiles,Shooter Pistol,0s,1,1,1,10,10,1,false
32,18:16:23:105,Snake 25 Tiles,Shooter Pistol,0s,1,1,1,10,10,1,false
33,18:16:23:308,Snake 25 Tiles,Shooter Pistol,0.001s,1,1,1,10,10,1,false
34,18:16:24:556,Snake 25 Tiles,Shooter Pistol,1.036s,2,1,0.5,10,20,0.5,false
35,18:16:24:816,Snake 25 Tiles,Shooter Pistol,0s,1,1,1,10,10,1,false
36,18:16:25:110,Snake 25 Tiles,Shooter Pistol,0s,1,1,1,10,10,1,false
37,18:16:25:344,Snake 25 Tiles,Shooter Pistol,0s,1,1,1,10,10,1,false
38,18:16:25:565,Snake 25 Tiles,Shooter Pistol,0s,1,1,1,10,10,1,false
39,18:16:26:116,Snake 25 Tiles,Shooter Pistol,0s,1,1,1,10,10,1,false
40,18:16:26:323,Snake 25 Tiles,Shooter Pistol,0s,1,1,1,10,10,1,false
41,18:16:26:569,Snake 25 Tiles,Shooter Pistol,0s,1,1,1,10,10,1,false
42,18:16:26:978,Snake 25 Tiles,Shooter Pistol,0.193s,2,1,0.5,10,20,0.5,false
43,18:16:27:272,Snake 25 Tiles,Shooter Pistol,0s,1,1,1,10,10,1,false
44,18:16:28:033,Snake 25 Tiles,Shooter Pistol,0s,1,1,1,10,10,1,false
45,18:16:28:258,Snake 25 Tiles,Shooter Pistol,0s,1,1,1,10,10,1,false
46,18:16:28:501,Snake 25 Tiles,Shooter Pistol,0s,1,1,1,10,10,1,false
47,18:16:28:757,Snake 25 Tiles,Shooter Pistol,0s,1,1,1,10,10,1,false
