Kill #,Timestamp,Bot,Weapon,TTK,Shots,Hits,Accuracy,Damage Done,Damage Possible,Efficiency,Cheated
1,19:11:08:762,TileFrenzyStrafing Cube,LG,0.781s,18,9,0.5,54,108,0.5,false
2,19:11:09:871,TileFrenzyStrafing Cube,LG,0.594s,14,9,0.643,54,84,0.643,false
3,19:11:10:642,TileFrenzyStrafing Cube,LG,0.459s,11,9,0.818,54,66,0.818,false
4,19:11:11:487,TileFrenzyStrafing Cube,LG,0.551s,13,9,0.692,54,78,0.692,false
5,19:11:12:531,TileFrenzyStrafing Cube,LG,0.414s,10,9,0.9,54,60,0.9,false
6,19:11:13:457,TileFrenzyStrafing Cube,LG,0.55s,13,9,0.692,54,78,0.692,false
7,19:11:14:180,TileFrenzyStrafing Cube,LG,0.456s,11,9,0.818,54,66,0.818,false
8,19:11:14:840,TileFrenzyStrafing Cube,LG,0.412s,10,9,0.9,54,60,0.9,false
9,19:11:15:903,TileFrenzyStrafing Cube,LG,0.55s,13,9,0.692,54,78,0.692,false
10,19:11:16:995,TileFrenzyStrafing Cube,LG,0.505s,12,9,0.75,54,72,0.75,false
11,19:11:18:687,TileFrenzyStrafing Cube,LG,1.009s,23,9,0.391,54,138,0.391,false
12,19:11:19:263,TileFrenzyStrafing Cube,LG,0.46s,11,9,0.818,54,66,0.818,false
13,19:11:20:394,TileFrenzyStrafing Cube,LG,0.458s,11,9,0.818,54,66,0.818,false
14,19:11:21:147,TileFrenzyStrafing Cube,LG,0.411s,10,9,0.9,54,60,0.9,false
15,19:11:22:390,TileFrenzyStrafing Cube,LG,0.968s,22,9,0.409,54,132,0.409,false
16,19:11:23:128,TileFrenzyStrafing Cube,LG,0.462s,11,9,0.818,54,66,0.818,false
17,19:11:23:800,TileFrenzyStrafing Cube,LG,0.508s,12,9,0.75,54,72,0.75,false
18,19:11:24:275,TileFrenzyStrafing Cube,LG,0.368s,9,9,1,54,54,1,false
19,19:11:25:249,TileFrenzyStrafing Cube,LG,0.643s,15,9,0.6,54,90,0.6,false
20,19:11:26:302,TileFrenzyStrafing Cube,LG,0.876s,20,15,0.75,90,120,0.75,false
21,19:11:27:126,TileFrenzyStrafing Cube,LG,0.411s,10,9,0.9,54,60,0.9,false
22,19:11:27:495,TileFrenzyStrafing Cube,LG,0.092s,3,3,1,18,18,1,false
23,19:11:28:187,TileFrenzyStrafing Cube,LG,0.551s,13,9,0.692,54,78,0.692,false
24,19:11:30:659,TileFrenzyStrafing Cube,LG,1.894s,36,17,0.472,102,216,0.472,false
25,19:11:31:299,TileFrenzyStrafing Cube,LG,0.367s,9,9,1,54,54,1,false
26,19:11:32:923,TileFrenzyStrafing Cube,LG,1.489s,27,17,0.63,102,162,0.63,false
27,19:11:33:735,TileFrenzyStrafing Cube,LG,0.457s,11,9,0.818,54,66,0.818,false
28,19:11:34:629,TileFrenzyStrafing Cube,LG,0.458s,11,9,0.818,54,66,0.818,false
29,19:11:35:033,TileFrenzyStrafing Cube,LG,0.228s,6,6,1,36,36,1,false
30,19:11:35:233,TileFrenzyStrafing Cube,LG,0.137s,4,4,1,24,24,1,false
31,19:11:36:469,TileFrenzyStrafing Cube,LG,1.173s,17,9,0.529,54,102,0.529,false
32,19:11:37:505,TileFrenzyStrafing Cube,LG,0.458s,11,9,0.818,54,66,0.818,false
33,19:11:38:113,TileFrenzyStrafing Cube,LG,0.461s,9,9,1,54,54,1,false
