Kill #,Timestamp,Bot,Weapon,TTK,Shots,Hits,Accuracy,Damage Done,Damage Possible,Efficiency,Cheated
1,13:12:28:179,Quaker Bot Fast Strafes,LG,7.884s,161,67,0.416,402,966,0.416,false
2,13:12:38:123,Quaker Bot Fast Strafes,LG,8.514s,180,67,0.372,402,1080,0.372,false
3,13:12:52:983,Quaker Bot Fast Strafes,LG,13.121s,265,67,0.253,402,1590,0.253,false
4,13:13:09:724,Quaker Bot Fast Strafes,LG,15.197s,313,67,0.214,402,1878,0.214,false

Weapon,Shots,Hits,Damage Done,Damage Possible,,Sens Scale,Horiz Sens,Vert Sens,FOV,Hide Gun,Crosshair,Crosshair Scale,Crosshair Color,ADS Sens,ADS Zoom Scale
LG,1092,318,1908.0,6552.0,

Kills:,4
Deaths:,0
Fight Time:,44.716
Avg TTK:,11.179
Damage Done:,1908.0
Damage Taken:,0.0
Midairs:,0
Midaired:,0
Directs:,0
Directed:,0
Distance Traveled:,48928.355469
Score:,10212.81543
Scenario:,Close FS Easy Dodge
Hash:,7cba877273be94b0f315bd1e8a79eb68
Game Version:,2.0.0.2

Input Lag:,0
Max FPS (config):,300.0
Sens Scale:,Quake/Source
Horiz Sens:,1.92
Vert Sens:,1.92
FOV:,103.0
Hide Gun:,false
Crosshair:,plus.png
Crosshair Scale:,1.0
Crosshair Color:,FFFFFF
