Kill #,Timestamp,Bot,Weapon,TTK,Shots,Hits,Accuracy,Damage Done,Damage Possible,Efficiency,Cheated
1,01:10:57:059,Quaker Bot Long Strafes,LG,5.423s,113,50,0.442,300,678,0.442,false
2,01:11:04:582,Quaker Bot Long Strafes,LG,5.327s,112,50,0.446,300,672,0.446,false
3,01:11:11:145,Quaker Bot Long Strafes,LG,6.293s,91,50,0.549,300,546,0.549,false
4,01:11:16:811,Quaker Bot Long Strafes,LG,3.4s,75,50,0.667,300,450,0.667,false
5,01:11:22:692,Quaker Bot Long Strafes,LG,5.602s,82,50,0.61,300,492,0.61,false
6,01:11:30:040,Quaker Bot Long Strafes,LG,7.076s,111,50,0.45,300,666,0.45,false
7,01:11:36:591,Quaker Bot Long Strafes,LG,4.276s,92,50,0.543,300,552,0.543,false
8,01:11:44:485,Quaker Bot Long Strafes,LG,7.62s,127,50,0.394,300,762,0.394,false
9,01:11:50:182,Quaker Bot Long Strafes,LG,5.422s,81,50,0.617,300,486,0.617,false

Weapon,Shots,Hits,Damage Done,Damage Possible,,Sens Scale,Horiz Sens,Vert Sens,FOV,Hide Gun,Crosshair,Crosshair Scale,Crosshair Color,ADS Sens,ADS Zoom Scale
LG,885,450,2700.0,5310.0,

Kills:,9
Deaths:,0
Fight Time:,50.438999
Avg TTK:,5.604
Damage Done:,2700.0
Damage Taken:,0.0
Midairs:,0
Midaired:,0
Directs:,0
Directed:,0
Distance Traveled:,0.0
Score:,4118.644043
Scenario:,Cata IC Long Strafes
Hash:,9bcb93b2f0c30298e66553395dca1bca
Game Version:,1.0.8.0

Input Lag:,0
Max FPS (config):,240.0
Sens Scale:,Quake/Source
Horiz Sens:,2.252
Vert Sens:,2.252
FOV:,80.0
Hide Gun:,false
Crosshair:,plus.png
Crosshair Scale:,1.0
Crosshair Color:,FFFFFF
