Kill #,Timestamp,Bot,Weapon,TTK,Shots,Hits,Accuracy,Damage Done,Damage Possible,Efficiency,Cheated
1,18:40:38:092,Regenerating Pokeball,Poke-Drill,0.048s,6,6,1,1.2,1.2,1,false
2,18:40:38:758,Regenerating Pokeball,Poke-Drill,0.047s,6,6,1,1.2,1.2,1,false
3,18:40:39:282,Regenerating Pokeball,Poke-Drill,0.047s,6,6,1,1.2,1.2,1,false
4,18:40:39:945,Regenerating Pokeball,Poke-Drill,0.046s,6,6,1,1.2,1.2,1,false
5,18:40:41:103,Regenerating Pokeball,Poke-Drill,0.41s,19,11,0.579,2.2,3.8,0.579,false
6,18:40:42:011,Regenerating Pokeball,Poke-Drill,0.067s,8,8,1,1.6,1.6,1,false
7,18:40:42:711,Regenerating Pokeball,Poke-Drill,0.077s,9,9,1,1.8,1.8,1,false
8,18:40:43:478,Regenerating Pokeball,Poke-Drill,0.047s,6,6,1,1.2,1.2,1,false
9,18:40:44:282,Regenerating Pokeball,Poke-Drill,0.046s,6,6,1,1.2,1.2,1,false
10,18:40:45:438,Regenerating Pokeball,Poke-Drill,0.739s,10,6,0.6,1.2,2,0.6,false
11,18:40:46:067,Regenerating Pokeball,Poke-Drill,0.047s,6,6,1,1.2,1.2,1,false
12,18:40:46:732,Regenerating Pokeball,Poke-Drill,0.048s,6,6,1,1.2,1.2,1,false
13,18:40:47:324,Regenerating Pokeball,Poke-Drill,0.057s,7,7,1,1.4,1.4,1,false
14,18:40:48:758,Regenerating Pokeball,Poke-Drill,0.909s,16,6,0.375,1.2,3.2,0.375,false
15,18:40:50:752,Regenerating Pokeball,Poke-Drill,1.089s,26,9,0.346,1.8,5.2,0.346,false
16,18:40:51:417,Regenerating Pokeball,Poke-Drill,0.097s,11,11,1,2.2,2.2,1,false
17,18:40:52:363,Regenerating Pokeball,Poke-Drill,0.046s,6,6,1,1.2,1.2,1,false
18,18:40:53:200,Regenerating Pokeball,Poke-Drill,0.047s,6,6,1,1.2,1.2,1,false
19,18:40:53:901,Regenerating Pokeball,Poke-Drill,0.088s,10,10,1,2,2,1,false
20,18:40:54:391,Regenerating Pokeball,Poke-Drill,0.047s,6,6,1,1.2,1.2,1,false
21,18:40:55:019,Regenerating Pokeball,Poke-Drill,0.066s,8,8,1,1.6,1.6,1,false
22,18:40:56:910,Regenerating Pokeball,Poke-Drill,1.133s,26,19,0.731,3.8,5.2,0.731,false
23,18:40:58:868,Regenerating Pokeball,Poke-Drill,1.418s,24,14,0.583,2.8,4.8,0.583,false
