Kill #,Timestamp,Bot,Weapon,TTK,Shots,Hits,Accuracy,Damage Done,Damage Possible,Efficiency,Cheated
1,19:39:38:309,Quaker Bot Long Strafes,LG,4.529s,92,50,0.543,300,552,0.543,false
2,19:39:44:388,Quaker Bot Long Strafes,LG,3.785s,78,50,0.641,300,468,0.641,false
3,19:39:51:243,Quaker Bot Long Strafes,LG,4.632s,96,50,0.521,300,576,0.521,false
4,19:39:57:187,Quaker Bot Long Strafes,LG,3.769s,75,50,0.667,300,450,0.667,false
5,19:40:04:514,Quaker Bot Long Strafes,LG,5.184s,98,50,0.51,300,588,0.51,false
6,19:40:09:247,Quaker Bot Long Strafes,LG,2.802s,60,50,0.833,300,360,0.833,false
7,19:40:16:696,Quaker Bot Long Strafes,LG,5.261s,97,50,0.515,300,582,0.515,false
8,19:40:22:427,Quaker Bot Long Strafes,LG,3.672s,76,50,0.658,300,456,0.658,false
9,19:40:28:965,Quaker Bot Long Strafes,LG,4.484s,88,50,0.568,300,528,0.568,false

Weapon,Shots,Hits,Damage Done,Damage Possible,,Sens Scale,Horiz Sens,Vert Sens,FOV,Hide Gun,Crosshair,Crosshair Scale,Crosshair Color,ADS Sens,ADS Zoom Scale
LG,799,473,2838.0,4794.0,

Kills:,9
Deaths:,0
Fight Time:,38.118
Avg TTK:,4.235
Damage Done:,2838.0
Damage Taken:,0.0
Midairs:,0
Midaired:,0
Directs:,0
Directed:,0
Distance Traveled:,229.612549
Score:,5040.202637
Scenario:,Cata IC Long Strafes
Hash:,9bcb93b2f0c30298e66553395dca1bca
Game Version:,2.0.0.1

Input Lag:,0
Max FPS (config):,300.0
Sens Scale:,Quake/Source
Horiz Sens:,2.02
Vert Sens:,2.02
FOV:,80.0
Hide Gun:,false
Crosshair:,plus.png
Crosshair Scale:,1.0
Crosshair Color:,FFFFFF
