Kill #,Timestamp,Bot,Weapon,TTK,Shots,Hits,Accuracy,Damage Done,Damage Possible,Efficiency,Cheated
1,18:37:31:080,Regenerating Pokeball,Poke-Drill,0.049s,6,6,1,1.2,1.2,1,false
2,18:37:31:209,Regenerating Pokeball,Poke-Drill,0.05s,6,6,1,1.2,1.2,1,false
3,18:37:31:800,Regenerating Pokeball,Poke-Drill,0.412s,42,11,0.262,2.2,8.4,0.262,false
4,18:37:31:877,Regenerating Pokeball,Poke-Drill,0.051s,6,6,1,1.2,1.2,1,false
5,18:37:32:481,Regenerating Pokeball,Poke-Drill,0.35s,36,10,0.278,2,7.2,0.278,false
6,18:37:32:850,Regenerating Pokeball,Poke-Drill,0.251s,26,10,0.385,2,5.2,0.385,false
7,18:37:33:395,Regenerating Pokeball,Poke-Drill,0.107s,12,11,0.917,2.2,2.4,0.917,false
8,18:37:34:064,Regenerating Pokeball,Poke-Drill,0.44s,45,12,0.267,2.4,9,0.267,false
9,18:37:34:380,Regenerating Pokeball,Poke-Drill,0.067s,8,8,1,1.6,1.6,1,false
10,18:37:34:992,Regenerating Pokeball,Poke-Drill,0.363s,39,10,0.256,2,7.8,0.256,false
11,18:37:35:490,Regenerating Pokeball,Poke-Drill,0.239s,25,6,0.24,1.2,5,0.24,false
12,18:37:35:923,Regenerating Pokeball,Poke-Drill,0.24s,25,7,0.28,1.4,5,0.28,false
13,18:37:35:984,Regenerating Pokeball,Poke-Drill,0.051s,6,6,1,1.2,1.2,1,false
14,18:37:36:579,Regenerating Pokeball,Poke-Drill,0.341s,35,8,0.229,1.6,7,0.229,false
15,18:37:36:908,Regenerating Pokeball,Poke-Drill,0.079s,9,6,0.667,1.2,1.8,0.667,false
16,18:37:37:222,Regenerating Pokeball,Poke-Drill,0.219s,23,9,0.391,1.8,4.6,0.391,false
17,18:37:38:102,Regenerating Pokeball,Poke-Drill,0.71s,72,14,0.194,2.8,14.4,0.194,false
18,18:37:38:179,Regenerating Pokeball,Poke-Drill,0.051s,6,6,1,1.2,1.2,1,false
19,18:37:38:682,Regenerating Pokeball,Poke-Drill,0.25s,26,7,0.269,1.4,5.2,0.269,false
20,18:37:39:842,Regenerating Pokeball,Poke-Drill,0.94s,95,22,0.232,4.4,19,0.232,false
21,18:37:40:053,Regenerating Pokeball,Poke-Drill,0.091s,10,10,1,2,2,1,false
22,18:37:40:181,Regenerating Pokeball,Poke-Drill,0.081s,9,9,1,1.8,1.8,1,false
23,18:37:40:621,Regenerating Pokeball,Poke-Drill,0.181s,19,6,0.316,1.2,3.8,0.316,false
24,18:37:40:914,Regenerating Pokeball,Poke-Drill,0.05s,6,6,1,1.2,1.2,1,false
25,18:37:41:191,Regenerating Pokeball,Poke-Drill,0.047s,6,6,1,1.2,1.2,1,false
26,18:37:41:493,Regenerating Pokeball,Poke-Drill,0.052s,6,6,1,1.2,1.2,1,false
27,18:37:41:864,Regenerating Pokeball,Poke-Drill,0.139s,15,6,0.4,1.2,3,0.4,false
28,18:37:42:183,Regenerating Pokeball,Poke-Drill,0.07s,8,8,1,1.6,1.6,1,false
29,18:37:42:591,Regenerating Pokeball,Poke-Drill,0.15s,16,6,0.375,1.2,3.2,0.375,false
30,18:37:43:119,Regenerating Pokeball,Poke-Drill,0.276s,29,6,0.207,1.2,5.8,0.207,false
31,18:37:43:781,Regenerating Pokeball,Poke-Drill,0.41s,42,6,0.143,1.2,8.4,0.143,false
32,18:37:44:172,Regenerating Pokeball,Poke-Drill,0.169s,18,6,0.333,1.2,3.6,0.333,false
33,18:37:44:464,Regenerating Pokeball,Poke-Drill,0.06s,7,7,1,1.4,1.4,1,false
34,18:37:44:753,Regenerating Pokeball,Poke-Drill,0.068s,8,8,1,1.6,1.6,1,false
35,18:37:45:083,Regenerating Pokeball,Poke-Drill,0.081s,9,9,1,1.8,1.8,1,false
36,18:37:45:412,Regenerating Pokeball,Poke-Drill,0.068s,8,6,0.75,1.2,1.6,0.75,false
37,18:37:45:811,Regenerating Pokeball,Poke-Drill,0.139s,15,6,0.4,1.2,3,0.4,false
38,18:37:46:181,Regenerating Pokeball,Poke-Drill,0.109s,12,10,0.833,2,2.4,0.833,false
39,18:37:46:579,Regenerating Pokeball,Poke-Drill,0.14s,15,6,0.4,1.2,3,0.4,false
40,18:37:46:931,Regenerating Pokeball,Poke-Drill,0.15s,16,11,0.688,2.2,3.2,0.688,false
41,18:37:47:512,Regenerating Pokeball,Poke-Drill,0.332s,34,14,0.412,2.8,6.8,0.412,false
42,18:37:47:742,Regenerating Pokeball,Poke-Drill,0.051s,6,6,1,1.2,1.2,1,false
43,18:37:48:281,Regenerating Pokeball,Poke-Drill,0.291s,30,13,0.433,2.6,6,0.433,false
44,18:37:48:698,Regenerating Pokeball,Poke-Drill,0.167s,18,6,0.333,1.2,3.6,0.333,false
45,18:37:48:914,Regenerating Pokeball,Poke-Drill,0.06s,7,6,0.857,1.2,1.4,0.857,false
46,18:37:49:011,Regenerating Pokeball,Poke-Drill,0.047s,6,6,1,1.2,1.2,1,false
47,18:37:49:880,Regenerating Pokeball,Poke-Drill,0.611s,62,18,0.29,3.6,12.4,0.29,false
48,18:37:50:589,Regenerating Pokeball,Poke-Drill,0.46s,47,9,0.191,1.8,9.4,0.191,false
49,18:37:50:981,Regenerating Pokeball,Poke-Drill,0.138s,15,11,0.733,2.2,3,0.733,false
50,18:37:51:291,Regenerating Pokeball,Poke-Drill,0.051s,6,6,1,1.2,1.2,1,false
51,18:37:51:542,Regenerating Pokeball,Poke-Drill,0.06s,7,6,0.857,1.2,1.4,0.857,false
52,18:37:52:189,Regenerating Pokeball,Poke-Drill,0.591s,60,23,0.383,4.6,12,0.383,false
53,18:37:52:824,Regenerating Pokeball,Poke-Drill,0.048s,6,6,1,1.2,1.2,1,false
54,18:37:52:911,Regenerating Pokeball,Poke-Drill,0.049s,6,6,1,1.2,1.2,1,false
55,18:37:53:679,Regenerating Pokeball,Poke-Drill,0.509s,52,8,0.154,1.6,10.4,0.154,false
56,18:37:53:989,Regenerating Pokeball,Poke-Drill,0.058s,7,6,0.857,1.2,1.4,0.857,false
57,18:37:54:383,Regenerating Pokeball,Poke-Drill,0.14s,15,6,0.4,1.2,3,0.4,false
58,18:37:54:663,Regenerating Pokeball,Poke-Drill,0.069s,8,6,0.75,1.2,1.6,0.75,false
59,18:37:54:979,Regenerating Pokeball,Poke-Drill,0.069s,8,8,1,1.6,1.6,1,false
60,18:37:55:300,Regenerating Pokeball,Poke-Drill,0.068s,8,6,0.75,1.2,1.6,0.75,false
61,18:37:55:678,Regenerating Pokeball,Poke-Drill,0.128s,14,7,0.5,1.4,2.8,0.5,false
62,18:37:56:081,Regenerating Pokeball,Poke-Drill,0.15s,16,7,0.438,1.4,3.2,0.437,false
63,18:37:56:593,Regenerating Pokeball,Poke-Drill,0.339s,35,14,0.4,2.8,7,0.4,false
64,18:37:56:679,Regenerating Pokeball,Poke-Drill,0.048s,6,6,1,1.2,1.2,1,false
65,18:37:57:182,Regenerating Pokeball,Poke-Drill,0.251s,26,7,0.269,1.4,5.2,0.269,false
66,18:37:57:707,Regenerating Pokeball,Poke-Drill,0.268s,28,6,0.214,1.2,5.6,0.214,false
67,18:37:58:203,Regenerating Pokeball,Poke-Drill,0.321s,33,6,0.182,1.2,6.6,0.182,false
68,18:37:58:279,Regenerating Pokeball,Poke-Drill,0.049s,6,6,1,1.2,1.2,1,false
69,18:37:59:953,Regenerating Pokeball,Poke-Drill,1.548s,156,15,0.096,3,31.2,0.096,false

Weapon,Shots,Hits,Damage Done,Damage Possible,,Sens Scale,Horiz Sens,Vert Sens,FOV,Hide Gun,Crosshair,Crosshair Scale,Crosshair Color,ADS Sens,ADS Zoom Scale
Poke-Drill,1550,575,114.99939,310.000519,

Kills:,69
Deaths:,0
Fight Time:,14.762
Avg TTK:,0.214
Damage Done:,114.99939
Damage Taken:,0.0
Midairs:,0
Midaired:,0
Directs:,0
Directed:,0
Distance Traveled:,0.0
Score:,69.0
Scenario:,Pokeball Frenzy Auto TE
Hash:,4bbc57c1d7252c1273bdcbfd68c72e78
Game Version:,2.0.0.2

Input Lag:,0
Max FPS (config):,300.0
Sens Scale:,Quake/Source
Horiz Sens:,1.92
Vert Sens:,1.92
FOV:,103.0
Hide Gun:,false
Crosshair:,plus.png
Crosshair Scale:,1.0
Crosshair Color:,FFFFFF
