Kill #,Timestamp,Bot,Weapon,TTK,Shots,Hits,Accuracy,Damage Done,Damage Possible,Efficiency,Cheated
1,18:01:56:940,target,BB Gun,0s,1,1,1,1,1,1,false
2,18:01:57:132,target,BB Gun,0s,1,1,1,1,1,1,false
3,18:01:57:645,target,BB Gun,0s,1,1,1,1,1,1,false
4,18:01:58:065,target,BB Gun,0.001s,1,1,1,1,1,1,false
5,18:01:58:937,target,BB Gun,0.334s,2,1,0.5,1,2,0.5,false
6,18:01:59:274,target,BB Gun,0s,1,1,1,1,1,1,false
7,18:01:59:808,target,BB Gun,0s,1,1,1,1,1,1,false
8,18:02:00:079,target,BB Gun,0s,1,1,1,1,1,1,false
9,18:02:00:708,target,BB Gun,0s,1,1,1,1,1,1,false
10,18:02:00:927,target,BB Gun,0s,1,1,1,1,1,1,false
11,18:02:01:635,target,BB Gun,0s,1,1,1,1,1,1,false
12,18:02:01:904,target,BB Gun,0s,1,1,1,1,1,1,false
13,18:02:02:141,target,BB Gun,0s,1,1,1,1,1,1,false
14,18:02:02:512,target,BB Gun,0s,1,1,1,1,1,1,false
15,18:02:02:994,target,BB Gun,0s,1,1,1,1,1,1,false
16,18:02:03:174,target,BB Gun,0s,1,1,1,1,1,1,false
17,18:02:03:363,target,BB Gun,0s,1,1,1,1,1,1,false
18,18:02:03:655,target,BB Gun,0s,1,1,1,1,1,1,false
19,18:02:04:197,target,BB Gun,0s,1,1,1,1,1,1,false
20,18:02:04:507,target,BB Gun,0s,1,1,1,1,1,1,false
21,18:02:05:207,target,BB Gun,0.463s,2,1,0.5,1,2,0.5,false
22,18:02:05:762,target,BB Gun,0s,1,1,1,1,1,1,false
23,18:02:06:297,target,BB Gun,0s,1,1,1,1,1,1,false
24,18:02:06:979,target,BB Gun,0s,1,1,1,1,1,1,false
25,18:02:07:297,target,BB Gun,0s,1,1,1,1,1,1,false
26,18:02:07:878,target,BB Gun,0.408s,2,1,0.5,1,2,0.5,false
27,18:02:08:038,target,BB Gun,0s,1,1,1,1,1,1,false
28,18:02:08:348,target,BB Gun,0s,1,1,1,1,1,1,false
29,18:02:08:560,target,BB Gun,0s,1,1,1,1,1,1,false
30,18:02:08:898,target,BB Gun,0s,1,1,1,1,1,1,false
31,18:02:09:156,target,BB Gun,0s,1,1,1,1,1,1,false
32,18:02:09:509,target,BB Gun,0s,1,1,1,1,1,1,false
33,18:02:10:116,target,BB Gun,0s,1,1,1,1,1,1,false
34,18:02:10:283,target,BB Gun,0s,1,1,1,1,1,1,false
35,18:02:10:461,target,BB Gun,0s,1,1,1,1,1,1,false
36,18:02:10:782,target,BB Gun,0s,1,1,1,1,1,1,false
37,18:02:11:563,target,BB Gun,0.404s,2,1,0.5,1,2,0.5,false
38,18:02:11:756,target,BB Gun,0s,1,1,1,1,1,1,false
39,18:02:11:984,target,BB Gun,0s,1,1,1,1,1,1,false
40,18:02:12:437,target,BB Gun,0s,1,1,1,1,1,1,false
41,18:02:13:275,target,BB Gun,0.203s,2,1,0.5,1,2,0.5,false
42,18:02:13:489,target,BB Gun,0.001s,1,1,1,1,1,1,false
43,18:02:13:923,target,BB Gun,0s,1,1,1,1,1,1,false
44,18:02:14:197,target,BB Gun,0s,1,1,1,1,1,1,false
45,18:02:14:726,target,BB Gun,0.342s,2,1,0.5,1,2,0.5,false
46,18:02:14:941,target,BB Gun,0s,1,1,1,1,1,1,false
47,18:02:15:675,target,BB Gun,0.442s,2,1,0.5,1,2,0.5,false
48,18:02:16:165,target,BB Gun,0s,1,1,1,1,1,1,false
49,18:02:16:947,target,BB Gun,0s,1,1,1,1,1,1,false
50,18:02:17:083,target,BB Gun,0s,1,1,1,1,1,1,false
51,18:02:17:272,target,BB Gun,0.001s,1,1,1,1,1,1,false
52,18:02:17:548,target,BB Gun,0s,1,1,1,1,1,1,false
53,18:02:17:813,target,BB Gun,0s,1,1,1,1,1,1,false
54,18:02:18:035,target,BB Gun,0s,1,1,1,1,1,1,false
55,18:02:18:266,target,BB Gun,0s,1,1,1,1,1,1,false
56,18:02:18:863,target,BB Gun,0s,1,1,1,1,1,1,false
57,18:02:19:378,target,BB Gun,0s,1,1,1,1,1,1,false
58,18:02:19:605,target,BB Gun,0s,1,1,1,1,1,1,false
59,18:02:20:010,target,BB Gun,0s,1,1,1,1,1,1,false
60,18:02:20:254,target,BB Gun,0s,1,1,1,1,1,1,false
61,18:02:20:459,target,BB Gun,0s,1,1,1,1,1,1,false
62,18:02:20:743,target,BB Gun,0s,1,1,1,1,1,1,false
63,18:02:21:337,target,BB Gun,0s,1,1,1,1,1,1,false
64,18:02:21:639,target,BB Gun,0s,1,1,1,1,1,1,false
65,18:02:21:856,target,BB Gun,0s,1,1,1,1,1,1,false
66,18:02:22:246,target,BB Gun,0s,1,1,1,1,1,1,false
67,18:02:22:543,target,BB Gun,0.001s,1,1,1,1,1,1,false
68,18:02:22:816,target,BB Gun,0s,1,1,1,1,1,1,false
69,18:02:23:788,target,BB Gun,0.733s,3,1,0.333,1,3,0.333,false
70,18:02:24:037,target,BB Gun,0s,1,1,1,1,1,1,false
71,18:02:24:416,target,BB Gun,0s,1,1,1,1,1,1,false
72,18:02:24:838,target,BB Gun,0s,1,1,1,1,1,1,false
73,18:02:25:370,target,BB Gun,0.301s,2,1,0.5,1,2,0.5,false
74,18:02:25:592,target,BB Gun,0s,1,1,1,1,1,1,false
75,18:02:26:011,target,BB Gun,0s,1,1,1,1,1,1,false
76,18:02:26:294,target,BB Gun,0s,1,1,1,1,1,1,false
77,18:02:26:993,target,BB Gun,0.369s,2,1,0.5,1,2,0.5,false
78,18:02:27:326,target,BB Gun,0s,1,1,1,1,1,1,false
79,18:02:27:490,target,BB Gun,0s,1,1,1,1,1,1,false
80,18:02:27:780,target,BB Gun,0s,1,1,1,1,1,1,false
81,18:02:28:096,target,BB Gun,0s,1,1,1,1,1,1,false
82,18:02:28:401,target,BB Gun,0s,1,1,1,1,1,1,false
83,18:02:28:756,target,BB Gun,0s,1,1,1,1,1,1,false
84,18:02:29:006,target,BB Gun,0s,1,1,1,1,1,1,false
85,18:02:29:265,target,BB Gun,0s,1,1,1,1,1,1,false
86,18:02:29:582,target,BB Gun,0s,1,1,1,1,1,1,false
87,18:02:30:156,target,BB Gun,0s,1,1,1,1,1,1,false
88,18:02:30:541,target,BB Gun,0s,1,1,1,1,1,1,false
89,18:02:30:735,target,BB Gun,0s,1,1,1,1,1,1,false
90,18:02:31:359,target,BB Gun,0s,1,1,1,1,1,1,false
91,18:02:32:006,target,BB Gun,0.371s,2,1,0.5,1,2,0.5,false
92,18:02:32:166,target,BB Gun,0s,1,1,1,1,1,1,false
93,18:02:32:479,target,BB Gun,0s,1,1,1,1,1,1,false
94,18:02:32:693,target,BB Gun,0s,1,1,1,1,1,1,false
95,18:02:32:899,target,BB Gun,0s,1,1,1,1,1,1,false
96,18:02:33:146,target,BB Gun,0s,1,1,1,1,1,1,false
97,18:02:33:402,target,BB Gun,0s,1,1,1,1,1,1,false
98,18:02:34:004,target,BB Gun,0s,1,1,1,1,1,1,false
99,18:02:34:162,target,BB Gun,0s,1,1,1,1,1,1,false
100,18:02:34:528,target,BB Gun,0s,1,1,1,1,1,1,false
101,18:02:34:841,target,BB Gun,0s,1,1,1,1,1,1,false
102,18:02:35:128,target,BB Gun,0s,1,1,1,1,1,1,false
