Kill #,Timestamp,Bot,Weapon,TTK,Shots,Hits,Accuracy,Damage Done,Damage Possible,Efficiency,Cheated
1,13:04:34:404,Quaker Bot Long Strafes,LG,4.302s,89,50,0.562,300,534,0.562,false
2,13:04:40:416,Quaker Bot Long Strafes,LG,4.023s,87,50,0.575,300,522,0.575,false
3,13:04:46:742,Quaker Bot Long Strafes,LG,4.363s,90,50,0.556,300,540,0.556,false
4,13:04:52:754,Quaker Bot Long Strafes,LG,4.093s,90,50,0.556,300,540,0.556,false
5,13:04:59:568,Quaker Bot Long Strafes,LG,4.883s,102,50,0.49,300,612,0.49,false
6,13:05:06:384,Quaker Bot Long Strafes,LG,4.782s,105,50,0.476,300,630,0.476,false
7,13:05:11:484,Quaker Bot Long Strafes,LG,3.171s,70,50,0.714,300,420,0.714,false
8,13:05:18:056,Quaker Bot Long Strafes,LG,4.553s,100,50,0.5,300,600,0.5,false
9,13:05:24:068,Quaker Bot Long Strafes,LG,4.001s,88,50,0.568,300,528,0.568,false

Weapon,Shots,Hits,Damage Done,Damage Possible,,Sens Scale,Horiz Sens,Vert Sens,FOV,Hide Gun,Crosshair,Crosshair Scale,Crosshair Color,ADS Sens,ADS Zoom Scale
LG,892,482,2892.0,5352.0,

Kills:,9
Deaths:,0
Fight Time:,38.171001
Avg TTK:,4.241
Damage Done:,2892.0
Damage Taken:,0.0
Midairs:,0
Midaired:,0
Directs:,0
Directed:,0
Distance Traveled:,0.0
Score:,4688.152344
Scenario:,Cata IC Long Strafes
Hash:,9bcb93b2f0c30298e66553395dca1bca
Game Version:,2.0.0.2

Input Lag:,0
Max FPS (config):,300.0
Sens Scale:,Quake/Source
Horiz Sens:,1.92
Vert Sens:,1.92
FOV:,80.0
Hide Gun:,false
Crosshair:,plus.png
Crosshair Scale:,1.0
Crosshair Color:,FFFFFF
